DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTnone_4_DAGGER1_S1_H24_20260821_095131_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.243   474.9   0.24   0.24   0.24   0     —     —  —
     2     CS    8.476   448.9   0.48   0.48   0.48   0     —     —  —
     3     CS    8.720   423.8   0.72   0.72   0.72   0     —     —  —
     4     CS    8.943   398.5   0.94   0.94   0.94   0     —     —  —
     5     CS    9.173   373.8   1.17   1.17   1.17   0     —     —  —
     6     CS    9.456   352.4   1.46   1.46   1.46   0     —     —  —
     7     CS    9.753   324.8   1.75   1.75   1.75   0     —     —  —
     8     CS   10.022   295.0   2.02   2.02   2.02   0     —     —  —
     9     CS   10.289   265.0   2.29   2.29   2.29   0     —     —  —
    10     CS   10.548   236.7   2.55   2.55   2.55   0     —     —  —
    11     CS   10.822   209.6   2.82   2.82   2.82   0     —     —  —
    12     CS   11.077   180.8   3.08   3.08   3.08   1   b45     —  CHARGE, BRK-B45
    13     CS   12.366   379.3   0.36   3.44   3.62   0     —     —  —
    14     CS   12.605   353.0   0.60   3.67   3.85   0     —     —  —
    15     CS   12.835   325.9   0.83   3.90   4.08   0     —     —  —
    16     CS   13.087   300.8   1.08   4.16   4.34   0     —     —  —
    17     CS   13.337   274.0   1.33   4.41   4.59   0     —     —  —
    18     CS   13.591   247.5   1.58   4.66   4.84   0     —     —  —
    19     CS   13.830   219.7   1.82   4.90   5.08   0     —     —  —
    20     CS   14.081   193.0   2.07   5.15   5.33   1   b45     —  CHARGE, BRK-B45
    21     CS   15.360   412.4   0.26   5.41   5.82   0     —     —  —
    22     CS   15.618   384.0   0.52   5.67   6.07   0     —     —  —
    23     CS   15.994   356.8   0.90   6.05   6.45   0     —     —  —
    24     CS   16.289   324.6   1.19   6.34   6.75   0     —     —  —
    25     CS   16.573   291.4   1.48   6.63   7.03   0     —     —  —
    26     CS   16.970   247.3   1.87   7.02   7.43   0     —     —  —
    27     CS   17.216   218.3   2.12   7.27   7.67   0     —     —  —
    28     CS   17.521   193.6   2.42   7.58   7.98   0     —     —  —
    29     CS   17.770   165.0   2.67   7.82   8.23   0     —     —  —
    30     CS   18.063   139.6   2.97   8.12   8.52   1   b45     —  CHARGE, BRK-B45
    31     CS   19.517   353.3   0.46   8.58   9.21   0     —     —  —
    32     CS   19.811   324.1   0.75   8.87   9.51   0     —     —  —
    33     CS   20.093   293.8   1.03   9.15   9.79   0     —     —  —
    34     CS   20.401   265.6   1.34   9.46  10.10   0     —     —  —
    35     CS   20.623   241.7   1.56   9.68  10.32   0     —     —  —
    36     CS   20.976   223.5   1.92  10.03  10.67   0     —    r2  REST-R2
    37     CS   30.367   199.8   0.22   0.22   0.22   1   b45     —  CHARGE, BRK-B45
    38     CS   31.675   373.3   0.28   0.50   0.78   0     —     —  —
    39     CS   31.977   341.8   0.58   0.81   1.08   0     —     —  —
    40     CS   32.282   310.5   0.89   1.11   1.39   0     —     —  —
    41     CS   32.747   267.2   1.35   1.58   1.85   0     —     —  —
    42     CS   33.001   240.1   1.61   1.83   2.11   0     —     —  —
    43     CS   33.358   218.1   1.96   2.19   2.47   0     —     —  —
    44     CS   33.603   190.1   2.21   2.43   2.71   1   b45     —  CHARGE, BRK-B45
    45     CS   34.984   412.2   0.22   2.66   3.31   0     —     —  —
    46     CS   35.206   386.9   0.44   2.88   3.53   0     —     —  —
    47     CS   35.473   364.9   0.71   3.14   3.79   0     —     —  —
    48     CS   35.703   340.4   0.94   3.37   4.02   0     —     —  —
    49     CS   36.156   287.2   1.39   3.83   4.48   0     —     —  —
    50     CS   36.448   263.2   1.69   4.12   4.77   0     —     —  —
    51     CS   36.687   235.4   1.93   4.36   5.01   0     —     —  —
    52     CS   36.986   211.8   2.22   4.66   5.31   0     —     —  —
    53     CS   37.254   186.3   2.49   4.92   5.58   0     —     —  —
    54     CS   37.557   154.8   2.79   5.23   5.88   0     —     —  —
    55     CS   37.879   124.8   3.12   5.55   6.20   1   b45     —  CHARGE, BRK-B45
    56     CS   39.150   374.7   0.22   5.77   6.68   0     —     —  —
    57     CS   39.376   348.8   0.45   6.00   6.91   0     —     —  —
    58     CS   39.643   326.1   0.72   6.27   7.17   0     —     —  —
    59     CS   39.894   296.9   0.97   6.52   7.43   0     —     —  —
    60   CUST   40.147   268.0   1.22   6.77   7.68   0     —     —  —
    61     CS   41.196   224.8   1.77   7.32   8.73   0     —     —  —
    62     CS   41.408   202.7   1.98   7.53   8.94   0     —     —  —
    63     CS   41.647   176.5   2.22   7.77   9.18   0     —     —  —
    64     CS   41.882   149.9   2.46   8.01   9.41   0     —     —  —
    65     CS   42.124   124.0   2.70   8.25   9.66   1     —    r2  CHARGE, REST-R2
    66     CS   52.496   380.1   0.23   0.23   0.23   0     —     —  —
    67     CS   52.728   354.0   0.46   0.46   0.46   0     —     —  —
    68     CS   52.992   330.4   0.73   0.73   0.73   0     —     —  —
    69     CS   53.271   305.2   1.01   1.01   1.01   0     —     —  —
    70     CS   53.532   278.7   1.27   1.27   1.27   0     —     —  —
    71     CS   53.770   250.2   1.51   1.51   1.51   0     —     —  —
    72     CS   54.016   222.4   1.75   1.75   1.75   0     —     —  —
    73     CS   54.259   201.4   1.99   1.99   1.99   0     —     —  —
    74     CS   54.472   178.3   2.21   2.21   2.21   0     —     —  —
    75     CS   54.726   158.0   2.46   2.46   2.46   1   b45     —  CHARGE, BRK-B45
    76     CS   56.222   424.9   0.26   2.72   2.99   0     —     —  —
    77     CS   56.524   398.2   0.56   3.02   3.29   0     —     —  —
    78     CS   56.779   367.9   0.82   3.28   3.55   0     —     —  —
    79     CS   57.019   344.7   1.06   3.52   3.79   0     —     —  —
    80     CS   57.381   326.2   1.42   3.88   4.15   0     —     —  —
    81     CS   57.615   302.5   1.65   4.11   4.39   0     —     —  —
    82     CS   57.830   281.1   1.87   4.33   4.60   0     —     —  —
    83     CS   58.062   260.8   2.10   4.56   4.83   0     —     —  —
    84     CS   58.263   238.2   2.30   4.76   5.03   0     —     —  —
    85     CS   58.496   213.9   2.54   5.00   5.27   0     —     —  —
    86     CS   58.724   189.3   2.76   5.22   5.49   0     —     —  —
    87     CS   58.948   164.2   2.99   5.45   5.72   0     —     —  —
    88     CS   59.177   139.6   3.22   5.68   5.95   1   b45     —  CHARGE, BRK-B45
    89     CS   60.615   413.2   0.24   5.92   6.43   0     —     —  —
    90     CS   61.042   392.6   0.67   6.34   6.86   0     —     —  —
    91     CS   61.307   363.2   0.93   6.61   7.12   0     —     —  —
    92     CS   61.578   334.4   1.20   6.88   7.39   0     —     —  —
    93     CS   61.874   307.4   1.50   7.18   7.69   0     —     —  —
    94     CS   62.155   277.5   1.78   7.46   7.97   0     —     —  —
    95     CS   62.427   246.8   2.05   7.73   8.24   0     —     —  —
    96     CS   62.633   223.9   2.26   7.94   8.45   0     —     —  —
    97     CS   62.856   202.3   2.48   8.16   8.67   0     —     —  —
    98     CS   63.055   178.6   2.68   8.36   8.87   1     —    r2  CHARGE, REST-R2
    99     CS   73.277   378.9   0.23   0.23   0.23   0     —     —  —
   100     CS   73.518   354.2   0.47   0.47   0.47   0     —     —  —
   101     CS   73.755   329.1   0.71   0.71   0.71   0     —     —  —
   102     CS   73.976   302.5   0.93   0.93   0.93   0     —     —  —
   103     CS   74.218   283.4   1.17   1.17   1.17   0     —     —  —
   104     CS   74.408   260.6   1.36   1.36   1.36   0     —     —  —
   105     CS   74.604   238.2   1.56   1.56   1.56   0     —     —  —
   106     CS   74.878   208.1   1.83   1.83   1.83   0     —     —  —
   107     CS   75.216   182.2   2.17   2.17   2.17   0     —     —  —
   108     CS   75.486   151.7   2.44   2.44   2.44   1   b45     —  CHARGE, BRK-B45
   109     CS   77.047   355.7   0.23   2.67   3.25   0     —     —  —
   110     CS   77.281   328.9   0.47   2.91   3.48   0     —     —  —
   111     CS   77.530   303.5   0.72   3.15   3.73   0     —     —  —
   112     CS   77.778   278.1   0.96   3.40   3.98   0     —     —  —
   113     CS   78.019   252.0   1.20   3.64   4.22   0     —     —  —
   114     CS   78.265   226.4   1.45   3.89   4.47   0     —     —  —
   115     CS   78.530   197.0   1.72   4.15   4.73   0     —     —  —
   116     CS   78.790   167.1   1.97   4.41   4.99   0     —     —  —

  [!] TRAJECTORY INFEASIBLE -- 1 violation(s):
     stop 36: sd=10.035h > 10.0h (shift driving)
[1/33] RmediumCfewTnone_4           labelled   32 states in  58.3 min
    [warn] teacher query failed @28: Solver failed to locate input problem file: /tmp/tmp3lj7e2qy.pyomo.lp
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCfewTtight_11_DAGGER1_S1_H24_20260821_104947_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.237   474.4   0.24   0.24   0.24   0     —     —  —
     2     CS    8.464   447.8   0.46   0.46   0.46   0     —     —  —
     3     CS    8.692   421.3   0.69   0.69   0.69   0     —     —  —
     4     CS    8.930   397.2   0.93   0.93   0.93   0     —     —  —
     5     CS    9.170   373.4   1.17   1.17   1.17   0     —     —  —
     6     CS    9.409   349.4   1.41   1.41   1.41   0     —     —  —
     7     CS    9.612   327.7   1.61   1.61   1.61   0     —     —  —
     8     CS    9.810   305.6   1.81   1.81   1.81   0     —     —  —
     9     CS   10.010   283.7   2.01   2.01   2.01   0     —     —  —
    10     CS   10.383   265.8   2.38   2.38   2.38   0     —     —  —
    11     CS   10.613   242.6   2.61   2.61   2.61   0     —     —  —
    12     CS   10.928   223.5   2.93   2.93   2.93   0     —     —  —
    13     CS   11.154   199.2   3.15   3.15   3.15   0     —     —  —
    14     CS   11.401   176.5   3.40   3.40   3.40   0     —     —  —
    15     CS   11.616   151.2   3.62   3.62   3.62   0     —     —  —
    16     CS   11.843   127.0   3.84   3.84   3.84   1   b45     —  CHARGE, BRK-B45
    17     CS   13.121   369.2   0.28   4.12   4.34   0     —     —  —
    18     CS   13.416   339.3   0.57   4.41   4.63   0     —     —  —
    19     CS   13.692   307.8   0.85   4.69   4.91   0     —     —  —
    20     CS   13.888   285.5   1.04   4.89   5.10   0     —     —  —
    21     CS   14.096   264.2   1.25   5.09   5.31   0     —     —  —
    22     CS   14.292   241.9   1.45   5.29   5.51   0     —     —  —
    23     CS   14.576   211.2   1.73   5.57   5.79   0     —     —  —
    24     CS   14.854   179.8   2.01   5.85   6.07   1   b45     —  CHARGE, BRK-B45
    25     CS   16.146   400.5   0.22   6.07   6.60   0     —     —  —
    26     CS   16.393   376.8   0.47   6.32   6.85   0     —     —  —
    27     CS   16.615   351.0   0.69   6.54   7.07   0     —     —  —
    28     CS   16.837   325.2   0.91   6.77   7.29   0     —     —  —
    29     CS   17.099   296.2   1.17   7.03   7.55   0     —     —  —
    30     CS   17.372   268.3   1.45   7.30   7.83   0     —     —  —
    31     CS   17.627   238.8   1.70   7.55   8.08   0     —     —  —
    32     CS   17.915   208.3   1.99   7.84   8.37   0     —     —  —
    33     CS   18.165   180.7   2.24   8.09   8.62   0     —     —  —
    34     CS   18.449   155.7   2.53   8.38   8.90   0     —     —  —
    35     CS   18.735   130.7   2.81   8.66   9.19   1   b45     —  CHARGE, BRK-B45
    36     CS   20.312   375.3   0.27   8.93   9.97   0     —     —  —
    37     CS   20.592   345.4   0.55   9.21  10.25   0     —    r2  REST-R2
    38     CS   30.194   322.2   0.43   0.43   0.43   0     —     —  —
    39     CS   30.461   291.0   0.70   0.70   0.70   0     —     —  —
    40     CS   30.799   250.9   1.04   1.04   1.04   0     —     —  —
    41     CS   31.008   227.4   1.25   1.25   1.25   0     —     —  —
    42     CS   31.226   204.8   1.47   1.47   1.47   0     —     —  —
    43     CS   31.431   180.9   1.67   1.67   1.67   1   b45     —  CHARGE, BRK-B45
    44     CS   32.717   381.7   0.30   1.97   2.21   0     —     —  —
    45     CS   32.974   351.4   0.55   2.23   2.47   0     —     —  —
    46     CS   33.316   326.6   0.90   2.57   2.81   0     —     —  —
    47     CS   33.635   300.8   1.21   2.89   3.13   0     —     —  —
    48     CS   34.018   260.1   1.60   3.27   3.51   0     —     —  —
    49     CS   34.309   232.0   1.89   3.56   3.80   0     —     —  —
    50     CS   34.573   201.8   2.15   3.82   4.06   0     —     —  —
    51     CS   34.834   171.2   2.41   4.09   4.32   0     —     —  —
    52     CS   35.128   143.4   2.71   4.38   4.62   1   b45     —  CHARGE, BRK-B45
    53     CS   36.381   384.1   0.25   4.63   5.08   0     —     —  —
    54     CS   36.676   359.3   0.54   4.92   5.37   0     —     —  —
    55     CS   37.188   311.0   1.05   5.43   5.88   0     —     —  —
    56     CS   37.432   282.4   1.30   5.68   6.13   0     —     —  —
    57     CS   37.689   255.1   1.56   5.93   6.39   0     —     —  —
    58     CS   37.930   226.2   1.80   6.18   6.63   0     —     —  —
    59     CS   38.233   201.9   2.10   6.48   6.93   0     —     —  —
    60     CS   38.472   177.9   2.34   6.72   7.17   0     —     —  —
    61     CS   38.730   155.2   2.60   6.98   7.43   0     —     —  —
    62     CS   38.976   131.8   2.84   7.22   7.67   1   b45     —  CHARGE, BRK-B45
    63     CS   40.318   374.1   0.27   7.49   8.24   0     —     —  —
    64     CS   40.614   347.9   0.57   7.79   8.53   0     —     —  —
    65     CS   40.871   318.5   0.82   8.04   8.79   0     —     —  —
    66     CS   41.119   289.0   1.07   8.29   9.04   0     —     —  —
    67     CS   41.382   261.1   1.33   8.55   9.30   0     —     —  —
    68     CS   41.633   232.0   1.58   8.81   9.55   0     —     —  —
    69     CS   41.886   203.0   1.84   9.06   9.80   0     —     —  —
    70     CS   42.171   176.7   2.12   9.34  10.09   0     —     —  —
    71     CS   42.538   150.8   2.49   9.71  10.46   0     —    r2  REST-R2
    72     CS   51.992   120.3   0.29   0.29   0.29   1   b45     —  CHARGE, BRK-B45
    73     CS   53.309   384.0   0.21   0.50   0.77   0     —     —  —
    74     CS   53.547   362.7   0.45   0.74   1.01   0     —     —  —
    75     CS   53.751   338.8   0.66   0.94   1.21   0     —     —  —
    76     CS   54.029   308.3   0.93   1.22   1.49   0     —     —  —
    77     CS   54.334   279.8   1.24   1.53   1.80   0     —     —  —
    78     CS   54.602   248.3   1.51   1.79   2.06   0     —     —  —
    79     CS   54.939   220.1   1.84   2.13   2.40   0     —     —  —
    80     CS   55.230   188.8   2.13   2.42   2.69   1   b45     —  CHARGE, BRK-B45
    81     CS   56.519   402.8   0.27   2.69   3.20   0     —     —  —
    82     CS   56.792   371.5   0.54   2.96   3.48   0     —     —  —
    83     CS   57.111   343.8   0.86   3.28   3.80   0     —     —  —
    84     CS   57.381   312.3   1.13   3.55   4.07   0     —     —  —
    85     CS   57.839   266.5   1.59   4.01   4.52   0     —     —  —
    86     CS   58.068   241.6   1.82   4.24   4.75   0     —     —  —
    87     CS   58.454   223.1   2.20   4.62   5.14   0     —     —  —
    88     CS   58.707   200.1   2.46   4.88   5.39   0     —     —  —
    89     CS   59.004   173.9   2.75   5.17   5.69   0     —     —  —
    90     CS   59.262   144.6   3.01   5.43   5.95   0     —     —  —
    91     CS   59.618   121.0   3.37   5.79   6.30   1   b45     —  CHARGE, BRK-B45
    92     CS   61.050   381.8   0.30   6.08   6.87   0     —     —  —
    93     CS   61.344   349.6   0.59   6.38   7.16   0     —     —  —
    94     CS   61.631   316.7   0.88   6.67   7.45   0     —     —  —
    95     CS   61.871   292.8   1.12   6.91   7.69   0     —     —  —
    96     CS   62.097   267.8   1.34   7.13   7.92   0     —     —  —
    97     CS   62.328   243.1   1.57   7.36   8.15   0     —     —  —
    98     CS   62.570   217.9   1.82   7.61   8.39   0     —     —  —
    99     CS   62.813   192.8   2.06   7.85   8.63   0     —     —  —
   100     CS   63.043   166.5   2.29   8.08   8.86   0     —     —  —
   101     CS   63.442   124.9   2.69   8.48   9.26   1   b45     —  CHARGE, BRK-B45
   102     CS   64.998   409.9   0.38   8.85   9.88   0     —    r2  REST-R2
   103     CS   74.456   386.5   0.29   0.29   0.29   0     —     —  —
   104     CS   74.731   362.2   0.57   0.57   0.57   0     —     —  —
   105     CS   74.971   334.5   0.81   0.81   0.81   0     —     —  —
   106     CS   75.368   313.9   1.20   1.20   1.20   0     —     —  —
   107     CS   75.604   285.8   1.44   1.44   1.44   0     —     —  —
   108     CS   75.865   264.0   1.70   1.70   1.70   0     —     —  —
   109     CS   76.079   238.5   1.91   1.91   1.91   0     —     —  —
   110     CS   76.311   214.8   2.15   2.15   2.15   0     —     —  —
   111     CS   76.534   190.2   2.37   2.37   2.37   0     —     —  —
   112     CS   76.843   166.5   2.68   2.68   2.68   0     —     —  —
   113     CS   77.083   137.9   2.92   2.92   2.92   0     —     —  —
   114     CS   77.324   109.5   3.16   3.16   3.16   1   b45     —  CHARGE, BRK-B45
   115     CS   78.974   376.6   0.46   3.62   3.83   0     —     —  —
   116     CS   79.293   347.0   0.77   3.93   4.15   0     —     —  —
   117     CS   79.598   316.4   1.08   4.24   4.46   0     —     —  —
   118   CUST   79.879   283.7   1.36   4.52   4.74   0     —     —  —
   119     CS   80.621   255.0   1.60   4.76   5.48   0     —     —  —
   120     CS   80.903   226.8   1.88   5.04   5.76   0     —     —  —
   121     CS   81.167   197.2   2.15   5.31   6.02   0     —     —  —
   122     CS   81.388   170.8   2.37   5.53   6.25   0     —     —  —
   123     CS   81.620   145.5   2.60   5.76   6.48   0     —     —  —
   124     CS   81.841   119.1   2.82   5.98   6.70   1   b45     —  CHARGE, BRK-B45
   125     CS   83.239   397.3   0.24   6.22   7.17   0     —     —  —
   126     CS   83.492   369.9   0.49   6.48   7.42   0     —     —  —
   127     CS   83.747   342.8   0.75   6.73   7.67   0     —     —  —
   128     CS   84.192   291.1   1.19   7.18   8.12   0     —     —  —
   129     CS   84.411   265.6   1.41   7.39   8.34   0     —     —  —
   130     CS   84.659   242.5   1.66   7.64   8.59   0     —     —  —
   131     CS   84.938   221.1   1.94   7.92   8.86   0     —     —  —
   132     CS   85.157   195.6   2.16   8.14   9.08   0     —     —  —
   133     CS   85.380   175.4   2.38   8.36   9.31   0     —     —  —
   134     CS   85.581   153.5   2.58   8.56   9.51   0     —     —  —
   135     CS   85.818   134.2   2.82   8.80   9.74   1     —    r1  CHARGE, REST-R1
   136     CS   98.232   384.5   0.32   0.32   0.32   0     —     —  —
   137     CS   98.506   355.1   0.59   0.59   0.59   0     —     —  —
   138     CS   98.823   330.2   0.91   0.91   0.91   0     —     —  —
   139     CS   99.102   302.8   1.19   1.19   1.19   0     —     —  —
   140     CS   99.356   273.5   1.44   1.44   1.44   0     —     —  —
   141     CS   99.607   243.7   1.69   1.69   1.69   0     —     —  —
   142     CS  100.107   219.7   2.19   2.19   2.19   0     —     —  —
   143     CS  100.354   191.9   2.44   2.44   2.44   0     —     —  —
   144     CS  100.644   167.2   2.73   2.73   2.73   0     —     —  —
   145     CS  100.888   139.0   2.97   2.97   2.97   1   b45     —  CHARGE, BRK-B45
   146     CS  102.339   409.4   0.23   3.20   3.50   0     —     —  —
   147     CS  102.624   386.5   0.51   3.49   3.78   0     —     —  —
   148     CS  102.871   361.1   0.76   3.73   4.03   0     —     —  —
   149     CS  103.135   337.0   1.02   4.00   4.29   0     —     —  —
   150     CS  103.410   306.6   1.30   4.27   4.57   0     —     —  —
   151     CS  103.679   275.5   1.57   4.54   4.84   0     —     —  —
   152     CS  103.967   245.1   1.86   4.83   5.13   0     —     —  —
   153     CS  104.237   213.0   2.13   5.10   5.39   0     —     —  —
   154     CS  104.649   188.6   2.54   5.51   5.81   1   b45     —  CHARGE, BRK-B45
   155     CS  105.835   392.0   0.24   5.76   6.24   0     —     —  —
   156     CS  106.099   366.3   0.51   6.02   6.51   0     —     —  —
   157     CS  106.399   335.4   0.81   6.32   6.81   0     —     —  —
   158     CS  106.704   304.7   1.11   6.63   7.11   0     —     —  —
   159     CS  106.991   272.7   1.40   6.91   7.40   0     —     —  —
   160     CS  107.266   243.4   1.68   7.19   7.67   0     —     —  —
   161     CS  107.551   215.0   1.96   7.47   7.96   0     —     —  —
   162     CS  107.775   190.4   2.18   7.70   8.18   0     —     —  —
   163     CS  107.989   165.1   2.40   7.91   8.40   0     —     —  —
[2/33] RlongCfewTtight_11           labelled   50 states in  81.0 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTlarge_10_DAGGER1_S1_H24_20260821_121048_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.234   474.1   0.23   0.23   0.23   0     —     —  —
     2     CS    8.462   447.6   0.46   0.46   0.46   0     —     —  —
     3     CS    8.699   422.0   0.70   0.70   0.70   0     —     —  —
     4     CS    8.962   392.8   0.96   0.96   0.96   0     —     —  —
     5     CS    9.217   362.9   1.22   1.22   1.22   0     —     —  —
     6     CS    9.449   337.9   1.45   1.45   1.45   0     —     —  —
     7     CS    9.675   312.5   1.68   1.68   1.68   0     —     —  —
     8     CS    9.895   286.4   1.89   1.89   1.89   0     —     —  —
     9     CS   10.285   267.7   2.28   2.28   2.28   0     —     —  —
    10     CS   10.563   235.6   2.56   2.56   2.56   0     —     —  —
    11     CS   10.849   204.2   2.85   2.85   2.85   0     —     —  —
    12     CS   11.131   172.4   3.13   3.13   3.13   0     —     —  —
    13     CS   11.582   121.4   3.58   3.58   3.58   1   b45     —  CHARGE, BRK-B45
    14     CS   13.032   410.8   0.24   3.83   4.05   0     —     —  —
    15     CS   13.306   386.2   0.52   4.10   4.32   0     —     —  —
    16     CS   13.547   359.1   0.76   4.34   4.56   0     —     —  —
    17     CS   13.787   332.0   1.00   4.58   4.80   0     —     —  —
    18     CS   14.021   306.9   1.23   4.81   5.04   0     —     —  —
    19     CS   14.259   282.1   1.47   5.05   5.28   0     —     —  —
    20     CS   14.489   256.6   1.70   5.28   5.50   0     —     —  —
    21     CS   14.881   222.9   2.09   5.67   5.90   0     —     —  —
    22     CS   15.236   199.1   2.45   6.03   6.25   0     —     —  —
    23     CS   15.494   169.4   2.70   6.29   6.51   0     —     —  —
    24     CS   15.752   139.8   2.96   6.55   6.77   0     —     —  —
    25     CS   16.038   112.5   3.25   6.83   7.05   1   b45     —  CHARGE, BRK-B45
    26     CS   17.665   389.4   0.44   7.27   7.77   0     —     —  —
    27     CS   17.943   360.4   0.72   7.55   8.05   0     —     —  —
    28     CS   18.228   331.9   1.00   7.84   8.33   0     —     —  —
    29     CS   18.529   304.5   1.31   8.14   8.64   0     —     —  —
    30     CS   18.752   282.3   1.53   8.36   8.86   0     —     —  —
    31     CS   18.960   258.7   1.74   8.57   9.07   0     —     —  —
    32   CUST   19.206   237.9   1.98   8.81   9.31   0     —     —  —
    33     CS   20.000   206.9   2.28   9.11  10.11   0     —     —  —
    34     CS   20.306   181.3   2.58   9.41  10.41   0     —     —  —
    35   CUST   20.589   154.3   2.87   9.70  10.70   0     —    r2  REST-R2
    36     CS   30.283   135.3   0.19   0.19   0.19   1   b45     —  CHARGE, BRK-B45
    37     CS   31.935   375.2   0.53   0.72   0.99   0     —     —  —
    38     CS   32.162   351.1   0.75   0.95   1.22   0     —     —  —
    39     CS   32.386   326.6   0.98   1.17   1.44   0     —     —  —
    40     CS   32.613   302.4   1.20   1.40   1.67   0     —     —  —
    41     CS   32.882   272.0   1.47   1.67   1.94   0     —     —  —
    42     CS   33.153   241.8   1.74   1.94   2.21   0     —     —  —
    43     CS   33.461   214.4   2.05   2.25   2.52   0     —     —  —
    44     CS   33.755   186.1   2.35   2.54   2.81   0     —     —  —
    45     CS   34.019   155.7   2.61   2.80   3.07   0     —     —  —
    46     CS   34.301   127.1   2.89   3.09   3.36   1   b45     —  CHARGE, BRK-B45
    47     CS   35.608   383.8   0.26   3.35   3.83   0     —     —  —
    48     CS   35.858   354.6   0.51   3.60   4.08   0     —     —  —
    49     CS   36.092   327.5   0.75   3.83   4.31   0     —     —  —
    50     CS   36.328   300.5   0.98   4.07   4.54   0     —     —  —
    51     CS   36.603   276.6   1.26   4.34   4.82   0     —     —  —
    52     CS   36.881   252.8   1.54   4.62   5.10   0     —     —  —
    53     CS   37.162   222.9   1.82   4.90   5.38   0     —     —  —
    54     CS   37.440   192.8   2.09   5.18   5.66   0     —     —  —
    55     CS   37.716   172.8   2.37   5.46   5.93   0     —     —  —
    56     CS   37.942   150.0   2.60   5.68   6.16   0     —     —  —
    57     CS   38.177   127.9   2.83   5.92   6.39   1   b45     —  CHARGE, BRK-B45
    58     CS   39.495   386.4   0.25   6.17   6.90   0     —     —  —
    59     CS   39.723   364.5   0.48   6.40   7.13   0     —     —  —
    60     CS   39.932   341.1   0.69   6.61   7.34   0     —     —  —
    61     CS   40.175   314.4   0.93   6.85   7.58   0     —     —  —
    62     CS   40.420   287.9   1.18   7.09   7.82   0     —     —  —
    63     CS   40.669   261.8   1.43   7.34   8.07   0     —     —  —
    64     CS   40.915   234.6   1.67   7.59   8.32   0     —     —  —
    65     CS   41.191   209.7   1.95   7.86   8.60   0     —     —  —
    66     CS   41.431   181.9   2.19   8.10   8.84   0     —     —  —
    67     CS   41.673   154.5   2.43   8.35   9.08   1   b45     —  CHARGE, BRK-B45
    68     CS   42.935   387.9   0.26   8.61   9.56   0     —     —  —
    69     CS   43.215   361.2   0.54   8.89   9.84   0     —     —  —
    70     CS   43.482   334.3   0.81   9.16  10.10   0     —     —  —
    71     CS   43.756   307.9   1.08   9.43  10.38   0     —     —  —
    72     CS   44.020   280.8   1.35   9.69  10.64   0     —    r2  REST-R2
    73     CS   53.507   254.5   0.32   0.32   0.32   0     —     —  —
    74     CS   53.781   225.1   0.59   0.59   0.59   0     —     —  —
    75     CS   54.126   200.1   0.94   0.94   0.94   0     —     —  —
    76     CS   54.379   170.0   1.19   1.19   1.19   0     —     —  —
    77     CS   54.682   143.7   1.49   1.49   1.49   1   b45     —  CHARGE, BRK-B45
    78     CS   55.960   386.1   0.22   1.72   1.98   0     —     —  —
    79     CS   56.184   361.0   0.45   1.94   2.21   0     —     —  —
    80     CS   56.418   336.8   0.68   2.17   2.44   0     —     —  —
    81     CS   56.652   312.7   0.91   2.41   2.68   0     —     —  —
    82     CS   56.989   289.8   1.25   2.75   3.01   0     —     —  —
    83     CS   57.239   261.8   1.50   2.99   3.26   0     —     —  —
    84     CS   57.549   236.0   1.81   3.31   3.57   0     —     —  —
    85   CUST   57.825   207.9   2.09   3.58   3.85   0     —    r2  REST-R2
    86     CS   67.577   180.1   0.25   0.25   0.25   0     —     —  —
    87     CS   67.926   153.9   0.60   0.60   0.60   0     —     —  —
    88     CS   68.208   123.5   0.88   0.88   0.88   1   b45     —  CHARGE, BRK-B45
    89     CS   69.585   380.2   0.28   1.17   1.41   0     —     —  —
    90     CS   69.863   347.2   0.56   1.44   1.68   0     —     —  —
    91     CS   70.149   315.0   0.85   1.73   1.97   0     —     —  —
    92     CS   70.363   289.6   1.06   1.94   2.18   0     —     —  —
    93     CS   70.585   265.0   1.28   2.17   2.41   0     —     —  —
    94     CS   70.803   239.9   1.50   2.38   2.62   0     —     —  —
    95     CS   71.053   213.1   1.75   2.63   2.87   0     —     —  —
