DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCmanyTmedium_7_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.309   478.6   0.31   0.31   0.31   0     —     —  —
     2     CS    8.536   452.0   0.54   0.54   0.54   0     —     —  —
     3     CS    8.785   427.3   0.78   0.78   0.78   0     —     —  —
     4     CS    9.008   402.2   1.01   1.01   1.01   0     —     —  —
     5     CS    9.236   377.5   1.24   1.24   1.24   0     —     —  —
     6     CS    9.464   352.9   1.46   1.46   1.46   0     —     —  —
     7     CS    9.698   328.7   1.70   1.70   1.70   0     —     —  —
     8     CS   10.105   293.9   2.11   2.11   2.11   0     —     —  —
     9     CS   10.364   265.5   2.36   2.36   2.36   0     —     —  —
    10     CS   10.651   239.3   2.65   2.65   2.65   0     —     —  —
    11     CS   10.939   213.1   2.94   2.94   2.94   0     —     —  —
    12     CS   11.211   185.9   3.21   3.21   3.21   0     —     —  —
    13     CS   11.767   153.5   3.77   3.77   3.77   1   b45     —  CHARGE, BRK-B45
    14     CS   13.046   389.8   0.23   4.00   4.26   0     —     —  —
    15     CS   13.346   367.1   0.53   4.30   4.56   0     —     —  —
    16     CS   13.581   340.0   0.77   4.54   4.79   0     —     —  —
    17     CS   13.833   314.5   1.02   4.79   5.04   0     —     —  —
    18     CS   14.140   283.4   1.33   5.10   5.35   0     —     —  —
    19     CS   14.434   251.1   1.62   5.39   5.64   0     —     —  —
    20     CS   14.667   228.2   1.85   5.62   5.88   0     —     —  —
    21     CS   14.883   203.7   2.07   5.84   6.09   0     —     —  —
    22     CS   15.097   179.1   2.28   6.05   6.31   1   b45     —  CHARGE, BRK-B45
    23     CS   16.613   435.0   0.26   6.31   6.89   0     —     —  —
    24     CS   16.850   407.5   0.49   6.55   7.13   0     —     —  —
    25     CS   17.118   382.6   0.76   6.81   7.40   0     —     —  —
    26     CS   17.353   355.0   1.00   7.05   7.63   0     —     —  —
    27   CUST   17.802   310.6   1.45   7.50   8.08   0     —     —  —
    28     CS   18.511   287.5   1.65   7.71   8.79   0     —     —  —
    29     CS   18.715   264.0   1.86   7.91   8.99   0     —     —  —
    30   CUST   18.918   240.4   2.06   8.11   9.20   0     —     —  —
    31   CUST   19.550   228.6   2.19   8.25   9.83   0     —     —  —
    32     CS   20.073   225.9   2.22   8.27  10.35   0     —     —  —
    33   CUST   20.161   216.2   2.30   8.36  10.44   0     —     —  —
    34   CUST   20.998   182.0   2.64   8.69  11.28   0     —     —  —
    35     CS   21.538   178.4   2.68   8.73  11.81   0     —     —  —
    36     CS   21.728   159.1   2.87   8.92  12.00   1     —    r2  CHARGE, REST-R2
    37     CS   32.070   405.0   0.31   0.31   0.31   0     —     —  —
    38     CS   32.309   379.5   0.55   0.55   0.55   0     —     —  —
    39     CS   32.547   353.9   0.79   0.79   0.79   0     —     —  —
    40     CS   32.783   330.4   1.02   1.02   1.02   0     —     —  —
    41     CS   33.022   307.2   1.26   1.26   1.26   0     —     —  —
    42     CS   33.273   284.8   1.51   1.51   1.51   0     —     —  —
    43     CS   33.477   260.8   1.72   1.72   1.72   0     —     —  —
    44     CS   33.684   237.2   1.92   1.92   1.92   0     —     —  —
    45     CS   34.005   219.2   2.24   2.24   2.24   0     —     —  —
    46     CS   34.286   195.9   2.52   2.52   2.52   0     —     —  —
    47     CS   34.534   170.4   2.77   2.77   2.77   0     —     —  —
    48     CS   34.798   146.1   3.04   3.04   3.04   1   b45     —  CHARGE, BRK-B45
    49     CS   36.607   413.8   0.28   3.32   3.89   0     —     —  —
    50     CS   36.952   385.8   0.63   3.67   4.24   0     —     —  —
    51     CS   37.240   353.8   0.92   3.95   4.52   0     —     —  —
    52     CS   37.522   325.1   1.20   4.24   4.81   0     —     —  —
    53     CS   37.790   295.1   1.47   4.50   5.07   0     —     —  —
    54     CS   38.065   265.9   1.74   4.78   5.35   0     —     —  —
    55     CS   38.325   236.5   2.00   5.04   5.61   0     —     —  —
    56     CS   38.619   209.7   2.30   5.33   5.90   1   b45     —  CHARGE, BRK-B45
    57     CS   39.805   413.5   0.21   5.54   6.34   0     —     —  —
    58     CS   40.002   389.7   0.41   5.74   6.54   0     —     —  —
    59   CUST   40.202   366.2   0.60   5.94   6.74   0     —     —  —
    60     CS   40.964   336.1   0.87   6.20   7.50   0     —     —  —
    61     CS   41.235   306.8   1.14   6.47   7.77   0     —     —  —
    62     CS   41.668   284.5   1.57   6.90   8.20   0     —     —  —
    63     CS   41.674   283.8   1.58   6.91   8.21   0     —     —  —
    64     CS   41.921   260.5   1.82   7.16   8.45   0     —     —  —
    65     CS   42.143   235.0   2.05   7.38   8.68   0     —     —  —
    66     CS   42.368   209.9   2.27   7.60   8.90   0     —     —  —
    67     CS   42.577   185.6   2.48   7.81   9.11   0     —     —  —
    68     CS   42.794   162.1   2.70   8.03   9.33   0     —     —  —
    69     CS   43.003   137.8   2.91   8.24   9.54   1   b45     —  CHARGE, BRK-B45
    70     CS   44.430   358.6   0.25   8.48  10.21   0     —     —  —
    71     CS   44.663   332.1   0.48   8.72  10.45   0     —     —  —
    72     CS   44.921   307.5   0.74   8.98  10.70   0     —     —  —
    73     CS   45.152   280.7   0.97   9.21  10.93   0     —     —  —
    74     CS   45.694   236.2   1.51   9.75  11.48   0     —    r2  REST-R2
    75     CS   55.123   213.5   0.26   0.26   0.26   0     —     —  —
    76     CS   55.360   189.0   0.50   0.50   0.50   0     —     —  —
    77     CS   55.593   164.1   0.73   0.73   0.73   0     —     —  —
    78     CS   55.834   140.0   0.97   0.97   0.97   1   b45     —  CHARGE, BRK-B45
    79   CUST   57.523   355.0   0.68   1.65   1.91   0     —     —  —
    80     CS   58.260   328.2   0.92   1.89   2.65   0     —     —  —
    81     CS   58.504   306.3   1.16   2.13   2.89   0     —     —  —
    82     CS   58.730   283.2   1.39   2.36   3.12   0     —     —  —
    83     CS   58.943   258.8   1.60   2.57   3.33   0     —     —  —
    84     CS   59.177   233.6   1.83   2.81   3.57   0     —     —  —
    85     CS   59.460   211.4   2.12   3.09   3.85   0     —     —  —
    86     CS   59.687   185.5   2.34   3.32   4.08   0     —     —  —
    87     CS   59.916   159.7   2.57   3.55   4.31   1   b45     —  CHARGE, BRK-B45
    88     CS   61.158   374.1   0.27   3.81   4.80   0     —     —  —
    89     CS   61.455   347.5   0.56   4.11   5.09   0     —     —  —
    90     CS   61.752   317.8   0.86   4.41   5.39   0     —     —  —
    91     CS   62.124   292.1   1.23   4.78   5.76   0     —     —  —
    92     CS   62.453   264.5   1.56   5.11   6.09   0     —     —  —
    93     CS   62.753   242.1   1.86   5.41   6.39   0     —     —  —
    94     CS   63.004   216.8   2.11   5.66   6.64   0     —     —  —
    95     CS   63.242   190.5   2.35   5.90   6.88   0     —     —  —
    96     CS   63.545   170.0   2.65   6.20   7.18   0     —     —  —
    97     CS   63.795   146.8   2.90   6.45   7.43   0     —     —  —
    98     CS   64.033   122.7   3.14   6.69   7.67   1   b45     —  CHARGE, BRK-B45
    99     CS   65.269   346.5   0.25   6.94   8.16   0     —     —  —
   100     CS   65.515   320.5   0.50   7.18   8.40   0     —     —  —
   101     CS   65.730   296.8   0.71   7.40   8.62   0     —     —  —
   102     CS   65.949   273.5   0.93   7.62   8.84   0     —     —  —
   103     CS   66.158   249.1   1.14   7.83   9.05   0     —     —  —
   104     CS   66.417   223.1   1.40   8.09   9.31   0     —     —  —
   105     CS   66.658   195.3   1.64   8.33   9.55   0     —     —  —
   106     CS   66.913   169.0   1.89   8.58   9.80   0     —     —  —
[1/33] RmediumCmanyTmedium_7        labelled   44 states in  73.8 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmediumTtight_12_DAGGER1_S1_H24_20260821_110518_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.228   473.5   0.23   0.23   0.23   0     —     —  —
     2     CS    8.474   448.6   0.47   0.47   0.47   0     —     —  —
     3     CS    8.712   423.1   0.71   0.71   0.71   0     —     —  —
     4     CS    8.968   394.4   0.97   0.97   0.97   0     —     —  —
     5     CS    9.219   365.3   1.22   1.22   1.22   0     —     —  —
     6     CS    9.515   339.7   1.51   1.51   1.51   0     —     —  —
     7     CS    9.781   312.0   1.78   1.78   1.78   0     —     —  —
     8     CS   10.137   288.9   2.14   2.14   2.14   0     —     —  —
     9     CS   10.417   262.2   2.42   2.42   2.42   0     —     —  —
    10     CS   10.721   236.1   2.72   2.72   2.72   0     —     —  —
    11   CUST   10.998   208.1   3.00   3.00   3.00   0     —     —  —
    12     CS   11.746   179.9   3.25   3.25   3.75   0     —     —  —
    13   CUST   12.115   141.4   3.61   3.61   4.11   0     —     —  —
    14     CS   12.621   140.8   3.62   3.62   4.62   1   b45     —  CHARGE, BRK-B45
    15     CS   14.020   379.1   0.30   3.92   5.23   0     —     —  —
    16     CS   14.318   347.6   0.60   4.22   5.53   0     —     —  —
    17     CS   14.617   316.2   0.90   4.52   5.82   0     —     —  —
    18     CS   14.893   287.7   1.17   4.79   6.10   0     —     —  —
    19     CS   15.299   265.1   1.58   5.20   6.51   0     —     —  —
    20   CUST   15.588   237.7   1.87   5.49   6.80   0     —     —  —
    21     CS   16.590   201.1   2.37   5.99   7.80   0     —     —  —
    22     CS   16.906   165.0   2.69   6.31   8.11   1   b45     —  CHARGE, BRK-B45
    23     CS   18.324   411.3   0.29   6.59   8.64   0     —     —  —
    24     CS   18.716   384.7   0.68   6.99   9.03   0     —     —  —
    25     CS   19.156   363.6   1.12   7.43   9.47   0     —     —  —
    26   CUST   19.596   342.6   1.56   7.87   9.91   0     —     —  —
    27     CS   20.446   304.7   1.91   8.22  10.76   0     —     —  —
    28   CUST   20.927   265.4   2.39   8.70  11.24   0     —    r2  REST-R2
    29     CS   30.544   251.3   0.12   0.12   0.12   0     —     —  —
    30     CS   30.789   222.2   0.36   0.36   0.36   0     —     —  —
    31   CUST   31.137   199.3   0.71   0.71   0.71   0     —     —  —
    32     CS   31.986   182.5   1.06   1.06   1.56   1   b45     —  CHARGE, BRK-B45
    33     CS   33.280   296.2   0.30   1.36   2.10   0     —     —  —
    34     CS   33.601   266.4   0.62   1.68   2.42   0     —     —  —
    35     CS   33.964   238.9   0.98   2.04   2.79   0     —     —  —
    36     CS   34.179   214.5   1.20   2.26   3.00   0     —     —  —
    37     CS   34.422   192.2   1.44   2.50   3.25   0     —     —  —
    38     CS   34.671   170.3   1.69   2.75   3.49   0     —     —  —
    39     CS   35.027   148.8   2.05   3.10   3.85   0     —     —  —
[2/33] RshortCmediumTtight_12       labelled   17 states in  15.2 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCfewTnone_12_DAGGER1_S1_H24_20260821_112033_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.241   474.7   0.24   0.24   0.24   0     —     —  —
     2     CS    8.502   450.9   0.50   0.50   0.50   0     —     —  —
     3     CS    8.726   424.0   0.73   0.73   0.73   0     —     —  —
     4     CS    8.986   396.5   0.99   0.99   0.99   0     —     —  —
     5     CS    9.240   368.5   1.24   1.24   1.24   0     —     —  —
     6     CS    9.522   342.6   1.52   1.52   1.52   0     —     —  —
     7     CS   10.089   301.1   2.09   2.09   2.09   0     —     —  —
     8     CS   10.335   274.5   2.33   2.33   2.33   0     —     —  —
     9     CS   10.568   246.7   2.57   2.57   2.57   0     —     —  —
    10     CS   10.814   220.1   2.81   2.81   2.81   0     —     —  —
    11   CUST   11.060   193.4   3.06   3.06   3.06   0     —     —  —
    12     CS   11.816   167.7   3.32   3.32   3.82   0     —     —  —
    13     CS   12.094   143.4   3.59   3.59   4.09   1   b45     —  CHARGE, BRK-B45
    14     CS   13.363   373.7   0.27   3.87   4.61   0     —     —  —
    15     CS   13.764   329.9   0.67   4.27   5.01   0     —     —  —
    16     CS   14.030   298.2   0.94   4.54   5.28   0     —     —  —
    17     CS   14.384   272.4   1.29   4.89   5.63   0     —     —  —
    18     CS   14.658   241.5   1.57   5.16   5.91   0     —     —  —
    19     CS   14.916   212.2   1.83   5.42   6.17   0     —     —  —
    20     CS   15.226   186.7   2.14   5.73   6.48   0     —     —  —
    21     CS   15.668   165.2   2.58   6.17   6.92   0     —     —  —
    22     CS   15.904   137.1   2.81   6.41   7.15   0     —     —  —
    23     CS   16.198   113.2   3.11   6.70   7.45   1   b45     —  CHARGE, BRK-B45
    24     CS   17.626   396.6   0.25   6.95   7.95   0     —     —  —
    25     CS   17.865   369.9   0.49   7.19   8.18   0     —     —  —
    26     CS   18.098   342.8   0.72   7.43   8.42   0     —     —  —
    27   CUST   18.360   318.0   0.99   7.69   8.68   0     —    r2  REST-R2
    28     CS   28.190   283.0   0.33   0.33   0.33   0     —     —  —
    29     CS   28.580   241.8   0.72   0.72   0.72   0     —     —  —
    30     CS   28.862   210.8   1.00   1.00   1.00   0     —     —  —
    31     CS   29.143   179.8   1.28   1.28   1.28   0     —     —  —
    32     CS   29.425   148.8   1.56   1.56   1.56   1   b45     —  CHARGE, BRK-B45
    33     CS   30.919   374.5   0.47   2.03   2.23   0     —     —  —
    34     CS   31.152   347.9   0.70   2.26   2.46   0     —     —  —
    35     CS   31.386   321.4   0.93   2.50   2.70   0     —     —  —
    36     CS   31.668   298.4   1.21   2.78   2.98   0     —     —  —
    37   CUST   31.914   272.9   1.46   3.03   3.23   0     —     —  —
    38     CS   32.454   268.2   1.50   3.06   3.77   0     —     —  —
    39     CS   32.879   238.8   1.93   3.49   4.19   0     —     —  —
    40     CS   33.158   207.5   2.20   3.77   4.47   0     —     —  —
    41     CS   33.432   175.8   2.48   4.04   4.74   0     —     —  —
    42     CS   33.704   143.8   2.75   4.31   5.02   1     —     —  CHARGE
    43     CS   34.641   205.4   3.03   4.59   5.95   0     —     —  —
    44     CS   34.931   173.9   3.32   4.88   6.24   1     —     —  CHARGE
    45     CS   35.939   260.5   3.80   5.36   7.25   0     —     —  —
    46     CS   36.223   227.4   4.08   5.65   7.54   0     —     —  —
[3/33] RshortCfewTnone_12           labelled   15 states in  17.5 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmanyTlarge_5_DAGGER1_S1_H24_20260821_113806_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.352   479.9   0.35   0.35   0.35   0     —     —  —
     2     CS    8.590   454.4   0.59   0.59   0.59   0     —     —  —
     3     CS    8.822   428.2   0.82   0.82   0.82   0     —     —  —
     4     CS    9.046   402.2   1.05   1.05   1.05   0     —     —  —
     5     CS    9.267   375.8   1.27   1.27   1.27   0     —     —  —
     6     CS    9.544   353.6   1.54   1.54   1.54   0     —     —  —
     7     CS    9.811   322.7   1.81   1.81   1.81   0     —     —  —
     8     CS   10.081   292.3   2.08   2.08   2.08   0     —     —  —
     9     CS   10.398   265.3   2.40   2.40   2.40   0     —     —  —
    10     CS   10.667   235.5   2.67   2.67   2.67   0     —     —  —
    11     CS   10.931   205.2   2.93   2.93   2.93   0     —     —  —
    12     CS   11.238   178.2   3.24   3.24   3.24   1   b45     —  CHARGE, BRK-B45
    13   CUST   12.733   375.8   0.52   3.75   3.98   0     —     —  —
    14     CS   13.431   352.4   0.71   3.95   4.68   0     —     —  —
    15     CS   13.660   331.6   0.94   4.18   4.91   0     —     —  —
    16     CS   13.887   310.7   1.17   4.41   5.14   0     —     —  —
    17   CUST   14.274   264.4   1.56   4.80   5.52   0     —     —  —
    18     CS   15.109   227.7   1.89   5.13   6.36   0     —     —  —
    19   CUST   15.397   196.0   2.18   5.42   6.65   0     —    r2  REST-R2
    20     CS   25.143   170.0   0.25   0.25   0.25   0     —     —  —
    21     CS   25.396   144.5   0.50   0.50   0.50   0     —     —  —
    22   CUST   25.638   118.2   0.74   0.74   0.74   0     —     —  —
    23     CS   26.196   111.6   0.80   0.80   1.30   1   b45     —  CHARGE, BRK-B45
    24   CUST   27.387   422.2   0.02   0.82   1.55   0     —     —  —
    25     CS   28.332   380.8   0.46   1.26   2.49   0     —     —  —
    26   CUST   28.385   377.0   0.52   1.31   2.54   0     —     —  —
    27     CS   29.321   328.2   0.95   1.75   3.48   0     —     —  —
    28     CS   29.609   298.2   1.24   2.04   3.77   0     —     —  —
    29     CS   29.901   268.7   1.53   2.33   4.06   0     —     —  —
    30   CUST   30.323   230.9   1.95   2.75   4.48   0     —     —  —
    31     CS   31.072   209.3   2.20   3.00   5.23   0     —     —  —
    32     CS   31.546   171.5   2.68   3.48   5.70   1   b45     —  CHARGE, BRK-B45
    33     CS   32.956   407.2   0.24   3.72   6.29   0     —     —  —
    34     CS   33.211   380.9   0.50   3.97   6.54   0     —     —  —
    35     CS   33.477   355.2   0.76   4.24   6.81   0     —     —  —
    36     CS   33.765   322.5   1.05   4.53   7.10   0     —     —  —
    37     CS   34.071   291.2   1.35   4.83   7.40   0     —     —  —
    38     CS   34.368   259.3   1.65   5.13   7.70   0     —     —  —
    39     CS   34.590   236.2   1.87   5.35   7.92   0     —     —  —
    40     CS   34.810   212.9   2.09   5.57   8.14   0     —     —  —
    41     CS   35.019   188.6   2.30   5.78   8.35   0     —     —  —
    42     CS   35.381   160.8   2.67   6.14   8.71   0     —     —  —
[4/33] RshortCmanyTlarge_5          labelled   15 states in  16.3 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTtight_9_DAGGER1_S1_H24_20260821_115421_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.228   473.5   0.23   0.23   0.23   0     —     —  —
     2     CS    8.453   446.8   0.45   0.45   0.45   0     —     —  —
     3     CS    8.737   424.2   0.74   0.74   0.74   0     —     —  —
     4     CS    8.981   401.4   0.98   0.98   0.98   0     —     —  —
     5     CS    9.200   376.5   1.20   1.20   1.20   0     —     —  —
     6     CS    9.438   353.1   1.44   1.44   1.44   0     —     —  —
     7     CS    9.696   322.2   1.70   1.70   1.70   0     —     —  —
     8     CS    9.971   292.9   1.97   1.97   1.97   0     —     —  —
     9     CS   10.228   262.0   2.23   2.23   2.23   0     —     —  —
    10     CS   10.503   239.0   2.50   2.50   2.50   0     —     —  —
    11     CS   10.760   214.9   2.76   2.76   2.76   0     —     —  —
    12     CS   10.991   188.8   2.99   2.99   2.99   1   b45     —  CHARGE, BRK-B45
    13     CS   12.454   429.3   0.28   3.27   3.61   0     —     —  —
    14     CS   12.657   405.3   0.48   3.47   3.81   0     —     —  —
    15     CS   12.861   381.4   0.69   3.68   4.02   0     —     —  —
    16     CS   13.058   359.2   0.88   3.88   4.21   0     —     —  —
    17     CS   13.265   337.8   1.09   4.08   4.42   0     —     —  —
    18     CS   13.504   318.6   1.33   4.32   4.66   0     —     —  —
    19     CS   13.723   296.7   1.55   4.54   4.88   0     —     —  —
    20     CS   13.920   272.9   1.75   4.74   5.07   0     —     —  —
    21     CS   14.122   249.5   1.95   4.94   5.28   0     —     —  —
    22     CS   14.412   219.8   2.24   5.23   5.57   0     —     —  —
    23     CS   14.700   189.9   2.53   5.52   5.85   0     —     —  —
    24     CS   15.022   162.4   2.85   5.84   6.18   0     —     —  —
    25     CS   15.291   130.7   3.12   6.11   6.44   1   b45     —  CHARGE, BRK-B45
    26     CS   16.760   415.8   0.22   6.33   6.96   0     —     —  —
    27     CS   17.003   395.4   0.46   6.57   7.20   0     —     —  —
    28     CS   17.250   375.4   0.71   6.82   7.45   0     —     —  —
    29     CS   17.482   351.6   0.94   7.05   7.68   0     —     —  —
    30     CS   17.712   327.6   1.17   7.28   7.91   0     —     —  —
    31   CUST   18.092   309.4   1.55   7.66   8.29   0     —     —  —
    32   CUST   18.999   265.0   1.96   8.07   9.20   0     —     —  —
    33     CS   19.592   254.6   2.05   8.16   9.79   0     —     —  —
    34     CS   19.656   249.6   2.12   8.22   9.85   1   b45     —  CHARGE, BRK-B45
    35     CS   20.959   448.9   0.29   8.51  10.37   0     —     —  —
    36     CS   21.222   424.6   0.55   8.77  10.63   0     —     —  —
    37     CS   21.459   398.1   0.79   9.01  10.87   0     —     —  —
    38     CS   21.688   374.1   1.02   9.24  11.09   0     —    r2  REST-R2
    39     CS   31.123   352.7   0.27   0.27   0.27   0     —     —  —
    40     CS   31.360   329.3   0.51   0.51   0.51   0     —     —  —
    41     CS   31.558   305.5   0.70   0.70   0.70   0     —     —  —
    42     CS   31.759   282.1   0.90   0.90   0.90   0     —     —  —
    43     CS   32.011   262.3   1.16   1.16   1.16   0     —     —  —
    44     CS   32.258   238.0   1.40   1.40   1.40   0     —     —  —
    45     CS   32.493   212.8   1.64   1.64   1.64   0     —     —  —
    46     CS   32.725   187.3   1.87   1.87   1.87   0     —     —  —
    47     CS   32.952   161.3   2.10   2.10   2.10   1   b45     —  CHARGE, BRK-B45
    48     CS   34.443   407.2   0.29   2.38   2.75   0     —     —  —
    49     CS   34.729   383.9   0.57   2.67   3.04   0     —     —  —
    50     CS   34.948   358.1   0.79   2.89   3.26   0     —     —  —
    51     CS   35.179   333.5   1.02   3.12   3.49   0     —     —  —
    52     CS   35.403   308.3   1.25   3.34   3.71   0     —     —  —
    53     CS   35.668   279.9   1.51   3.61   3.98   0     —     —  —
    54     CS   35.959   253.4   1.80   3.90   4.27   0     —     —  —
    55     CS   36.224   225.0   2.07   4.16   4.53   0     —     —  —
    56     CS   36.483   196.1   2.33   4.42   4.79   0     —     —  —
    57     CS   36.798   167.6   2.64   4.74   5.11   0     —     —  —
    58     CS   37.103   138.4   2.94   5.04   5.41   1   b45     —  CHARGE, BRK-B45
    59     CS   38.655   413.6   0.32   5.36   6.02   0     —     —  —
    60     CS   39.022   389.4   0.69   5.73   6.39   0     —     —  —
    61     CS   39.288   358.5   0.95   6.00   6.65   0     —     —  —
    62     CS   39.560   328.2   1.23   6.27   6.92   0     —     —  —
    63     CS   39.838   298.4   1.50   6.55   7.20   0     —     —  —
    64     CS   40.089   270.1   1.76   6.80   7.45   0     —     —  —
    65     CS   40.370   244.2   2.04   7.08   7.73   0     —     —  —
    66     CS   40.623   216.1   2.29   7.33   7.99   0     —     —  —
    67     CS   41.045   190.5   2.71   7.76   8.41   0     —     —  —
    68   CUST   41.344   158.7   3.01   8.05   8.71   0     —     —  —
    69     CS   41.873   155.4   3.04   8.08   9.24   1   b45     —  CHARGE, BRK-B45
    70     CS   43.217   400.6   0.26   8.34   9.75   0     —     —  —
    71     CS   43.534   377.5   0.58   8.66  10.07   0     —     —  —
    72     CS   43.774   349.3   0.82   8.90  10.31   0     —     —  —
    73     CS   43.990   324.1   1.03   9.12  10.52   0     —     —  —
    74     CS   44.224   300.4   1.27   9.35  10.75   0     —     —  —
    75     CS   44.439   275.2   1.48   9.57  10.97   0     —     —  —
    76     CS   44.680   252.1   1.73   9.81  11.21   1     —    r2  CHARGE, REST-R2
    77     CS   54.511   366.9   0.21   0.21   0.21   0     —     —  —
    78     CS   54.754   346.6   0.45   0.45   0.45   0     —     —  —
    79     CS   54.968   324.3   0.66   0.66   0.66   0     —     —  —
    80     CS   55.216   296.6   0.91   0.91   0.91   0     —     —  —
    81     CS   55.458   268.2   1.16   1.16   1.16   0     —     —  —
    82     CS   55.728   242.2   1.43   1.43   1.43   0     —     —  —
    83     CS   55.964   215.2   1.66   1.66   1.66   0     —     —  —
    84     CS   56.198   188.2   1.90   1.90   1.90   1   b45     —  CHARGE, BRK-B45
    85     CS   57.419   392.6   0.24   2.13   2.37   0     —     —  —
    86     CS   57.654   365.0   0.47   2.37   2.60   0     —     —  —
    87     CS   57.887   337.1   0.71   2.60   2.83   0     —     —  —
    88     CS   58.162   312.7   0.98   2.88   3.11   0     —     —  —
    89     CS   58.468   279.2   1.29   3.18   3.41   0     —     —  —
    90     CS   58.732   253.5   1.55   3.45   3.68   0     —     —  —
    91     CS   58.968   225.3   1.79   3.68   3.91   0     —     —  —
    92     CS   59.225   199.0   2.04   3.94   4.17   1   b45     —  CHARGE, BRK-B45
    93     CS   60.525   391.5   0.25   4.19   4.72   0     —     —  —
    94     CS   60.758   364.3   0.48   4.42   4.96   0     —     —  —
    95     CS   61.001   338.1   0.73   4.67   5.20   0     —     —  —
    96     CS   61.232   310.7   0.96   4.90   5.43   0     —     —  —
    97     CS   61.502   279.3   1.23   5.17   5.70   0     —     —  —
    98     CS   61.975   256.6   1.70   5.64   6.17   0     —     —  —
    99     CS   62.251   225.9   1.98   5.92   6.45   0     —     —  —
   100     CS   62.474   202.9   2.20   6.14   6.67   0     —     —  —
   101     CS   62.697   179.8   2.42   6.36   6.89   0     —     —  —
   102     CS   62.950   158.8   2.68   6.62   7.15   1   b45     —  CHARGE, BRK-B45
   103     CS   64.181   367.3   0.24   6.86   7.63   0     —     —  —
   104     CS   64.412   340.3   0.47   7.09   7.86   0     —     —  —
   105     CS   64.688   316.7   0.75   7.37   8.14   0     —    r1  REST-R1
   106     CS   76.104   291.3   0.25   0.25   0.25   0     —     —  —
   107     CS   76.333   264.1   0.48   0.48   0.48   0     —     —  —
   108     CS   76.568   237.5   0.71   0.71   0.71   0     —     —  —
   109     CS   76.809   212.3   0.95   0.95   0.95   0     —     —  —
   110     CS   77.056   187.4   1.20   1.20   1.20   0     —     —  —
   111     CS   77.296   162.1   1.44   1.44   1.44   0     —     —  —
   112     CS   77.856   135.2   2.00   2.00   2.00   1   b45     —  CHARGE, BRK-B45
   113     CS   79.078   316.8   0.25   2.25   2.47   0     —     —  —
   114     CS   79.348   291.5   0.52   2.52   2.74   0     —     —  —
   115     CS   79.602   265.1   0.78   2.78   3.00   0     —     —  —
   116     CS   79.842   236.7   1.02   3.02   3.24   0     —     —  —
   117     CS   80.134   212.3   1.31   3.31   3.53   0     —     —  —
   118     CS   80.378   184.3   1.55   3.55   3.77   0     —     —  —
[5/33] RmediumCfewTtight_9          labelled   34 states in  64.9 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmediumTlarge_8_DAGGER1_S1_H24_20260821_125915_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.239   474.5   0.24   0.24   0.24   0     —     —  —
     2     CS    8.508   451.2   0.51   0.51   0.51   0     —     —  —
     3     CS    8.754   426.3   0.75   0.75   0.75   0     —     —  —
     4     CS    9.135   407.7   1.13   1.13   1.13   0     —     —  —
     5     CS    9.375   383.8   1.38   1.38   1.38   0     —     —  —
     6     CS    9.653   362.2   1.65   1.65   1.65   0     —     —  —
     7     CS    9.956   333.0   1.96   1.96   1.96   0     —     —  —
