DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTnone_16_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
    84     CS   58.608   360.8   0.91   3.33   3.81   0     —     —  —
    85     CS   58.830   334.5   1.14   3.56   4.03   0     —     —  —
    86     CS   59.132   313.4   1.44   3.86   4.33   0     —     —  —
    87     CS   59.364   288.1   1.67   4.09   4.56   0     —     —  —
    88     CS   59.616   261.5   1.92   4.34   4.82   0     —     —  —
    89     CS   59.918   238.0   2.22   4.64   5.12   0     —     —  —
    90     CS   60.166   211.0   2.47   4.89   5.37   1   b45     —  CHARGE, BRK-B45
    91     CS   61.447   410.9   0.25   5.14   5.90   0     —     —  —
    92     CS   61.700   381.9   0.50   5.39   6.15   0     —     —  —
    93     CS   62.070   359.4   0.87   5.76   6.52   0     —     —  —
    94     CS   62.347   331.3   1.15   6.04   6.80   0     —     —  —
    95     CS   62.600   301.2   1.40   6.29   7.05   0     —     —  —
    96     CS   62.940   278.2   1.74   6.63   7.39   0     —     —  —
    97     CS   63.192   250.0   1.99   6.88   7.64   0     —     —  —
    98     CS   63.520   226.5   2.32   7.21   7.97   0     —     —  —
    99     CS   63.795   199.5   2.59   7.49   8.24   0     —    r2  REST-R2
   100     CS   73.211   170.2   0.25   0.25   0.25   1   b45     —  CHARGE, BRK-B45
   101     CS   74.829   332.4   0.31   0.56   1.12   0     —     —  —
   102     CS   75.077   303.0   0.56   0.81   1.37   0     —     —  —
   103     CS   75.352   276.0   0.84   1.09   1.64   0     —     —  —
   104     CS   75.624   248.7   1.11   1.36   1.91   0     —     —  —
   105     CS   75.913   219.5   1.40   1.65   2.20   0     —     —  —
   106     CS   76.179   188.1   1.66   1.91   2.47   1     —     —  CHARGE
   107     CS   77.076   290.7   1.90   2.15   3.36   0     —     —  —
   108     CS   77.310   264.8   2.13   2.38   3.60   0     —     —  —
   109     CS   77.537   238.1   2.36   2.61   3.82   0     —     —  —
[1/33] RmediumCfewTnone_16          labelled   40 states in  74.6 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCmanyTmedium_17_DAGGER1_S1_H24_20260821_110609_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.400   480.8   0.40   0.40   0.40   0     —     —  —
     2     CS    8.644   455.7   0.64   0.64   0.64   0     —     —  —
     3     CS    8.896   431.3   0.90   0.90   0.90   0     —     —  —
     4     CS    9.134   405.8   1.13   1.13   1.13   0     —     —  —
     5     CS    9.361   379.2   1.36   1.36   1.36   0     —     —  —
     6     CS    9.761   360.0   1.76   1.76   1.76   0     —     —  —
     7     CS   10.028   330.1   2.03   2.03   2.03   0     —     —  —
     8     CS   10.306   301.1   2.31   2.31   2.31   0     —     —  —
     9     CS   10.586   275.0   2.59   2.59   2.59   0     —     —  —
    10     CS   10.837   246.8   2.84   2.84   2.84   0     —     —  —
    11     CS   11.138   222.0   3.14   3.14   3.14   1   b45     —  CHARGE, BRK-B45
    12     CS   12.513   442.2   0.20   3.34   3.68   0     —     —  —
    13     CS   12.712   419.4   0.40   3.53   3.88   0     —     —  —
    14     CS   12.966   400.2   0.65   3.79   4.13   0     —     —  —
    15     CS   13.292   373.9   0.98   4.12   4.46   0     —     —  —
    16     CS   13.618   347.5   1.30   4.44   4.78   0     —     —  —
    17     CS   13.897   318.0   1.58   4.72   5.06   0     —     —  —
    18     CS   14.168   287.8   1.85   4.99   5.33   0     —     —  —
    19     CS   14.443   264.8   2.13   5.27   5.61   0     —     —  —
    20     CS   14.691   240.0   2.38   5.51   5.86   0     —     —  —
    21     CS   14.928   214.4   2.61   5.75   6.09   0     —     —  —
    22     CS   15.301   170.3   2.99   6.12   6.47   1   b45     —  CHARGE, BRK-B45
    23     CS   16.863   407.3   0.32   6.44   7.18   0     —     —  —
    24     CS   17.218   379.2   0.67   6.80   7.54   0     —     —  —
    25     CS   17.521   347.7   0.97   7.10   7.84   0     —     —  —
    26     CS   18.011   302.0   1.46   7.59   8.33   1     —    r2  CHARGE, REST-R2
    27     CS   27.802   370.1   0.25   0.25   0.25   0     —     —  —
    28     CS   28.026   345.1   0.48   0.48   0.48   0     —     —  —
    29     CS   28.256   320.6   0.71   0.71   0.71   0     —     —  —
    30   CUST   28.475   295.0   0.93   0.93   0.93   0     —     —  —
    31     CS   29.218   270.7   1.17   1.17   1.67   0     —     —  —
    32     CS   29.545   250.5   1.50   1.50   2.00   0     —     —  —
    33     CS   29.777   225.2   1.73   1.73   2.23   0     —     —  —
    34     CS   30.023   201.2   1.97   1.97   2.47   0     —     —  —
    35     CS   30.029   200.6   1.98   1.98   2.48   0     —     —  —
    36     CS   30.414   155.3   2.36   2.36   2.86   1   b45     —  CHARGE, BRK-B45
    37     CS   31.772   406.6   0.27   2.64   3.39   0     —     —  —
    38     CS   31.979   383.0   0.48   2.84   3.60   0     —     —  —
    39     CS   32.185   359.2   0.68   3.05   3.81   0     —     —  —
    40     CS   32.446   328.7   0.95   3.31   4.07   0     —     —  —
    41     CS   32.708   298.2   1.21   3.57   4.33   0     —     —  —
    42     CS   32.993   269.7   1.49   3.86   4.61   0     —     —  —
    43     CS   33.251   238.9   1.75   4.12   4.87   0     —     —  —
    44     CS   33.578   212.1   2.08   4.44   5.20   0     —     —  —
    45     CS   33.849   181.3   2.35   4.71   5.47   1   b45     —  CHARGE, BRK-B45
    46     CS   35.399   445.3   0.34   5.06   6.04   0     —     —  —
    47     CS   35.675   415.0   0.62   5.33   6.31   0     —     —  —
    48     CS   35.964   382.2   0.91   5.62   6.60   0     —     —  —
    49     CS   36.271   351.1   1.21   5.93   6.91   0     —     —  —
    50   CUST   36.570   319.3   1.51   6.23   7.21   0     —     —  —
    51     CS   37.353   286.6   1.80   6.51   7.99   0     —     —  —
    52     CS   37.665   256.3   2.11   6.82   8.30   0     —     —  —
    53   CUST   37.684   254.5   2.13   6.84   8.32   0     —     —  —
    54     CS   38.318   243.8   2.26   6.97   8.96   0     —     —  —
    55     CS   38.645   221.8   2.59   7.30   9.28   0     —     —  —
    56   CUST   38.887   194.8   2.83   7.54   9.53   0     —    r2  REST-R2
    57   CUST   48.614   169.5   0.23   0.23   0.23   0     —     —  —
    58   CUST   49.426   144.7   0.54   0.54   1.04   0     —     —  —
    59     CS   50.097   124.8   0.71   0.71   1.71   1   b45     —  CHARGE, BRK-B45
    60     CS   51.434   349.8   0.34   1.05   2.30   0     —     —  —
    61     CS   51.671   321.8   0.58   1.29   2.53   0     —     —  —
    62     CS   51.954   297.3   0.86   1.57   2.82   0     —     —  —
    63     CS   52.249   273.5   1.15   1.86   3.11   0     —     —  —
    64     CS   52.470   251.1   1.38   2.09   3.33   0     —     —  —
    65     CS   52.726   230.8   1.63   2.34   3.59   0     —     —  —
    66     CS   52.969   209.9   1.87   2.58   3.83   1   b45     —  CHARGE, BRK-B45
    67     CS   54.204   395.2   0.25   2.83   4.32   0     —     —  —
    68     CS   54.474   369.3   0.52   3.10   4.59   0     —     —  —
    69     CS   54.718   341.1   0.76   3.34   4.83   0     —     —  —
    70     CS   55.012   312.3   1.05   3.64   5.13   0     —     —  —
    71     CS   55.299   282.8   1.34   3.92   5.41   0     —     —  —
    72     CS   55.636   255.0   1.68   4.26   5.75   0     —     —  —
    73     CS   55.937   224.8   1.98   4.56   6.05   0     —     —  —
    74   CUST   56.284   197.5   2.33   4.91   6.40   0     —     —  —
    75   CUST   57.046   165.8   2.59   5.17   7.16   0     —     —  —
    76   CUST   57.557   164.4   2.60   5.18   7.67   0     —     —  —
    77     CS   58.384   130.4   2.93   5.51   8.50   1   b45     —  CHARGE, BRK-B45
    78   CUST   59.486   384.4   0.02   5.53   8.85   0     —     —  —
    79     CS   60.253   352.6   0.28   5.79   9.62   0     —     —  —
    80     CS   60.563   324.3   0.59   6.10   9.93   0     —     —  —
    81     CS   60.616   318.5   0.65   6.16   9.98   0     —     —  —
    82     CS   60.900   286.1   0.93   6.44  10.26   0     —     —  —
    83     CS   61.203   255.3   1.23   6.74  10.57   0     —     —  —
    84     CS   61.485   222.8   1.52   7.03  10.85   0     —     —  —
    85     CS   61.791   198.3   1.82   7.33  11.15   0     —     —  —
    86     CS   62.080   172.9   2.11   7.62  11.44   0     —     —  —
    87     CS   62.336   145.1   2.37   7.88  11.70   1     —    r2  CHARGE, REST-R2
    88     CS   72.657   393.8   0.24   0.24   0.24   0     —     —  —
    89     CS   72.920   368.7   0.50   0.50   0.50   0     —     —  —
    90     CS   73.233   346.3   0.81   0.81   0.81   0     —     —  —
    91     CS   73.485   316.1   1.07   1.07   1.07   0     —     —  —
    92     CS   73.774   289.0   1.36   1.36   1.36   0     —     —  —
    93     CS   74.041   264.9   1.62   1.62   1.62   0     —     —  —
    94     CS   74.273   237.9   1.85   1.85   1.85   0     —     —  —
    95     CS   74.502   210.7   2.08   2.08   2.08   0     —     —  —
    96     CS   74.779   178.1   2.36   2.36   2.36   0     —     —  —
    97     CS   75.067   146.5   2.65   2.65   2.65   1   b45     —  CHARGE, BRK-B45
    98     CS   76.448   320.7   0.24   2.89   3.28   0     —     —  —
    99     CS   76.683   295.5   0.47   3.12   3.51   0     —     —  —
   100     CS   76.904   268.9   0.69   3.34   3.74   0     —     —  —
   101     CS   77.124   242.3   0.91   3.56   3.96   0     —     —  —
   102     CS   77.348   217.0   1.14   3.79   4.18   0     —     —  —
   103     CS   77.565   191.1   1.36   4.00   4.40   0     —     —  —
   104     CS   77.799   166.7   1.59   4.24   4.63   1     —     —  CHARGE
   105     CS   78.678   266.1   1.86   4.51   5.51   0     —     —  —
   106     CS   78.902   242.5   2.09   4.74   5.73   0     —     —  —
[2/33] RmediumCmanyTmedium_17       labelled   32 states in  66.5 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTnone_15_DAGGER1_S1_H24_20260821_121240_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.279   477.2   0.28   0.28   0.28   0     —     —  —
     2     CS    8.507   450.8   0.51   0.51   0.51   0     —     —  —
     3     CS    8.792   428.3   0.79   0.79   0.79   0     —     —  —
     4     CS    9.076   395.1   1.08   1.08   1.08   0     —     —  —
     5     CS    9.374   363.2   1.37   1.37   1.37   0     —     —  —
     6     CS    9.661   330.2   1.66   1.66   1.66   0     —     —  —
     7     CS    9.908   300.7   1.91   1.91   1.91   0     —     —  —
     8     CS   10.164   272.2   2.16   2.16   2.16   0     —     —  —
     9     CS   10.440   253.3   2.44   2.44   2.44   0     —     —  —
    10     CS   10.673   232.4   2.67   2.67   2.67   0     —     —  —
    11     CS   10.882   209.7   2.88   2.88   2.88   0     —     —  —
    12     CS   11.113   183.0   3.11   3.11   3.11   0     —     —  —
    13     CS   11.348   156.5   3.35   3.35   3.35   0     —     —  —
    14     CS   11.617   132.8   3.62   3.62   3.62   0     —     —  —
    15     CS   11.861   107.1   3.86   3.86   3.86   1   b45     —  CHARGE, BRK-B45
    16     CS   13.393   412.9   0.27   4.13   4.40   0     —     —  —
    17     CS   13.616   391.3   0.49   4.35   4.62   0     —     —  —
    18     CS   13.816   367.8   0.69   4.55   4.82   0     —     —  —
    19     CS   14.107   342.5   0.98   4.85   5.11   0     —     —  —
    20     CS   14.369   315.2   1.25   5.11   5.37   0     —     —  —
    21     CS   14.676   290.8   1.55   5.41   5.68   0     —     —  —
    22     CS   14.924   261.3   1.80   5.66   5.93   0     —     —  —
    23     CS   15.190   233.6   2.07   5.93   6.19   0     —     —  —
    24     CS   15.477   207.3   2.35   6.21   6.48   0     —     —  —
    25     CS   15.682   185.2   2.56   6.42   6.69   0     —     —  —
    26     CS   15.913   164.8   2.79   6.65   6.92   0     —     —  —
    27     CS   16.183   146.3   3.06   6.92   7.19   1   b45     —  CHARGE, BRK-B45
    28     CS   17.715   400.1   0.42   7.35   7.88   0     —     —  —
    29   CUST   17.969   370.0   0.68   7.60   8.14   0     —     —  —
    30   CUST   18.784   333.8   0.99   7.91   8.95   0     —     —  —
    31     CS   19.581   299.4   1.29   8.21   9.75   0     —     —  —
    32     CS   19.713   284.3   1.42   8.34   9.88   0     —     —  —
    33     CS   19.931   259.2   1.64   8.56  10.10   0     —     —  —
    34     CS   20.179   236.6   1.89   8.81  10.35   0     —     —  —
    35     CS   20.420   213.5   2.13   9.05  10.59   0     —     —  —
    36     CS   20.661   185.1   2.37   9.29  10.83   0     —    r2  REST-R2
    37     CS   30.121   160.5   0.29   0.29   0.29   0     —     —  —
    38     CS   30.387   134.3   0.56   0.56   0.56   1   b45     —  CHARGE, BRK-B45
    39     CS   31.769   336.5   0.27   0.83   1.19   0     —     —  —
    40     CS   32.037   304.9   0.54   1.10   1.46   0     —     —  —
    41     CS   32.369   278.1   0.87   1.43   1.79   0     —     —  —
    42     CS   32.584   255.9   1.09   1.64   2.01   0     —     —  —
    43     CS   32.857   237.0   1.36   1.92   2.28   0     —     —  —
    44     CS   33.060   213.8   1.56   2.12   2.48   0     —     —  —
    45     CS   33.321   184.4   1.82   2.38   2.74   0     —     —  —
    46     CS   33.771   162.9   2.27   2.83   3.19   1   b45     —  CHARGE, BRK-B45
    47     CS   35.107   401.0   0.24   3.07   3.71   0     —     —  —
    48     CS   35.343   373.7   0.47   3.31   3.95   0     —     —  —
    49     CS   35.646   350.9   0.78   3.61   4.25   0     —     —  —
    50     CS   35.872   328.1   1.00   3.83   4.48   0     —     —  —
    51     CS   36.083   304.1   1.21   4.05   4.69   0     —     —  —
    52     CS   36.301   280.6   1.43   4.26   4.90   0     —     —  —
    53     CS   36.580   247.7   1.71   4.54   5.18   0     —     —  —
    54     CS   36.898   218.1   2.03   4.86   5.50   0     —     —  —
    55     CS   37.185   186.0   2.32   5.15   5.79   1   b45     —  CHARGE, BRK-B45
    56     CS   38.537   417.8   0.22   5.37   6.31   0     —     —  —
    57     CS   38.784   393.5   0.47   5.62   6.56   0     —     —  —
    58     CS   39.017   368.1   0.70   5.85   6.79   0     —     —  —
    59     CS   39.257   343.3   0.94   6.09   7.03   0     —     —  —
    60     CS   39.528   314.8   1.21   6.36   7.30   0     —     —  —
    61     CS   39.787   285.3   1.47   6.62   7.56   0     —     —  —
    62     CS   40.047   257.8   1.73   6.88   7.82   0     —     —  —
    63     CS   40.292   229.0   1.98   7.13   8.06   0     —     —  —
    64     CS   40.549   201.2   2.23   7.38   8.32   1   b45     —  CHARGE, BRK-B45
    65     CS   41.851   388.8   0.32   7.70   8.87   0     —     —  —
    66   CUST   42.120   364.5   0.59   7.97   9.14   0     —    r2  REST-R2
    67     CS   51.941   336.7   0.32   0.32   0.32   0     —     —  —
    68     CS   52.214   305.3   0.59   0.59   0.59   0     —     —  —
    69     CS   52.485   273.7   0.87   0.87   0.87   0     —     —  —
    70     CS   52.689   257.2   1.07   1.07   1.07   0     —     —  —
    71     CS   52.999   221.7   1.38   1.38   1.38   0     —     —  —
    72     CS   53.316   194.7   1.70   1.70   1.70   0     —     —  —
    73     CS   53.577   163.3   1.96   1.96   1.96   0     —     —  —
    74     CS   53.883   135.6   2.26   2.26   2.26   1   b45     —  CHARGE, BRK-B45
    75     CS   55.291   374.4   0.27   2.53   2.90   0     —     —  —
    76     CS   55.549   345.3   0.52   2.79   3.16   0     —     —  —
    77     CS   55.810   316.2   0.78   3.05   3.42   0     —     —  —
    78     CS   56.084   284.6   1.06   3.32   3.69   0     —     —  —
    79     CS   56.393   255.7   1.37   3.63   4.00   0     —     —  —
    80     CS   56.663   223.6   1.64   3.90   4.27   1   b45     —  CHARGE, BRK-B45
    81     CS   58.145   456.8   0.23   4.13   4.83   0     —     —  —
    82     CS   58.396   431.6   0.48   4.38   5.08   0     —     —  —
    83     CS   58.654   406.8   0.74   4.64   5.34   0     —     —  —
    84     CS   59.049   364.9   1.14   5.04   5.74   0     —     —  —
    85     CS   59.356   343.8   1.44   5.35   6.04   0     —     —  —
    86     CS   59.599   319.2   1.69   5.59   6.29   0     —     —  —
    87     CS   59.822   292.8   1.91   5.81   6.51   0     —     —  —
    88     CS   60.075   269.0   2.16   6.06   6.76   0     —     —  —
    89     CS   60.643   225.8   2.73   6.63   7.33   0     —     —  —
    90     CS   60.876   201.5   2.96   6.86   7.56   0     —     —  —
    91     CS   61.102   176.6   3.19   7.09   7.79   0     —     —  —
    92     CS   61.324   151.4   3.41   7.31   8.01   0     —     —  —
[3/33] RmediumCfewTnone_15          labelled   32 states in  50.7 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCmanyTmedium_1_DAGGER1_S1_H24_20260821_130320_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.227   473.5   0.23   0.23   0.23   0     —     —  —
     2     CS    8.464   447.8   0.46   0.46   0.46   0     —     —  —
     3     CS    8.732   424.4   0.73   0.73   0.73   0     —     —  —
     4     CS    8.956   404.3   0.96   0.96   0.96   0     —     —  —
     5     CS    9.151   381.9   1.15   1.15   1.15   0     —     —  —
     6     CS    9.346   359.5   1.35   1.35   1.35   0     —     —  —
     7     CS    9.678   330.1   1.68   1.68   1.68   0     —     —  —
     8     CS   10.068   303.4   2.07   2.07   2.07   0     —     —  —
     9     CS   10.388   273.3   2.39   2.39   2.39   0     —     —  —
    10     CS   10.642   244.4   2.64   2.64   2.64   0     —     —  —
    11     CS   10.915   217.2   2.91   2.91   2.91   0     —     —  —
    12     CS   11.196   190.6   3.20   3.20   3.20   1   b45     —  CHARGE, BRK-B45
    13     CS   12.604   427.4   0.29   3.48   3.72   0     —     —  —
    14     CS   12.936   400.9   0.62   3.81   4.05   0     —     —  —
    15     CS   13.189   374.3   0.87   4.07   4.31   0     —     —  —
    16     CS   13.463   349.3   1.15   4.34   4.58   0     —     —  —
    17     CS   13.741   324.5   1.42   4.62   4.86   0     —     —  —
    18     CS   14.039   294.8   1.72   4.92   5.16   0     —     —  —
    19     CS   14.311   262.9   1.99   5.19   5.43   0     —     —  —
    20   CUST   14.592   231.9   2.27   5.47   5.71   0     —     —  —
    21   CUST   15.368   203.8   2.55   5.75   6.49   0     —     —  —
    22     CS   16.012   192.6   2.69   5.89   7.13   1   b45     —  CHARGE, BRK-B45
    23   CUST   17.351   411.9   0.26   6.15   7.68   0     —     —  —
    24   CUST   17.879   408.5   0.29   6.18   8.21   0     —     —  —
    25   CUST   18.673   378.6   0.58   6.47   9.00   0     —     —  —
    26   CUST   19.302   366.5   0.71   6.60   9.63   0     —     —  —
    27     CS   19.839   362.8   0.75   6.64  10.17   0     —     —  —
    28   CUST   20.158   327.0   1.07   6.96  10.49   0     —     —  —
    29     CS   20.792   312.0   1.20   7.09  11.12   0     —     —  —
    30     CS   21.049   284.1   1.46   7.35  11.38   0     —     —  —
    31     CS   21.310   256.5   1.72   7.61  11.64   0     —     —  —
    32     CS   21.802   208.9   2.21   8.10  12.13   0     —     —  —
    33     CS   22.100   177.7   2.51   8.40  12.43   0     —     —  —
    34     CS   22.430   148.8   2.84   8.73  12.76   0     —     —  —
    35     CS   22.924   125.2   3.33   9.22  13.25   1     —    r2  CHARGE, REST-R2
    36     CS   33.628   438.3   0.24   0.24   0.24   0     —     —  —
    37     CS   33.868   410.6   0.48   0.48   0.48   0     —     —  —
    38     CS   34.130   384.7   0.74   0.74   0.74   0     —     —  —
    39     CS   34.435   357.6   1.05   1.05   1.05   0     —     —  —
    40     CS   34.792   333.0   1.40   1.40   1.40   0     —     —  —
    41     CS   35.103   303.3   1.72   1.72   1.72   0     —     —  —
    42   CUST   35.393   271.9   2.01   2.01   2.01   0     —     —  —
    43     CS   36.310   234.7   2.42   2.42   2.92   1   b45     —  CHARGE, BRK-B45
    44   CUST   37.728   384.8   0.41   2.83   3.59   0     —     —  —
    45     CS   38.512   356.6   0.69   3.12   4.37   0     —     —  —
    46     CS   38.796   328.4   0.98   3.40   4.66   0     —     —  —
    47     CS   39.059   298.5   1.24   3.66   4.92   0     —     —  —
    48     CS   39.284   275.2   1.47   3.89   5.15   0     —     —  —
    49     CS   39.532   247.5   1.71   4.14   5.40   0     —     —  —
    50     CS   39.827   223.0   2.01   4.43   5.69   0     —     —  —
    51     CS   40.073   195.1   2.25   4.68   5.94   1   b45     —  CHARGE, BRK-B45
    52     CS   41.480   367.4   0.44   5.12   6.59   0     —     —  —
    53     CS   41.746   343.3   0.71   5.39   6.86   0     —     —  —
    54     CS   41.999   318.2   0.96   5.64   7.11   0     —     —  —
    55   CUST   42.237   291.8   1.20   5.88   7.35   0     —     —  —
    56   CUST   42.777   287.3   1.24   5.92   7.89   0     —     —  —
    57   CUST   43.691   258.2   1.65   6.33   8.80   0     —     —  —
    58     CS   44.337   243.2   1.80   6.48   9.45   0     —     —  —
