DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmediumTlarge_14_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.234   474.1   0.23   0.23   0.23   0     —     —  —
     2     CS    8.478   449.0   0.48   0.48   0.48   0     —     —  —
     3     CS    8.709   422.8   0.71   0.71   0.71   0     —     —  —
     4     CS    8.938   398.8   0.94   0.94   0.94   0     —     —  —
     5     CS    9.157   373.9   1.16   1.16   1.16   0     —     —  —
     6     CS    9.389   350.1   1.39   1.39   1.39   0     —     —  —
     7     CS    9.607   325.1   1.61   1.61   1.61   0     —     —  —
     8     CS    9.924   295.7   1.92   1.92   1.92   0     —     —  —
     9     CS   10.229   265.5   2.23   2.23   2.23   0     —     —  —
    10     CS   10.640   217.9   2.64   2.64   2.64   0     —     —  —
    11     CS   10.902   190.6   2.90   2.90   2.90   0     —     —  —
    12     CS   11.180   164.5   3.18   3.18   3.18   0     —     —  —
    13     CS   11.447   137.6   3.45   3.45   3.45   1   b45     —  CHARGE, BRK-B45
    14     CS   13.086   416.8   0.47   3.91   4.14   0     —     —  —
    15     CS   13.375   388.2   0.75   4.20   4.43   0     —     —  —
    16     CS   13.670   359.9   1.05   4.50   4.72   0     —     —  —
    17     CS   13.938   329.4   1.32   4.76   4.99   0     —     —  —
    18     CS   14.345   281.3   1.72   5.17   5.40   0     —     —  —
    19     CS   14.774   256.6   2.15   5.60   5.83   0     —     —  —
    20     CS   15.105   228.2   2.48   5.93   6.16   0     —     —  —
    21     CS   15.338   200.9   2.72   6.16   6.39   0     —     —  —
    22     CS   15.660   179.2   3.04   6.49   6.71   0     —     —  —
    23     CS   15.909   153.4   3.29   6.74   6.96   0     —     —  —
    24     CS   16.186   129.5   3.56   7.01   7.24   1   b45     —  CHARGE, BRK-B45
    25     CS   17.505   393.7   0.22   7.23   7.69   0     —     —  —
    26     CS   17.839   374.5   0.55   7.56   8.03   0     —     —  —
    27     CS   18.077   351.2   0.79   7.80   8.27   0     —     —  —
    28     CS   18.471   330.2   1.18   8.20   8.66   0     —     —  —
    29     CS   18.755   305.1   1.47   8.48   8.94   0     —     —  —
    30     CS   19.000   277.1   1.71   8.72   9.19   0     —     —  —
    31     CS   19.244   248.9   1.96   8.97   9.43   0     —     —  —
    32     CS   19.598   226.8   2.31   9.32   9.79   0     —     —  —
    33     CS   19.877   201.5   2.59   9.60  10.07   1     —    r2  CHARGE, REST-R2
    34     CS   30.198   361.5   0.39   0.39   0.39   0     —     —  —
    35     CS   30.445   332.1   0.64   0.64   0.64   0     —     —  —
    36     CS   30.924   307.8   1.12   1.12   1.12   0     —     —  —
    37     CS   31.211   274.8   1.41   1.41   1.41   0     —     —  —
    38     CS   31.570   246.9   1.77   1.77   1.77   0     —     —  —
    39     CS   31.783   222.2   1.98   1.98   1.98   0     —     —  —
    40     CS   32.014   199.1   2.21   2.21   2.21   0     —     —  —
    41     CS   32.230   174.7   2.43   2.43   2.43   1   b45     —  CHARGE, BRK-B45
    42     CS   33.526   391.2   0.22   2.65   2.97   0     —     —  —
    43     CS   33.744   365.4   0.44   2.87   3.19   0     —     —  —
    44     CS   33.972   340.5   0.67   3.09   3.42   0     —     —  —
    45     CS   34.231   311.3   0.93   3.35   3.68   0     —     —  —
    46     CS   34.488   282.0   1.18   3.61   3.93   0     —     —  —
    47     CS   34.819   257.5   1.51   3.94   4.26   0     —     —  —
    48     CS   35.029   233.3   1.72   4.15   4.47   0     —     —  —
    49     CS   35.243   209.5   1.94   4.36   4.69   0     —     —  —
    50   CUST   35.480   187.6   2.18   4.60   4.93   0     —     —  —
    51     CS   36.130   180.4   2.33   4.75   5.58   1   b45     —  CHARGE, BRK-B45
    52     CS   37.480   389.0   0.31   5.07   6.18   0     —     —  —
    53     CS   37.731   361.1   0.57   5.32   6.43   0     —     —  —
    54     CS   37.984   333.3   0.82   5.57   6.68   0     —     —  —
    55     CS   38.206   307.2   1.04   5.79   6.90   0     —     —  —
    56     CS   38.427   280.8   1.26   6.01   7.12   0     —     —  —
    57     CS   38.692   257.9   1.53   6.28   7.39   0     —     —  —
    58     CS   38.939   235.9   1.77   6.52   7.63   0     —     —  —
    59     CS   39.150   211.0   1.98   6.74   7.85   0     —     —  —
    60     CS   39.465   191.8   2.30   7.05   8.16   0     —     —  —
    61     CS   39.863   156.5   2.70   7.45   8.56   1   b45     —  CHARGE, BRK-B45
    62     CS   41.298   386.5   0.46   7.91   9.24   0     —     —  —
    63     CS   41.605   359.5   0.77   8.22   9.55   0     —     —  —
    64     CS   41.885   330.7   1.05   8.50   9.83   0     —     —  —
    65     CS   42.154   300.9   1.32   8.76  10.10   0     —     —  —
    66     CS   42.378   279.4   1.54   8.99  10.32   0     —     —  —
    67     CS   42.731   262.5   1.89   9.34  10.68   0     —     —  —
    68     CS   42.937   239.5   2.10   9.55  10.88   0     —     —  —
    69     CS   43.216   211.3   2.38   9.83  11.16   0     —    r2  REST-R2
    70     CS   52.776   188.4   0.39   0.39   0.39   0     —     —  —
    71     CS   53.036   158.5   0.65   0.65   0.65   1   b45     —  CHARGE, BRK-B45
    72     CS   54.459   361.0   0.44   1.09   1.33   0     —     —  —
    73     CS   54.731   337.3   0.71   1.36   1.60   0     —     —  —
    74     CS   54.959   310.2   0.94   1.59   1.83   0     —     —  —
    75     CS   55.186   283.0   1.16   1.82   2.05   0     —     —  —
    76     CS   55.415   256.0   1.39   2.05   2.28   0     —     —  —
    77     CS   55.634   231.9   1.61   2.26   2.50   0     —     —  —
    78     CS   55.855   207.9   1.83   2.49   2.72   0     —     —  —
    79     CS   56.137   187.7   2.11   2.77   3.00   1   b45     —  CHARGE, BRK-B45
    80     CS   57.500   404.3   0.27   3.03   3.62   0     —     —  —
    81     CS   57.748   378.1   0.51   3.28   3.86   0     —     —  —
    82     CS   57.990   351.3   0.76   3.52   4.10   0     —     —  —
    83     CS   58.225   323.9   0.99   3.76   4.34   0     —     —  —
    84     CS   58.459   296.4   1.22   3.99   4.57   0     —     —  —
    85     CS   58.772   274.0   1.54   4.31   4.89   0     —     —  —
    86     CS   59.075   240.1   1.84   4.61   5.19   0     —     —  —
    87     CS   59.299   213.9   2.06   4.83   5.41   0     —     —  —
    88     CS   59.539   189.0   2.30   5.07   5.65   0     —     —  —
    89     CS   59.782   164.5   2.55   5.31   5.90   0     —     —  —
    90     CS   60.009   138.6   2.77   5.54   6.12   1   b45     —  CHARGE, BRK-B45
    91     CS   61.319   389.6   0.28   5.82   6.59   0     —     —  —
    92     CS   61.594   359.5   0.55   6.09   6.86   0     —     —  —
    93     CS   61.856   328.2   0.81   6.35   7.13   0     —     —  —
    94     CS   62.080   301.3   1.04   6.58   7.35   0     —     —  —
    95     CS   62.306   274.6   1.26   6.80   7.58   0     —     —  —
    96   CUST   62.549   249.5   1.50   7.05   7.82   0     —     —  —
    97   CUST   63.478   202.4   1.93   7.48   8.75   0     —     —  —
    98   CUST   64.175   180.1   2.13   7.67   9.44   0     —     —  —
    99     CS   64.733   173.7   2.19   7.73  10.00   0     —     —  —
   100   CUST   64.751   171.8   2.21   7.75  10.02   0     —     —  —
   101     CS   65.612   134.9   2.57   8.11  10.88   0     —     —  —
   102     CS   65.770   117.4   2.73   8.27  11.04   1   b45     —  CHARGE, BRK-B45
   103     CS   67.146   356.1   0.28   8.55  11.64   0     —    r2  REST-R2
   104     CS   76.589   323.4   0.28   0.28   0.28   0     —     —  —
   105     CS   76.889   293.9   0.58   0.58   0.58   0     —     —  —
   106     CS   77.284   269.0   0.97   0.97   0.97   0     —     —  —
   107     CS   77.611   241.3   1.30   1.30   1.30   0     —     —  —
   108     CS   77.890   210.0   1.58   1.58   1.58   0     —     —  —
   109     CS   78.148   180.4   1.84   1.84   1.84   0     —     —  —
   110     CS   78.405   150.6   2.09   2.09   2.09   1   b45     —  CHARGE, BRK-B45
   111     CS   79.820   406.3   0.25   2.34   2.62   0     —     —  —
   112     CS   80.114   381.5   0.54   2.63   2.92   0     —     —  —
   113     CS   80.349   359.4   0.77   2.87   3.15   0     —     —  —
   114     CS   80.555   334.9   0.98   3.07   3.36   0     —     —  —
   115     CS   80.765   310.7   1.19   3.28   3.57   0     —     —  —
   116     CS   81.057   280.0   1.48   3.58   3.86   0     —     —  —
   117     CS   81.341   248.5   1.77   3.86   4.14   0     —     —  —
   118     CS   81.615   216.3   2.04   4.13   4.42   0     —     —  —
   119     CS   81.895   184.5   2.32   4.41   4.70   0     —     —  —
   120     CS   82.231   151.1   2.66   4.75   5.03   1   b45     —  CHARGE, BRK-B45
   121     CS   83.710   403.1   0.28   5.03   5.63   0     —     —  —
   122     CS   84.135   378.6   0.71   5.46   6.05   0     —     —  —
   123     CS   84.423   347.4   1.00   5.74   6.34   0     —     —  —
   124     CS   84.641   321.8   1.21   5.96   6.56   0     —     —  —
   125     CS   84.878   297.8   1.45   6.20   6.79   0     —     —  —
   126     CS   85.101   272.7   1.67   6.42   7.02   0     —     —  —
   127     CS   85.321   247.2   1.89   6.64   7.24   0     —     —  —
   128     CS   85.754   201.6   2.33   7.07   7.67   1   b45     —  CHARGE, BRK-B45
   129     CS   87.085   383.6   0.23   7.30   8.25   0     —     —  —
   130     CS   87.321   356.7   0.47   7.54   8.49   0     —     —  —
   131     CS   87.554   329.5   0.70   7.77   8.72   0     —     —  —
   132     CS   87.818   304.8   0.96   8.04   8.98   0     —     —  —
   133     CS   88.258   259.8   1.40   8.48   9.42   0     —     —  —
   134     CS   88.569   229.0   1.71   8.79   9.73   0     —    r1  REST-R1
   135     CS  100.114   201.9   0.38   0.38   0.38   0     —     —  —
   136     CS  100.401   169.0   0.67   0.67   0.67   1   b45     —  CHARGE, BRK-B45
   137   CUST  101.812   353.4   0.46   1.13   1.33   0     —     —  —
   138     CS  102.512   330.3   0.66   1.33   2.03   0     —     —  —
   139     CS  102.776   298.8   0.93   1.59   2.29   0     —     —  —
   140     CS  103.050   268.2   1.20   1.87   2.56   0     —     —  —
   141     CS  103.428   243.6   1.58   2.24   2.94   0     —     —  —
   142     CS  103.795   217.7   1.95   2.61   3.31   0     —     —  —
   143     CS  104.128   190.3   2.28   2.94   3.64   0     —     —  —
   144     CS  104.368   166.4   2.52   3.18   3.88   0     —     —  —
   145     CS  104.588   140.8   2.74   3.40   4.10   0     —     —  —
   146     CS  104.813   115.6   2.96   3.63   4.33   1   b45     —  CHARGE, BRK-B45
   147     CS  106.177   386.6   0.26   3.89   4.79   0     —     —  —
   148     CS  106.445   356.6   0.53   4.16   5.06   0     —     —  —
   149     CS  106.714   326.8   0.80   4.43   5.33   0     —     —  —
   150     CS  106.979   300.1   1.07   4.69   5.60   0     —     —  —
   151     CS  107.226   271.8   1.31   4.94   5.84   0     —     —  —
   152     CS  107.517   242.4   1.60   5.23   6.13   0     —     —  —
   153     CS  107.840   215.0   1.93   5.56   6.46   0     —     —  —
   154     CS  108.109   183.7   2.20   5.82   6.73   0     —     —  —
   155     CS  108.343   160.0   2.43   6.06   6.96   0     —     —  —
   156     CS  108.627   139.3   2.71   6.34   7.24   0     —     —  —
   157     CS  108.841   113.9   2.93   6.56   7.46   1   b45     —  CHARGE, BRK-B45
   158     CS  110.198   400.7   0.21   6.77   7.88   0     —     —  —
   159     CS  110.407   378.0   0.42   6.98   8.09   0     —     —  —
   160     CS  110.605   354.4   0.62   7.18   8.29   0     —     —  —
   161     CS  110.864   325.2   0.88   7.43   8.55   0     —     —  —
   162     CS  111.125   296.3   1.14   7.70   8.81   0     —     —  —
   163     CS  111.402   268.7   1.42   7.97   9.09   0     —     —  —
   164     CS  111.643   244.5   1.66   8.21   9.33   0     —     —  —
   165     CS  111.880   220.0   1.89   8.45   9.56   0     —     —  —
   166     CS  112.112   195.0   2.13   8.68   9.80   0     —     —  —
   167     CS  112.364   171.7   2.38   8.94  10.05   1     —    r1  CHARGE, REST-R1
   168     CS  124.501   377.7   0.21   0.21   0.21   0     —     —  —
   169     CS  124.723   356.7   0.43   0.43   0.43   0     —     —  —
   170     CS  124.936   335.2   0.65   0.65   0.65   0     —     —  —
   171     CS  125.151   312.2   0.86   0.86   0.86   0     —     —  —
   172     CS  125.380   290.4   1.09   1.09   1.09   0     —     —  —
   173     CS  125.636   270.1   1.35   1.35   1.35   0     —     —  —
   174     CS  125.942   241.0   1.65   1.65   1.65   0     —     —  —
   175     CS  126.226   210.2   1.94   1.94   1.94   1   b45     —  CHARGE, BRK-B45
   176     CS  127.480   406.3   0.29   2.22   2.44   0     —     —  —
   177     CS  127.780   376.8   0.59   2.52   2.74   0     —     —  —
   178     CS  128.057   345.3   0.87   2.80   3.02   0     —     —  —
   179     CS  128.330   318.1   1.14   3.07   3.29   0     —     —  —
   180     CS  128.586   289.5   1.39   3.33   3.55   0     —     —  —
   181     CS  128.872   257.3   1.68   3.62   3.83   0     —     —  —
   182     CS  129.213   229.1   2.02   3.96   4.17   0     —     —  —
   183     CS  129.512   198.0   2.32   4.26   4.47   0     —     —  —
   184     CS  129.839   169.6   2.65   4.58   4.80   0     —     —  —
   185     CS  130.268   145.1   3.08   5.01   5.23   0     —     —  —
[1/33] RlongCmediumTlarge_14        labelled   65 states in 110.2 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCfewTmedium_15_DAGGER1_S1_H24_20260821_114140_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.288   477.7   0.29   0.29   0.29   0     —     —  —
     2     CS    8.517   451.3   0.52   0.52   0.52   0     —     —  —
     3     CS    8.758   425.9   0.76   0.76   0.76   0     —     —  —
     4     CS    8.971   402.9   0.97   0.97   0.97   0     —     —  —
     5     CS    9.177   379.1   1.18   1.18   1.18   0     —     —  —
     6     CS    9.390   356.0   1.39   1.39   1.39   0     —     —  —
     7     CS    9.603   334.5   1.60   1.60   1.60   0     —     —  —
     8     CS    9.834   314.1   1.83   1.83   1.83   0     —     —  —
     9     CS   10.057   293.2   2.06   2.06   2.06   0     —     —  —
    10     CS   10.363   272.8   2.36   2.36   2.36   0     —     —  —
    11     CS   10.582   247.0   2.58   2.58   2.58   0     —     —  —
    12     CS   10.852   225.0   2.85   2.85   2.85   0     —     —  —
    13     CS   11.079   199.7   3.08   3.08   3.08   0     —     —  —
    14     CS   11.312   174.8   3.31   3.31   3.31   0     —     —  —
    15     CS   11.543   149.8   3.54   3.54   3.54   0     —     —  —
    16     CS   11.790   126.1   3.79   3.79   3.79   1   b45     —  CHARGE, BRK-B45
    17     CS   13.011   346.8   0.22   4.01   4.26   0     —     —  —
    18     CS   13.222   325.1   0.43   4.22   4.47   0     —     —  —
    19   CUST   13.416   301.7   0.62   4.41   4.67   0     —     —  —
    20     CS   13.978   294.5   0.68   4.47   5.23   0     —     —  —
    21     CS   14.282   272.0   0.99   4.78   5.53   0     —     —  —
    22     CS   14.542   247.0   1.25   5.04   5.79   0     —     —  —
    23     CS   14.792   221.3   1.50   5.29   6.04   0     —     —  —
    24     CS   15.011   195.8   1.72   5.51   6.26   0     —     —  —
    25     CS   15.266   173.1   1.97   5.76   6.52   0     —     —  —
    26     CS   15.498   148.7   2.20   5.99   6.75   0     —     —  —
    27     CS   15.800   128.3   2.51   6.30   7.05   1   b45     —  CHARGE, BRK-B45
    28     CS   17.402   375.7   0.52   6.82   7.87   0     —     —  —
    29     CS   17.635   350.8   0.75   7.05   8.11   0     —     —  —
    30     CS   17.868   326.0   0.99   7.28   8.34   0     —     —  —
    31     CS   18.095   300.6   1.21   7.51   8.57   0     —     —  —
    32   CUST   18.326   275.7   1.44   7.74   8.80   0     —    r2  REST-R2
    33     CS   28.067   251.4   0.24   0.24   0.24   0     —     —  —
    34     CS   28.356   222.2   0.53   0.53   0.53   1   b45     —  CHARGE, BRK-B45
    35     CS   29.714   381.4   0.27   0.80   1.14   0     —     —  —
    36     CS   30.057   355.9   0.61   1.14   1.48   0     —     —  —
    37     CS   30.344   327.0   0.90   1.43   1.77   0     —     —  —
    38     CS   30.622   297.4   1.18   1.71   2.05   0     —     —  —
    39     CS   30.923   263.4   1.48   2.01   2.35   0     —     —  —
    40     CS   31.153   238.7   1.71   2.24   2.58   0     —     —  —
    41     CS   31.380   213.8   1.93   2.46   2.80   0     —     —  —
    42     CS   31.622   190.0   2.18   2.71   3.05   1     —     —  CHARGE
    43     CS   32.563   291.4   2.49   3.02   3.99   0     —     —  —
    44     CS   32.861   262.8   2.79   3.32   4.28   0     —     —  —
    45     CS   33.138   232.5   3.07   3.60   4.56   0     —     —  —
    46     CS   33.404   201.2   3.33   3.86   4.83   0     —     —  —
    47     CS   33.624   176.4   3.55   4.08   5.05   0     —     —  —
    48     CS   33.839   151.1   3.77   4.30   5.26   0     —     —  —
[2/33] RshortCfewTmedium_15         labelled   14 states in   8.1 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmanyTtight_5_DAGGER1_S1_H24_20260821_114947_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.263   476.3   0.26   0.26   0.26   0     —     —  —
     2     CS    8.498   450.5   0.50   0.50   0.50   0     —     —  —
     3     CS    8.746   425.8   0.75   0.75   0.75   0     —     —  —
     4     CS    9.031   392.6   1.03   1.03   1.03   0     —     —  —
     5     CS    9.357   362.9   1.36   1.36   1.36   0     —     —  —
     6     CS    9.628   339.6   1.63   1.63   1.63   0     —     —  —
     7     CS    9.891   316.0   1.89   1.89   1.89   0     —     —  —
     8     CS   10.156   292.4   2.16   2.16   2.16   0     —     —  —
     9     CS   10.397   264.8   2.40   2.40   2.40   0     —     —  —
    10     CS   10.653   238.4   2.65   2.65   2.65   0     —     —  —
    11   CUST   10.902   211.5   2.90   2.90   2.90   0     —     —  —
    12   CUST   11.637   184.4   3.14   3.14   3.64   0     —     —  —
    13     CS   12.366   158.1   3.37   3.37   4.37   1   b45     —  CHARGE, BRK-B45
    14   CUST   13.787   411.8   0.28   3.65   4.88   0     —     —  —
    15   CUST   14.397   406.6   0.39   3.76   5.49   0     —     —  —
    16     CS   15.306   361.1   0.80   4.16   6.39   0     —     —  —
    17     CS   15.661   321.5   1.15   4.52   6.75   0     —     —  —
    18     CS   15.909   294.5   1.40   4.77   7.00   0     —     —  —
    19   CUST   16.149   266.8   1.64   5.01   7.24   0     —     —  —
    20     CS   16.865   244.3   1.86   5.22   7.95   0     —     —  —
    21     CS   17.087   222.2   2.08   5.45   8.17   0     —     —  —
    22   CUST   17.289   198.5   2.28   5.65   8.38   0     —     —  —
    23     CS   17.834   193.2   2.33   5.69   8.92   0     —     —  —
    24     CS   18.137   158.2   2.63   6.00   9.22   1   b45     —  CHARGE, BRK-B45
    25     CS   19.422   393.4   0.26   6.26   9.70   0     —     —  —
    26   CUST   19.743   367.2   0.58   6.58  10.02   0     —     —  —
    27     CS   20.497   339.0   0.84   6.83  10.77   0     —     —  —
    28     CS   20.756   311.2   1.10   7.09  11.03   0     —     —  —
    29   CUST   20.773   309.2   1.11   7.11  11.05   0     —     —  —
    30   CUST   21.585   275.1   1.42   7.42  11.86   0     —    r2  REST-R2
    31     CS   31.097   273.8   0.01   0.01   0.01   0     —     —  —
    32     CS   31.382   241.3   0.30   0.30   0.30   0     —     —  —
    33   CUST   31.707   212.0   0.62   0.62   0.62   0     —     —  —
    34     CS   32.460   187.0   0.87   0.87   1.37   0     —     —  —
    35   CUST   32.688   159.9   1.10   1.10   1.60   0     —     —  —
    36   CUST   33.354   142.0   1.27   1.27   2.27   0     —     —  —
    37     CS   33.944   131.3   1.36   1.36   2.86   0     —     —  —
    38     CS   34.008   124.1   1.42   1.42   2.92   1   b45     —  CHARGE, BRK-B45
    39     CS   35.252   293.3   0.22   1.64   3.42   0     —     —  —
    40     CS   35.470   268.3   0.44   1.86   3.63   0     —     —  —
    41     CS   35.756   247.6   0.72   2.15   3.92   0     —     —  —
    42     CS   36.170   227.8   1.14   2.56   4.33   0     —     —  —
    43     CS   36.418   201.6   1.39   2.81   4.58   0     —     —  —
    44     CS   36.668   175.5   1.64   3.06   4.83   0     —     —  —
[3/33] RshortCmanyTtight_5          labelled   14 states in  10.8 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmediumTnone_13_DAGGER1_S1_H24_20260821_120037_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.226   473.4   0.23   0.23   0.23   0     —     —  —
     2     CS    8.473   448.5   0.47   0.47   0.47   0     —     —  —
     3     CS    8.712   423.1   0.71   0.71   0.71   0     —     —  —
     4     CS    8.977   392.0   0.98   0.98   0.98   0     —     —  —
     5     CS    9.245   361.4   1.25   1.25   1.25   0     —     —  —
     6     CS    9.548   333.5   1.55   1.55   1.55   0     —     —  —
     7     CS    9.789   308.2   1.79   1.79   1.79   0     —     —  —
     8     CS   10.038   283.5   2.04   2.04   2.04   0     —     —  —
     9     CS   10.274   257.8   2.27   2.27   2.27   0     —     —  —
    10     CS   10.513   230.7   2.51   2.51   2.51   0     —     —  —
    11     CS   10.763   204.7   2.76   2.76   2.76   0     —     —  —
    12   CUST   11.056   181.4   3.06   3.06   3.06   0     —     —  —
    13   CUST   11.707   169.7   3.21   3.21   3.71   0     —     —  —
    14     CS   12.449   140.9   3.45   3.45   4.45   0     —     —  —
    15     CS   12.694   112.4   3.69   3.69   4.69   1   b45     —  CHARGE, BRK-B45
    16     CS   13.885   409.1   0.03   3.72   5.00   0     —     —  —
    17     CS   14.383   359.7   0.53   4.22   5.50   0     —     —  —
    18     CS   14.622   332.7   0.77   4.46   5.74   0     —     —  —
    19     CS   14.864   305.9   1.01   4.70   5.98   0     —     —  —
    20   CUST   15.120   280.3   1.26   4.96   6.24   0     —     —  —
    21     CS   15.761   263.6   1.41   5.10   6.88   0     —     —  —
    22     CS   15.987   237.4   1.63   5.33   7.10   0     —     —  —
    23     CS   16.211   210.9   1.86   5.55   7.33   0     —     —  —
    24     CS   16.441   185.1   2.09   5.78   7.56   1   b45     —  CHARGE, BRK-B45
    25     CS   17.746   398.6   0.30   6.08   8.10   0     —     —  —
    26     CS   18.029   365.4   0.59   6.37   8.38   0     —     —  —
    27     CS   18.319   332.7   0.88   6.66   8.67   0     —     —  —
    28     CS   18.608   308.6   1.16   6.95   8.96   0     —     —  —
    29   CUST   18.853   281.3   1.41   7.19   9.21   0     —     —  —
    30   CUST   19.620   254.8   1.68   7.46   9.97   0     —     —  —
    31     CS   20.512   221.0   2.07   7.85  10.86   0     —     —  —
    32   CUST   20.540   217.8   2.10   7.88  10.89   0     —    r2  REST-R2
    33     CS   30.059   215.9   0.02   0.02   0.02   0     —     —  —
    34     CS   30.354   187.1   0.31   0.31   0.31   0     —     —  —
    35     CS   30.696   161.0   0.66   0.66   0.66   0     —     —  —
    36     CS   31.002   133.0   0.96   0.96   0.96   1   b45     —  CHARGE, BRK-B45
    37     CS   32.418   285.5   0.26   1.22   1.63   0     —     —  —
    38     CS   32.718   259.1   0.56   1.52   1.93   0     —     —  —
    39     CS   32.944   236.3   0.78   1.74   2.15   0     —     —  —
    40     CS   33.160   212.7   1.00   1.96   2.37   0     —     —  —
    41     CS   33.377   189.2   1.22   2.18   2.59   1     —     —  CHARGE
    42     CS   34.537   235.0   1.47   2.44   3.75   0     —     —  —
    43     CS   34.765   208.5   1.70   2.66   3.97   0     —     —  —
    44     CS   34.997   182.5   1.93   2.90   4.21   0     —     —  —
[4/33] RshortCmediumTnone_13        labelled   13 states in  11.9 min
    [warn] teacher query failed @99: Solver failed to locate input problem file: /tmp/tmp_tif1nju.pyomo.lp
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmediumTmedium_9_DAGGER1_S1_H24_20260821_121233_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.227   473.4   0.23   0.23   0.23   0     —     —  —
     2     CS    8.473   448.6   0.47   0.47   0.47   0     —     —  —
     3     CS    8.699   421.9   0.70   0.70   0.70   0     —     —  —
     4     CS    8.977   395.7   0.98   0.98   0.98   0     —     —  —
     5     CS    9.302   372.1   1.30   1.30   1.30   0     —     —  —
     6     CS    9.570   345.3   1.57   1.57   1.57   0     —     —  —
     7     CS    9.811   316.8   1.81   1.81   1.81   0     —     —  —
     8     CS   10.095   291.7   2.09   2.09   2.09   0     —     —  —
     9     CS   10.354   265.0   2.35   2.35   2.35   0     —     —  —
    10     CS   10.609   235.0   2.61   2.61   2.61   0     —     —  —
    11     CS   10.888   207.2   2.89   2.89   2.89   1   b45     —  CHARGE, BRK-B45
    12     CS   12.314   420.2   0.26   3.15   3.52   0     —     —  —
    13     CS   12.604   393.6   0.55   3.44   3.81   0     —     —  —
    14     CS   12.868   364.9   0.81   3.70   4.07   0     —     —  —
    15     CS   13.131   336.1   1.08   3.96   4.33   0     —     —  —
    16     CS   13.389   306.9   1.33   4.22   4.59   0     —     —  —
    17     CS   13.684   280.5   1.63   4.52   4.89   0     —     —  —
    18     CS   13.902   255.5   1.85   4.74   5.10   0     —     —  —
    19     CS   14.172   234.1   2.12   5.01   5.37   0     —     —  —
    20     CS   14.396   209.7   2.34   5.23   5.60   0     —     —  —
    21     CS   14.642   183.2   2.59   5.48   5.84   0     —     —  —
    22     CS   14.906   158.3   2.85   5.74   6.11   0     —     —  —
    23     CS   15.167   133.1   3.11   6.00   6.37   1   b45     —  CHARGE, BRK-B45
    24     CS   16.668   418.7   0.20   6.20   6.89   0     —     —  —
    25     CS   16.881   395.6   0.41   6.42   7.11   0     —     —  —
    26     CS   17.100   373.0   0.63   6.63   7.33   0     —     —  —
    27     CS   17.424   344.5   0.96   6.96   7.65   0     —     —  —
    28     CS   17.715   313.5   1.25   7.25   7.94   0     —     —  —
    29     CS   17.993   281.4   1.53   7.53   8.22   0     —     —  —
    30     CS   18.236   257.7   1.77   7.77   8.46   0     —     —  —
    31     CS   18.541   237.2   2.08   8.08   8.77   0     —     —  —
    32     CS   18.775   212.7   2.31   8.31   9.00   0     —     —  —
    33     CS   19.025   185.2   2.56   8.56   9.25   0     —     —  —
    34     CS   19.278   157.8   2.81   8.81   9.50   0     —     —  —
    35     CS   19.552   132.1   3.09   9.09   9.78   1   b45     —  CHARGE, BRK-B45
    36     CS   20.997   410.7   0.22   9.31  10.28   0     —     —  —
    37     CS   21.232   386.4   0.46   9.54  10.51   0     —     —  —
    38     CS   21.449   360.5   0.67   9.76  10.73   0     —    r2  REST-R2
    39     CS   31.013   316.4   0.40   0.40   0.40   0     —     —  —
    40     CS   31.293   286.8   0.68   0.68   0.68   0     —     —  —
    41     CS   31.575   257.3   0.96   0.96   0.96   0     —     —  —
    42     CS   31.847   227.0   1.23   1.23   1.23   0     —     —  —
