DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCmanyTmedium_6_DAGGER1_S1_H24_20260821_095131_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCfewTnone_14_DAGGER1_S1_H24_20260821_103855_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.274   477.0   0.27   0.27   0.27   0     —     —  —
     2     CS    8.503   450.6   0.50   0.50   0.50   0     —     —  —
     3     CS    8.734   424.4   0.73   0.73   0.73   0     —     —  —
     4     CS    8.966   398.9   0.97   0.97   0.97   0     —     —  —
     5     CS    9.200   373.6   1.20   1.20   1.20   0     —     —  —
     6     CS    9.439   348.7   1.44   1.44   1.44   0     —     —  —
     7     CS    9.714   326.2   1.71   1.71   1.71   0     —     —  —
     8     CS    9.989   303.2   1.99   1.99   1.99   0     —     —  —
     9     CS   10.231   278.0   2.23   2.23   2.23   0     —     —  —
    10     CS   10.471   252.6   2.47   2.47   2.47   0     —     —  —
    11     CS   10.864   222.6   2.86   2.86   2.86   0     —     —  —
    12     CS   11.087   198.1   3.09   3.09   3.09   0     —     —  —
    13     CS   11.306   173.2   3.31   3.31   3.31   0     —     —  —
    14   CUST   11.535   149.1   3.53   3.53   3.53   0     —     —  —
    15     CS   12.315   116.8   3.81   3.81   4.31   1   b45     —  CHARGE, BRK-B45
    16     CS   13.804   392.7   0.26   4.07   4.90   0     —     —  —
    17     CS   14.050   365.2   0.50   4.32   5.14   0     —     —  —
    18     CS   14.294   337.4   0.75   4.56   5.39   0     —     —  —
    19     CS   14.564   306.5   1.02   4.83   5.66   0     —     —  —
    20     CS   14.853   277.2   1.31   5.12   5.95   0     —     —  —
    21     CS   15.073   251.6   1.53   5.34   6.17   0     —     —  —
    22     CS   15.322   228.3   1.77   5.59   6.42   0     —     —  —
    23     CS   15.709   209.8   2.16   5.98   6.80   1   b45     —  CHARGE, BRK-B45
    24     CS   17.157   398.3   0.31   6.29   7.50   0     —     —  —
    25     CS   17.436   367.0   0.59   6.56   7.78   0     —     —  —
    26     CS   17.742   338.0   0.90   6.87   8.09   0     —     —  —
    27     CS   17.958   315.9   1.11   7.09   8.30   0     —     —  —
    28     CS   18.212   296.1   1.37   7.34   8.56   0     —     —  —
    29   CUST   18.430   274.2   1.58   7.56   8.77   0     —    r2  REST-R2
    30     CS   28.120   251.7   0.19   0.19   0.19   0     —     —  —
    31     CS   28.308   229.1   0.38   0.38   0.38   0     —     —  —
    32     CS   28.499   206.6   0.57   0.57   0.57   0     —     —  —
    33     CS   28.538   201.9   0.61   0.61   0.61   0     —     —  —
    34     CS   28.757   178.6   0.83   0.83   0.83   0     —     —  —
    35     CS   28.973   155.0   1.04   1.04   1.04   0     —     —  —
    36     CS   29.189   131.4   1.26   1.26   1.26   1   b45     —  CHARGE, BRK-B45
    37     CS   30.756   397.3   0.32   1.57   1.92   0     —     —  —
    38     CS   31.053   366.1   0.61   1.87   2.22   0     —     —  —
    39     CS   31.346   334.6   0.91   2.17   2.51   0     —     —  —
    40     CS   31.574   308.9   1.13   2.39   2.74   0     —     —  —
    41     CS   31.796   282.6   1.36   2.61   2.96   0     —     —  —
    42     CS   32.102   261.6   1.66   2.92   3.27   0     —     —  —
    43     CS   32.302   238.1   1.86   3.12   3.47   0     —     —  —
    44     CS   32.537   217.3   2.10   3.36   3.70   0     —     —  —
    45   CUST   32.746   194.6   2.31   3.56   3.91   0     —     —  —
    46     CS   33.364   182.9   2.42   3.68   4.53   1   b45     —  CHARGE, BRK-B45
    47     CS   34.879   438.2   0.26   3.95   5.08   0     —     —  —
    48     CS   35.161   409.1   0.54   4.23   5.36   0     —     —  —
    49     CS   35.423   378.1   0.80   4.49   5.62   0     —     —  —
    50     CS   35.656   351.4   1.04   4.72   5.86   0     —     —  —
    51     CS   35.954   328.9   1.34   5.02   6.16   0     —     —  —
    52     CS   36.360   309.4   1.74   5.43   6.56   0     —     —  —
    53     CS   36.635   285.1   2.02   5.70   6.84   0     —     —  —
    54     CS   36.881   258.7   2.26   5.95   7.08   0     —     —  —
    55     CS   37.172   235.3   2.55   6.24   7.37   0     —     —  —
    56     CS   37.459   203.6   2.84   6.52   7.66   0     —     —  —
    57     CS   37.739   171.2   3.12   6.80   7.94   0     —     —  —
[2/33] RshortCfewTnone_14           labelled   21 states in  27.0 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCfewTtight_4_DAGGER1_S1_H24_20260821_110554_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.236   474.2   0.24   0.24   0.24   0     —     —  —
     2     CS    8.460   447.4   0.46   0.46   0.46   0     —     —  —
     3     CS    8.722   423.6   0.72   0.72   0.72   0     —     —  —
     4     CS    8.946   402.8   0.95   0.95   0.95   0     —     —  —
     5     CS    9.148   380.3   1.15   1.15   1.15   0     —     —  —
     6     CS    9.355   358.3   1.36   1.36   1.36   0     —     —  —
     7     CS    9.579   333.0   1.58   1.58   1.58   0     —     —  —
     8     CS    9.813   308.6   1.81   1.81   1.81   0     —     —  —
     9     CS   10.045   284.1   2.05   2.05   2.05   0     —     —  —
    10     CS   10.298   259.2   2.30   2.30   2.30   0     —     —  —
    11     CS   10.543   233.6   2.54   2.54   2.54   0     —     —  —
    12     CS   10.828   210.7   2.83   2.83   2.83   0     —     —  —
    13     CS   11.071   185.0   3.07   3.07   3.07   0     —     —  —
    14     CS   11.469   141.0   3.47   3.47   3.47   1   b45     —  CHARGE, BRK-B45
    15     CS   12.871   403.8   0.21   3.68   3.99   0     —     —  —
    16     CS   13.093   380.0   0.44   3.91   4.21   0     —     —  —
    17     CS   13.310   355.7   0.65   4.12   4.43   0     —     —  —
    18     CS   13.578   324.5   0.92   4.39   4.70   0     —     —  —
    19     CS   13.890   296.9   1.23   4.70   5.01   0     —     —  —
    20     CS   14.167   266.7   1.51   4.98   5.29   0     —     —  —
    21   CUST   14.469   238.4   1.81   5.28   5.59   0     —     —  —
    22     CS   15.016   234.3   1.86   5.33   6.13   0     —     —  —
    23     CS   15.494   192.9   2.34   5.81   6.61   0     —     —  —
    24     CS   15.765   163.3   2.61   6.08   6.88   0     —     —  —
    25     CS   16.028   132.9   2.87   6.34   7.15   0     —     —  —
    26     CS   16.449   110.1   3.29   6.76   7.57   1   b45     —  CHARGE, BRK-B45
    27     CS   17.764   384.7   0.22   6.98   8.01   0     —     —  —
    28     CS   18.051   364.6   0.50   7.26   8.30   0     —     —  —
    29     CS   18.290   342.1   0.74   7.50   8.53   0     —     —  —
    30     CS   18.550   322.0   1.00   7.76   8.79   0     —     —  —
    31     CS   18.771   299.6   1.22   7.98   9.01   0     —     —  —
    32     CS   18.988   276.8   1.44   8.20   9.23   0     —     —  —
    33     CS   19.206   251.0   1.66   8.42   9.45   0     —     —  —
    34     CS   19.434   226.1   1.88   8.65   9.68   0     —     —  —
    35     CS   19.662   201.2   2.11   8.87   9.91   0     —     —  —
    36     CS   19.891   177.2   2.34   9.10  10.13   0     —     —  —
    37     CS   20.104   151.7   2.55   9.32  10.35   0     —     —  —
    38     CS   20.335   127.9   2.79   9.55  10.58   1     —    r2  CHARGE, REST-R2
    39     CS   30.729   381.6   0.20   0.20   0.20   0     —     —  —
    40     CS   30.948   359.7   0.42   0.42   0.42   0     —     —  —
    41   CUST   31.180   338.8   0.65   0.65   0.65   0     —     —  —
    42     CS   32.031   301.1   1.00   1.00   1.50   0     —     —  —
    43     CS   32.312   272.7   1.28   1.28   1.78   0     —     —  —
    44     CS   32.615   245.8   1.58   1.58   2.08   0     —     —  —
    45     CS   32.882   216.2   1.85   1.85   2.35   0     —     —  —
    46     CS   33.242   175.8   2.21   2.21   2.71   1   b45     —  CHARGE, BRK-B45
    47     CS   34.501   345.8   0.25   2.46   3.22   0     —     —  —
    48     CS   34.847   323.7   0.59   2.80   3.57   0     —     —  —
    49     CS   35.140   299.3   0.88   3.10   3.86   0     —     —  —
    50     CS   35.392   272.0   1.14   3.35   4.11   0     —     —  —
    51     CS   35.688   248.3   1.43   3.64   4.41   0     —     —  —
    52     CS   35.930   220.7   1.67   3.89   4.65   0     —     —  —
    53     CS   36.174   192.6   1.92   4.13   4.89   0     —     —  —
    54     CS   36.433   165.7   2.18   4.39   5.15   0     —     —  —
[3/33] RshortCfewTtight_4           labelled   13 states in  19.6 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCmediumTnone_8_DAGGER1_S1_H24_20260821_112530_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.232   473.9   0.23   0.23   0.23   0     —     —  —
     2     CS    8.462   447.6   0.46   0.46   0.46   0     —     —  —
     3     CS    8.701   422.1   0.70   0.70   0.70   0     —     —  —
     4     CS    8.972   397.6   0.97   0.97   0.97   0     —     —  —
     5     CS    9.231   372.3   1.23   1.23   1.23   0     —     —  —
     6     CS    9.475   345.7   1.47   1.47   1.47   0     —     —  —
     7     CS    9.715   316.7   1.72   1.72   1.72   0     —     —  —
     8     CS    9.981   290.1   1.98   1.98   1.98   0     —     —  —
     9     CS   10.264   265.1   2.26   2.26   2.26   0     —     —  —
    10     CS   10.529   238.9   2.53   2.53   2.53   0     —     —  —
    11     CS   10.797   213.0   2.80   2.80   2.80   0     —     —  —
    12     CS   11.076   187.8   3.08   3.08   3.08   0     —     —  —
    13     CS   11.312   165.7   3.31   3.31   3.31   0     —     —  —
    14     CS   11.529   142.2   3.53   3.53   3.53   0     —     —  —
    15     CS   11.816   122.7   3.82   3.82   3.82   1   b45     —  CHARGE, BRK-B45
    16     CS   13.498   396.6   0.47   4.29   4.51   0     —     —  —
    17     CS   13.802   368.7   0.78   4.59   4.81   0     —     —  —
    18     CS   14.072   338.3   1.05   4.86   5.08   0     —     —  —
    19   CUST   14.351   308.5   1.32   5.14   5.36   0     —     —  —
    20     CS   15.066   284.5   1.54   5.36   6.08   0     —     —  —
    21     CS   15.280   260.3   1.75   5.57   6.29   0     —     —  —
    22     CS   15.500   236.6   1.97   5.79   6.51   0     —     —  —
    23     CS   15.586   226.8   2.06   5.88   6.60   1   b45     —  CHARGE, BRK-B45
    24     CS   16.819   411.7   0.27   6.14   7.08   0     —     —  —
    25     CS   17.074   384.7   0.52   6.40   7.34   0     —     —  —
    26     CS   17.340   358.6   0.79   6.66   7.60   0     —     —  —
    27   CUST   17.581   330.4   1.03   6.90   7.84   0     —     —  —
    28     CS   18.111   327.2   1.06   6.93   8.37   0     —     —  —
    29   CUST   18.373   297.9   1.32   7.20   8.63   0     —     —  —
    30     CS   19.065   276.4   1.51   7.39   9.33   0     —     —  —
    31     CS   19.338   250.9   1.79   7.66   9.60   0     —     —  —
    32     CS   19.591   223.7   2.04   7.91   9.85   1   b45     —  CHARGE, BRK-B45
    33     CS   21.288   387.6   0.28   8.19  10.80   0     —     —  —
    34     CS   21.556   355.2   0.55   8.46  11.07   0     —     —  —
    35     CS   21.832   323.7   0.82   8.74  11.34   0     —     —  —
    36     CS   22.123   293.5   1.12   9.03  11.63   0     —     —  —
    37     CS   22.375   265.7   1.37   9.28  11.89   0     —     —  —
    38     CS   22.631   238.2   1.62   9.54  12.14   0     —     —  —
    39     CS   22.912   212.3   1.90   9.82  12.42   0     —    r2  REST-R2
    40     CS   32.331   184.2   0.25   0.25   0.25   0     —     —  —
    41     CS   32.603   157.6   0.52   0.52   0.52   1   b45     —  CHARGE, BRK-B45
    42     CS   33.870   394.7   0.24   0.76   1.00   0     —     —  —
    43     CS   34.200   374.5   0.57   1.09   1.33   0     —     —  —
    44     CS   34.425   348.5   0.79   1.32   1.56   0     —     —  —
    45     CS   34.692   318.5   1.06   1.58   1.82   0     —     —  —
    46     CS   35.021   292.7   1.39   1.91   2.15   0     —     —  —
    47     CS   35.284   262.4   1.65   2.18   2.42   0     —     —  —
    48     CS   35.659   237.6   2.03   2.55   2.79   0     —     —  —
    49   CUST   35.927   206.5   2.30   2.82   3.06   0     —     —  —
    50     CS   36.631   183.8   2.50   3.02   3.76   0     —     —  —
    51     CS   36.903   153.7   2.77   3.30   4.03   0     —     —  —
    52     CS   37.210   126.2   3.08   3.60   4.34   1   b45     —  CHARGE, BRK-B45
    53     CS   38.711   423.9   0.22   3.82   4.83   0     —     —  —
    54     CS   38.914   400.6   0.42   4.03   5.03   0     —     —  —
    55     CS   39.168   380.9   0.68   4.28   5.29   0     —     —  —
    56     CS   39.410   356.4   0.92   4.52   5.53   0     —     —  —
    57     CS   39.636   330.5   1.14   4.75   5.76   0     —     —  —
    58     CS   39.864   304.9   1.37   4.98   5.98   0     —     —  —
    59     CS   40.078   280.3   1.59   5.19   6.20   0     —     —  —
    60     CS   40.338   259.0   1.85   5.45   6.46   0     —     —  —
    61     CS   40.550   234.3   2.06   5.66   6.67   0     —     —  —
    62     CS   40.790   211.8   2.30   5.90   6.91   0     —     —  —
    63     CS   41.080   191.8   2.59   6.19   7.20   0     —     —  —
    64   CUST   41.350   171.1   2.86   6.46   7.47   0     —    r2  REST-R2
    65     CS   51.311   124.3   0.46   0.46   0.46   1   b45     —  CHARGE, BRK-B45
    66   CUST   52.705   403.7   0.21   0.67   0.92   0     —     —  —
    67     CS   53.457   387.5   0.46   0.92   1.68   0     —     —  —
    68     CS   53.769   357.1   0.77   1.23   1.99   0     —     —  —
    69     CS   54.061   325.1   1.06   1.53   2.28   0     —     —  —
    70     CS   54.398   296.3   1.40   1.86   2.62   0     —     —  —
    71     CS   54.836   246.4   1.84   2.30   3.06   0     —     —  —
    72     CS   55.098   220.6   2.10   2.56   3.32   0     —     —  —
    73     CS   55.410   197.6   2.41   2.87   3.63   0     —     —  —
    74     CS   55.692   173.1   2.70   3.16   3.91   0     —     —  —
    75     CS   55.973   148.5   2.98   3.44   4.19   1   b45     —  CHARGE, BRK-B45
    76     CS   57.421   384.0   0.35   3.79   4.89   0     —     —  —
    77     CS   57.655   359.6   0.58   4.02   5.12   0     —     —  —
    78     CS   57.940   338.3   0.87   4.31   5.41   0     —     —  —
    79     CS   58.298   310.3   1.23   4.66   5.77   0     —     —  —
    80     CS   58.571   277.9   1.50   4.94   6.04   0     —     —  —
    81     CS   58.866   247.5   1.80   5.23   6.34   0     —     —  —
    82     CS   59.174   218.0   2.10   5.54   6.64   0     —     —  —
    83     CS   59.474   188.0   2.40   5.84   6.94   0     —     —  —
    84     CS   59.745   160.6   2.68   6.11   7.22   0     —     —  —
[4/33] RmediumCmediumTnone_8        labelled   33 states in  49.9 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmanyTnone_1_DAGGER1_S1_H24_20260821_121525_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.253   475.6   0.25   0.25   0.25   0     —     —  —
     2     CS    8.508   451.4   0.51   0.51   0.51   0     —     —  —
     3     CS    8.772   427.7   0.77   0.77   0.77   0     —     —  —
     4     CS    9.052   405.7   1.05   1.05   1.05   0     —     —  —
     5     CS    9.279   379.9   1.28   1.28   1.28   0     —     —  —
     6     CS    9.501   353.6   1.50   1.50   1.50   0     —     —  —
     7     CS    9.781   320.8   1.78   1.78   1.78   0     —     —  —
     8     CS   10.077   289.6   2.08   2.08   2.08   0     —     —  —
     9     CS   10.372   258.2   2.37   2.37   2.37   0     —     —  —
    10     CS   10.660   228.8   2.66   2.66   2.66   0     —     —  —
    11   CUST   10.929   197.9   2.93   2.93   2.93   0     —     —  —
    12     CS   11.893   159.5   3.39   3.39   3.89   1   b45     —  CHARGE, BRK-B45
    13   CUST   13.315   392.2   0.17   3.56   4.57   0     —     —  —
    14     CS   14.373   362.0   0.73   4.12   5.62   0     —     —  —
    15     CS   14.600   338.9   0.95   4.35   5.85   0     —     —  —
    16     CS   14.810   314.4   1.16   4.56   6.06   0     —     —  —
    17     CS   15.024   290.2   1.38   4.77   6.27   0     —     —  —
    18     CS   15.501   247.7   1.85   5.25   6.75   0     —     —  —
    19     CS   15.747   220.5   2.10   5.49   7.00   0     —     —  —
    20     CS   15.984   192.5   2.34   5.73   7.23   0     —     —  —
    21     CS   16.224   164.7   2.58   5.97   7.47   1   b45     —  CHARGE, BRK-B45
    22     CS   17.996   357.4   0.29   6.26   8.50   0     —     —  —
    23     CS   18.283   325.3   0.57   6.54   8.78   0     —     —  —
    24   CUST   18.569   293.1   0.86   6.83   9.07   0     —     —  —
    25   CUST   19.124   287.5   0.91   6.88   9.62   0     —     —  —
    26   CUST   19.881   261.3   1.17   7.14  10.38   0     —    r2  REST-R2
    27     CS   29.730   236.4   0.35   0.35   0.35   0     —     —  —
    28     CS   30.014   206.7   0.63   0.63   0.63   0     —     —  —
    29   CUST   30.506   159.1   1.12   1.12   1.12   0     —     —  —
    30     CS   31.736   124.1   1.85   1.85   2.35   1   b45     —  CHARGE, BRK-B45
    31   CUST   33.175   352.1   0.27   2.13   3.04   0     —     —  —
    32   CUST   33.727   346.3   0.33   2.18   3.60   0     —     —  —
    33     CS   34.474   318.3   0.57   2.43   4.34   0     —     —  —
    34     CS   34.767   293.8   0.86   2.72   4.64   0     —     —  —
    35     CS   35.096   270.9   1.19   3.05   4.96   0     —     —  —
    36     CS   35.275   255.0   1.37   3.23   5.14   0     —     —  —
    37     CS   35.748   203.6   1.85   3.70   5.62   0     —     —  —
    38     CS   35.990   175.2   2.09   3.94   5.86   0     —     —  —
    39     CS   36.230   146.7   2.33   4.18   6.10   0     —     —  —
[5/33] RshortCmanyTnone_1           labelled   15 states in  11.2 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCfewTtight_3_DAGGER1_S1_H24_20260821_122635_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.391   480.7   0.39   0.39   0.39   0     —     —  —
     2     CS    8.622   454.5   0.62   0.62   0.62   0     —     —  —
     3     CS    8.871   429.8   0.87   0.87   0.87   0     —     —  —
     4     CS    9.167   399.3   1.17   1.17   1.17   0     —     —  —
     5     CS    9.477   369.8   1.48   1.48   1.48   0     —     —  —
     6     CS    9.765   338.6   1.76   1.76   1.76   0     —     —  —
     7     CS   10.045   315.9   2.05   2.05   2.05   0     —     —  —
     8     CS   10.270   289.1   2.27   2.27   2.27   0     —     —  —
     9     CS   10.528   265.1   2.53   2.53   2.53   0     —     —  —
    10     CS   10.890   244.5   2.89   2.89   2.89   0     —     —  —
    11     CS   11.127   217.7   3.13   3.13   3.13   1   b45     —  CHARGE, BRK-B45
    12     CS   12.721   437.0   0.42   3.55   3.91   0     —     —  —
    13     CS   12.959   408.4   0.66   3.79   4.15   0     —     —  —
    14     CS   13.205   380.6   0.91   4.04   4.40   0     —     —  —
    15     CS   13.451   352.8   1.15   4.28   4.64   0     —     —  —
    16     CS   13.674   328.3   1.38   4.51   4.87   0     —     —  —
    17     CS   13.898   303.9   1.60   4.73   5.09   0     —     —  —
    18     CS   14.126   279.7   1.83   4.96   5.32   0     —     —  —
    19     CS   14.353   254.0   2.06   5.18   5.55   0     —     —  —
    20     CS   14.582   228.4   2.29   5.41   5.77   0     —     —  —
    21     CS   14.918   208.3   2.62   5.75   6.11   0     —     —  —
    22     CS   15.141   183.8   2.84   5.97   6.33   0     —     —  —
    23     CS   15.363   159.2   3.07   6.19   6.56   0     —     —  —
    24     CS   15.581   134.2   3.28   6.41   6.77   1   b45     —  CHARGE, BRK-B45
    25     CS   17.014   326.4   0.36   6.77   7.46   0     —     —  —
    26     CS   17.424   306.8   0.77   7.18   7.87   0     —     —  —
    27     CS   17.672   280.9   1.02   7.43   8.11   0     —     —  —
    28     CS   17.907   254.0   1.25   7.66   8.35   0     —     —  —
    29     CS   18.141   226.8   1.49   7.90   8.58   0     —     —  —
    30     CS   18.425   195.2   1.77   8.18   8.87   0     —     —  —
    31     CS   18.732   165.5   2.08   8.49   9.17   0     —     —  —
    32     CS   19.032   135.3   2.38   8.79   9.47   1   b45     —  CHARGE, BRK-B45
    33     CS   20.437   348.6   0.31   9.10  10.13   0     —     —  —
    34     CS   20.703   319.1   0.58   9.36  10.39   0     —     —  —
    35     CS   21.123   296.6   1.00   9.79  10.82   0     —    r2  REST-R2
    36     CS   30.557   267.2   0.27   0.27   0.27   0     —     —  —
    37     CS   30.817   237.2   0.53   0.53   0.53   0     —     —  —
