DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmanyTtight_3_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.227   473.4   0.23   0.23   0.23   0     —     —  —
     2     CS    8.457   447.1   0.46   0.46   0.46   0     —     —  —
     3     CS    8.687   420.9   0.69   0.69   0.69   0     —     —  —
     4     CS    8.967   388.5   0.97   0.97   0.97   0     —     —  —
     5     CS    9.457   365.0   1.46   1.46   1.46   0     —     —  —
     6     CS    9.736   341.8   1.74   1.74   1.74   0     —     —  —
     7     CS    9.976   315.8   1.98   1.98   1.98   0     —     —  —
     8     CS   10.210   289.3   2.21   2.21   2.21   0     —     —  —
     9     CS   10.458   264.0   2.46   2.46   2.46   0     —     —  —
    10     CS   10.676   242.0   2.68   2.68   2.68   0     —     —  —
    11     CS   10.883   219.2   2.88   2.88   2.88   0     —     —  —
    12   CUST   11.110   197.9   3.11   3.11   3.11   0     —     —  —
    13   CUST   11.676   191.0   3.18   3.18   3.68   0     —     —  —
    14   CUST   12.328   176.4   3.33   3.33   4.33   0     —     —  —
    15   CUST   12.952   161.6   3.45   3.45   4.95   0     —     —  —
    16   CUST   13.511   155.2   3.51   3.51   5.51   0     —     —  —
    17   CUST   14.026   154.1   3.53   3.53   6.03   0     —     —  —
    18     CS   14.683   137.7   3.68   3.68   6.68   0     —     —  —
    19     CS   14.772   128.1   3.77   3.77   6.77   1   b45     —  CHARGE, BRK-B45
    20     CS   16.468   452.7   0.29   4.06   7.29   0     —     —  —
    21     CS   16.735   422.7   0.55   4.33   7.55   0     —     —  —
    22   CUST   17.006   393.1   0.82   4.60   7.82   0     —     —  —
    23     CS   17.603   381.8   0.92   4.69   8.42   0     —     —  —
    24     CS   17.823   361.1   1.14   4.91   8.64   0     —     —  —
    25     CS   18.016   338.1   1.33   5.11   8.83   0     —     —  —
    26     CS   18.217   315.9   1.54   5.31   9.04   0     —     —  —
    27     CS   18.524   286.9   1.84   5.61   9.34   0     —     —  —
    28   CUST   18.820   257.1   2.14   5.91   9.64   0     —     —  —
    29   CUST   19.661   240.2   2.48   6.25  10.48   0     —     —  —
    30     CS   20.461   208.4   2.78   6.55  11.28   0     —     —  —
    31     CS   20.772   177.6   3.09   6.86  11.59   0     —     —  —
    32   CUST   20.825   171.8   3.14   6.92  11.64   0     —    r2  REST-R2
    33     CS   30.901   131.4   0.58   0.58   0.58   1   b45     —  CHARGE, BRK-B45
    34   CUST   32.325   427.8   0.14   0.72   1.01   0     —     —  —
    35     CS   33.057   402.9   0.38   0.95   1.74   0     —     —  —
    36     CS   33.277   376.9   0.60   1.17   1.96   0     —     —  —
    37     CS   33.522   353.0   0.84   1.42   2.21   0     —     —  —
    38     CS   33.812   323.8   1.13   1.71   2.50   0     —     —  —
    39   CUST   34.270   271.1   1.59   2.16   2.96   0     —     —  —
    40     CS   34.910   256.7   1.73   2.30   3.60   0     —     —  —
    41   CUST   35.384   218.9   2.20   2.78   4.07   0     —     —  —
    42     CS   35.972   209.1   2.29   2.87   4.66   0     —     —  —
    43     CS   36.231   181.9   2.55   3.13   4.92   0     —     —  —
    44     CS   36.534   157.6   2.85   3.43   5.22   0     —     —  —
    45     CS   36.783   129.5   3.10   3.68   5.47   1   b45     —  CHARGE, BRK-B45
    46     CS   38.056   246.4   0.30   3.98   5.99   0     —     —  —
    47     CS   38.306   218.8   0.55   4.23   6.24   0     —     —  —
    48     CS   38.552   190.8   0.80   4.47   6.49   1     —     —  CHARGE
    49     CS   39.476   233.1   1.14   4.81   7.41   0     —     —  —
    50     CS   39.798   205.1   1.46   5.13   7.73   0     —     —  —
[1/33] RshortCmanyTtight_3          labelled   17 states in  20.1 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmediumTlarge_1_DAGGER1_S1_H24_20260821_101138_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.232   473.9   0.23   0.23   0.23   0     —     —  —
     2     CS    8.487   449.7   0.49   0.49   0.49   0     —     —  —
     3     CS    8.717   423.4   0.72   0.72   0.72   0     —     —  —
     4     CS    9.002   390.3   1.00   1.00   1.00   0     —     —  —
     5     CS    9.370   362.7   1.37   1.37   1.37   0     —     —  —
     6     CS    9.657   329.8   1.66   1.66   1.66   0     —     —  —
     7     CS    9.949   301.9   1.95   1.95   1.95   0     —     —  —
     8     CS   10.221   272.4   2.22   2.22   2.22   0     —     —  —
     9     CS   10.497   239.2   2.50   2.50   2.50   0     —     —  —
    10     CS   10.875   212.6   2.87   2.87   2.87   0     —     —  —
    11     CS   11.175   181.7   3.18   3.18   3.18   1   b45     —  CHARGE, BRK-B45
    12     CS   12.396   393.5   0.24   3.41   3.65   0     —     —  —
    13     CS   12.687   374.1   0.53   3.70   3.94   0     —     —  —
    14     CS   12.894   349.7   0.74   3.91   4.14   0     —     —  —
    15     CS   13.157   322.5   1.00   4.17   4.41   0     —     —  —
    16     CS   13.416   294.8   1.26   4.43   4.67   0     —     —  —
    17     CS   13.690   268.4   1.53   4.71   4.94   0     —     —  —
    18     CS   13.936   242.8   1.78   4.95   5.19   0     —     —  —
    19     CS   14.195   218.2   2.04   5.21   5.45   0     —     —  —
    20     CS   14.428   191.4   2.27   5.45   5.68   0     —     —  —
    21     CS   14.737   169.9   2.58   5.75   5.99   0     —     —  —
    22     CS   14.965   143.4   2.81   5.98   6.21   0     —     —  —
    23     CS   15.221   119.3   3.06   6.24   6.47   1   b45     —  CHARGE, BRK-B45
    24     CS   16.580   379.1   0.23   6.47   7.00   0     —     —  —
    25     CS   16.886   356.9   0.53   6.77   7.30   0     —     —  —
    26     CS   17.122   330.5   0.77   7.01   7.54   0     —     —  —
    27     CS   17.389   301.7   1.04   7.28   7.81   0     —     —  —
    28     CS   17.715   276.6   1.36   7.60   8.13   0     —     —  —
    29     CS   18.244   229.4   1.89   8.13   8.66   0     —     —  —
    30     CS   18.505   200.4   2.15   8.39   8.92   0     —     —  —
    31     CS   18.776   172.4   2.43   8.66   9.19   0     —     —  —
    32     CS   19.049   144.5   2.70   8.94   9.47   1     —    r2  CHARGE, REST-R2
    33     CS   29.239   362.8   0.24   0.24   0.24   0     —     —  —
    34     CS   29.497   337.2   0.50   0.50   0.50   0     —     —  —
    35     CS   29.756   311.6   0.76   0.76   0.76   0     —     —  —
    36     CS   29.998   284.7   1.00   1.00   1.00   0     —     —  —
    37     CS   30.388   262.2   1.39   1.39   1.39   0     —     —  —
    38     CS   30.653   233.6   1.65   1.65   1.65   0     —     —  —
    39   CUST   30.906   203.9   1.91   1.91   1.91   0     —     —  —
    40   CUST   31.509   193.2   2.01   2.01   2.51   0     —     —  —
    41     CS   32.361   154.4   2.36   2.36   3.36   0     —     —  —
    42     CS   32.438   148.1   2.44   2.44   3.44   1   b45     —  CHARGE, BRK-B45
    43     CS   33.779   412.5   0.21   2.65   3.89   0     —     —  —
    44     CS   34.032   393.9   0.46   2.90   4.14   0     —     —  —
    45     CS   34.235   372.2   0.66   3.10   4.35   0     —     —  —
    46     CS   34.475   343.9   0.90   3.34   4.59   0     —     —  —
    47     CS   34.756   318.8   1.19   3.63   4.87   0     —     —  —
    48     CS   35.017   292.3   1.45   3.89   5.13   0     —     —  —
    49     CS   35.284   266.3   1.71   4.15   5.40   0     —     —  —
    50     CS   35.496   243.9   1.93   4.36   5.61   0     —     —  —
    51     CS   35.700   220.8   2.13   4.57   5.81   0     —     —  —
    52     CS   35.918   198.8   2.35   4.79   6.03   0     —     —  —
    53     CS   36.179   169.4   2.61   5.05   6.29   0     —     —  —
    54     CS   36.445   140.5   2.87   5.31   6.56   1   b45     —  CHARGE, BRK-B45
    55     CS   37.848   393.0   0.34   5.65   7.11   0     —     —  —
    56     CS   38.167   362.8   0.66   5.97   7.43   0     —     —  —
    57     CS   38.485   332.4   0.98   6.29   7.75   0     —     —  —
    58     CS   38.786   308.3   1.28   6.59   8.05   0     —     —  —
    59     CS   39.153   286.6   1.64   6.96   8.41   0     —     —  —
    60     CS   39.538   265.4   2.03   7.34   8.80   0     —     —  —
    61     CS   39.762   242.5   2.25   7.57   9.02   0     —     —  —
    62     CS   39.970   218.1   2.46   7.78   9.23   0     —     —  —
    63     CS   40.183   194.3   2.67   7.99   9.45   0     —     —  —
    64     CS   40.425   166.7   2.92   8.23   9.69   0     —     —  —
    65     CS   40.688   140.9   3.18   8.49   9.95   0     —     —  —
    66     CS   40.931   113.4   3.42   8.74  10.19   1   b45     —  CHARGE, BRK-B45
    67     CS   42.292   360.4   0.35   9.08  10.74   0     —     —  —
    68     CS   42.545   332.3   0.60   9.34  10.99   0     —     —  —
    69     CS   42.805   304.8   0.86   9.60  11.25   0     —    r2  REST-R2
    70     CS   52.225   276.7   0.25   0.25   0.25   0     —     —  —
    71     CS   52.446   251.3   0.47   0.47   0.47   0     —     —  —
    72     CS   52.688   227.8   0.72   0.72   0.72   0     —     —  —
    73     CS   52.938   204.8   0.97   0.97   0.97   0     —     —  —
    74     CS   53.184   181.5   1.21   1.21   1.21   1   b45     —  CHARGE, BRK-B45
    75     CS   54.463   392.2   0.32   1.53   1.74   0     —     —  —
    76     CS   54.706   364.0   0.56   1.77   1.98   0     —     —  —
    77     CS   54.951   335.9   0.80   2.02   2.23   0     —     —  —
    78     CS   55.215   316.6   1.07   2.28   2.49   0     —     —  —
    79     CS   55.429   294.4   1.28   2.49   2.71   0     —     —  —
    80     CS   55.633   271.3   1.49   2.70   2.91   0     —     —  —
    81     CS   55.891   241.6   1.74   2.96   3.17   0     —     —  —
    82   CUST   56.167   213.6   2.02   3.23   3.45   0     —     —  —
    83     CS   57.011   177.5   2.36   3.58   4.29   0     —     —  —
    84     CS   57.318   147.5   2.67   3.88   4.60   1   b45     —  CHARGE, BRK-B45
    85     CS   58.757   402.2   0.24   4.12   5.16   0     —     —  —
    86     CS   59.006   374.1   0.49   4.37   5.41   0     —     —  —
    87     CS   59.259   346.3   0.74   4.62   5.66   0     —     —  —
    88     CS   59.514   318.8   1.00   4.88   5.91   0     —     —  —
    89     CS   59.957   267.0   1.44   5.32   6.36   0     —     —  —
    90     CS   60.226   235.6   1.71   5.59   6.63   0     —     —  —
    91     CS   60.498   204.5   1.98   5.86   6.90   0     —     —  —
    92     CS   60.788   175.0   2.27   6.15   7.19   1   b45     —  CHARGE, BRK-B45
    93     CS   62.337   397.9   0.50   6.65   7.99   0     —     —  —
    94     CS   62.668   368.4   0.83   6.98   8.32   0     —     —  —
    95     CS   62.955   335.5   1.12   7.27   8.60   0     —     —  —
    96     CS   63.203   309.3   1.37   7.52   8.85   0     —     —  —
    97     CS   63.444   282.4   1.61   7.76   9.09   0     —     —  —
    98     CS   63.703   257.1   1.87   8.02   9.35   0     —     —  —
    99     CS   64.006   236.5   2.17   8.32   9.65   0     —     —  —
   100     CS   64.270   214.2   2.43   8.59   9.92   0     —     —  —
   101     CS   64.508   190.1   2.67   8.82  10.16   0     —     —  —
   102     CS   64.812   164.9   2.97   9.13  10.46   0     —    r2  REST-R2
   103     CS   74.233   136.1   0.25   0.25   0.25   1   b45     —  CHARGE, BRK-B45
   104     CS   75.514   343.7   0.28   0.53   0.79   0     —     —  —
   105   CUST   75.829   315.2   0.59   0.85   1.10   0     —     —  —
   106     CS   76.615   282.8   0.88   1.13   1.89   0     —     —  —
   107   CUST   76.978   255.5   1.24   1.50   2.25   0     —     —  —
   108     CS   77.905   211.6   1.67   1.92   3.18   0     —     —  —
   109     CS   78.020   199.7   1.78   2.04   3.29   0     —     —  —
   110     CS   78.307   171.3   2.07   2.32   3.58   0     —     —  —
   111     CS   78.612   144.2   2.38   2.63   3.88   1   b45     —  CHARGE, BRK-B45
   112     CS   80.012   387.0   0.30   2.93   4.47   0     —     —  —
   113     CS   80.307   357.2   0.59   3.22   4.76   0     —     —  —
   114     CS   80.787   334.2   1.07   3.70   5.24   0     —     —  —
   115     CS   81.079   301.7   1.36   3.99   5.54   0     —     —  —
   116     CS   81.370   269.2   1.66   4.28   5.83   0     —     —  —
   117     CS   81.661   244.5   1.95   4.57   6.12   0     —     —  —
   118     CS   81.902   216.1   2.19   4.82   6.36   0     —     —  —
   119     CS   82.148   188.1   2.43   5.06   6.60   1   b45     —  CHARGE, BRK-B45
   120     CS   83.329   405.8   0.22   5.28   7.03   0     —     —  —
   121     CS   83.585   384.3   0.48   5.54   7.29   0     —     —  —
   122     CS   83.794   359.2   0.68   5.75   7.50   0     —     —  —
   123     CS   84.059   329.0   0.95   6.01   7.76   0     —     —  —
   124     CS   84.319   298.3   1.21   6.27   8.02   0     —     —  —
   125     CS   84.768   276.1   1.66   6.72   8.47   0     —     —  —
   126     CS   85.006   249.8   1.90   6.96   8.71   0     —     —  —
   127     CS   85.247   223.7   2.14   7.20   8.95   0     —     —  —
   128     CS   85.475   196.4   2.37   7.43   9.18   0     —     —  —
   129     CS   85.867   154.1   2.76   7.82   9.57   1     —    r1  CHARGE, REST-R1
   130     CS   98.355   399.7   0.30   0.30   0.30   0     —     —  —
   131     CS   98.695   370.8   0.64   0.64   0.64   0     —     —  —
   132     CS   99.039   342.0   0.99   0.99   0.99   0     —     —  —
   133     CS   99.297   313.6   1.25   1.25   1.25   0     —     —  —
   134     CS   99.667   291.0   1.62   1.62   1.62   0     —     —  —
   135     CS   99.936   259.6   1.89   1.89   1.89   0     —     —  —
   136     CS  100.296   234.0   2.24   2.24   2.24   0     —     —  —
   137     CS  100.583   204.2   2.53   2.53   2.53   1   b45     —  CHARGE, BRK-B45
   138     CS  102.215   442.7   0.31   2.84   3.24   0     —     —  —
   139     CS  102.505   410.1   0.60   3.13   3.52   0     —     —  —
   140     CS  102.835   380.6   0.93   3.46   3.86   0     —     —  —
   141     CS  103.040   358.2   1.13   3.66   4.06   0     —     —  —
   142     CS  103.270   337.8   1.36   3.89   4.29   0     —     —  —
   143     CS  103.467   314.9   1.56   4.09   4.49   0     —     —  —
   144     CS  103.669   290.8   1.76   4.29   4.69   0     —     —  —
   145     CS  103.895   268.7   1.99   4.52   4.92   0     —     —  —
   146     CS  104.102   245.1   2.19   4.73   5.12   0     —     —  —
   147     CS  104.356   216.2   2.45   4.98   5.38   0     —     —  —
   148     CS  104.629   189.0   2.72   5.25   5.65   1     —     —  CHARGE
   149     CS  105.810   317.0   3.14   5.67   6.83   0     —     —  —
   150     CS  106.119   287.5   3.45   5.98   7.14   0     —     —  —
[2/33] RlongCmediumTlarge_1         labelled   63 states in 123.8 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmanyTmedium_17_DAGGER1_S1_H24_20260821_121526_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.263   476.3   0.26   0.26   0.26   0     —     —  —
     2     CS    8.515   451.9   0.52   0.52   0.52   0     —     —  —
     3     CS    8.744   425.5   0.74   0.74   0.74   0     —     —  —
     4     CS    9.099   400.3   1.10   1.10   1.10   0     —     —  —
     5     CS    9.383   370.9   1.38   1.38   1.38   0     —     —  —
     6     CS    9.667   341.7   1.67   1.67   1.67   0     —     —  —
     7     CS   10.074   322.2   2.07   2.07   2.07   0     —     —  —
     8     CS   10.317   296.4   2.32   2.32   2.32   0     —     —  —
     9     CS   10.563   270.7   2.56   2.56   2.56   0     —     —  —
    10     CS   11.021   217.9   3.02   3.02   3.02   0     —     —  —
    11     CS   11.279   188.7   3.28   3.28   3.28   0     —     —  —
    12     CS   11.532   159.0   3.53   3.53   3.53   0     —     —  —
    13     CS   11.797   130.4   3.80   3.80   3.80   1   b45     —  CHARGE, BRK-B45
    14     CS   13.305   400.6   0.30   4.10   4.41   0     —     —  —
    15     CS   13.568   372.6   0.57   4.37   4.67   0     —     —  —
    16     CS   13.823   350.4   0.82   4.62   4.92   0     —     —  —
    17     CS   14.082   328.4   1.08   4.88   5.18   0     —     —  —
    18     CS   14.300   303.4   1.30   5.10   5.40   0     —     —  —
    19     CS   14.535   279.9   1.53   5.33   5.64   0     —     —  —
    20     CS   14.786   250.8   1.79   5.58   5.89   0     —     —  —
    21     CS   15.052   223.0   2.05   5.85   6.15   0     —     —  —
    22     CS   15.355   197.8   2.35   6.15   6.46   1   b45     —  CHARGE, BRK-B45
    23     CS   16.603   404.2   0.29   6.44   6.95   0     —     —  —
    24     CS   16.831   376.9   0.51   6.67   7.18   0     —     —  —
    25     CS   17.075   351.1   0.76   6.91   7.43   0     —     —  —
    26     CS   17.293   326.0   0.98   7.13   7.64   0     —     —  —
    27     CS   17.540   303.4   1.22   7.38   7.89   0     —     —  —
    28     CS   17.759   278.5   1.44   7.59   8.11   0     —     —  —
    29     CS   18.022   247.2   1.70   7.86   8.37   0     —     —  —
    30     CS   18.284   216.0   1.97   8.12   8.64   0     —     —  —
    31     CS   18.558   185.8   2.24   8.39   8.91   0     —     —  —
    32     CS   18.933   148.9   2.62   8.77   9.28   1   b45     —  CHARGE, BRK-B45
    33     CS   20.405   408.9   0.26   9.03   9.85   0     —    r2  REST-R2
    34     CS   29.863   381.9   0.29   0.29   0.29   0     —     —  —
    35     CS   30.130   353.1   0.56   0.56   0.56   0     —     —  —
    36     CS   30.405   325.0   0.83   0.83   0.83   0     —     —  —
    37     CS   30.629   299.7   1.06   1.06   1.06   0     —     —  —
    38     CS   30.929   279.0   1.36   1.36   1.36   0     —     —  —
    39     CS   31.174   255.5   1.60   1.60   1.60   0     —     —  —
    40     CS   31.375   232.0   1.80   1.80   1.80   0     —     —  —
    41     CS   31.593   210.1   2.02   2.02   2.02   0     —     —  —
    42     CS   31.872   191.4   2.30   2.30   2.30   1   b45     —  CHARGE, BRK-B45
    43     CS   33.140   401.6   0.28   2.58   2.80   0     —     —  —
    44     CS   33.435   370.2   0.58   2.88   3.10   0     —     —  —
    45     CS   33.718   337.7   0.86   3.16   3.38   0     —     —  —
    46     CS   34.156   292.5   1.30   3.60   3.82   0     —     —  —
    47     CS   34.395   271.3   1.54   3.84   4.06   0     —     —  —
    48     CS   34.628   249.7   1.77   4.07   4.29   0     —     —  —
    49     CS   34.829   225.5   1.97   4.27   4.49   1   b45     —  CHARGE, BRK-B45
    50     CS   36.052   395.2   0.24   4.51   4.96   0     —     —  —
    51     CS   36.286   371.5   0.48   4.75   5.20   0     —     —  —
    52   CUST   36.500   346.1   0.69   4.96   5.41   0     —     —  —
    53     CS   37.260   319.0   0.95   5.22   6.17   0     —     —  —
    54     CS   37.520   291.9   1.21   5.48   6.43   0     —     —  —
    55   CUST   37.772   264.1   1.46   5.73   6.68   0     —     —  —
    56     CS   38.365   253.7   1.56   5.83   7.28   0     —     —  —
    57   CUST   38.547   233.6   1.74   6.01   7.46   0     —     —  —
    58     CS   39.213   214.5   1.90   6.17   8.12   0     —     —  —
    59     CS   39.551   190.0   2.24   6.51   8.46   1   b45     —  CHARGE, BRK-B45
    60     CS   40.852   396.1   0.28   6.79   9.01   0     —     —  —
    61     CS   41.137   362.9   0.57   7.08   9.30   0     —     —  —
    62     CS   41.429   330.5   0.86   7.37   9.59   0     —     —  —
    63     CS   41.670   302.0   1.10   7.61   9.83   0     —     —  —
    64     CS   41.987   278.7   1.42   7.93  10.15   0     —     —  —
    65     CS   42.280   254.1   1.71   8.22  10.44   0     —     —  —
    66     CS   42.495   228.8   1.93   8.44  10.66   0     —     —  —
    67     CS   42.722   204.6   2.15   8.66  10.88   0     —     —  —
    68     CS   42.940   179.6   2.37   8.88  11.10   0     —     —  —
    69     CS   43.249   149.7   2.68   9.19  11.41   0     —     —  —
    70     CS   43.532   117.6   2.96   9.47  11.69   1     —    r2  CHARGE, REST-R2
    71     CS   53.919   388.1   0.25   0.25   0.25   0     —     —  —
    72     CS   54.166   363.3   0.49   0.49   0.49   0     —     —  —
    73     CS   54.391   336.5   0.72   0.72   0.72   0     —     —  —
    74     CS   54.618   310.0   0.95   0.95   0.95   0     —     —  —
    75     CS   54.869   282.5   1.20   1.20   1.20   0     —     —  —
    76     CS   55.113   254.3   1.44   1.44   1.44   0     —     —  —
    77     CS   55.367   227.1   1.70   1.70   1.70   0     —     —  —
    78     CS   55.698   191.1   2.03   2.03   2.03   0     —     —  —
    79     CS   55.962   162.4   2.29   2.29   2.29   0     —     —  —
    80     CS   56.225   133.6   2.55   2.55   2.55   0     —     —  —
    81     CS   56.491   105.1   2.82   2.82   2.82   1   b45     —  CHARGE, BRK-B45
    82     CS   58.026   412.5   0.26   3.08   3.34   0     —     —  —
    83     CS   58.252   387.1   0.49   3.31   3.56   0     —     —  —
    84     CS   58.489   362.6   0.73   3.55   3.80   0     —     —  —
    85     CS   58.799   342.0   1.04   3.86   4.11   0     —     —  —
    86     CS   59.015   316.7   1.25   4.07   4.33   0     —     —  —
    87     CS   59.231   291.6   1.47   4.29   4.54   0     —     —  —
    88     CS   59.529   271.4   1.77   4.59   4.84   0     —     —  —
    89     CS   59.731   248.9   1.97   4.79   5.04   0     —     —  —
    90     CS   59.971   229.0   2.21   5.03   5.28   0     —     —  —
    91     CS   60.173   206.5   2.41   5.23   5.48   1   b45     —  CHARGE, BRK-B45
    92     CS   61.367   394.8   0.24   5.47   5.93   0     —     —  —
    93     CS   61.722   373.8   0.59   5.82   6.28   0     —     —  —
    94     CS   61.960   346.7   0.83   6.06   6.52   0     —     —  —
    95     CS   62.223   318.7   1.09   6.32   6.78   0     —     —  —
    96     CS   62.471   289.3   1.34   6.57   7.03   0     —     —  —
    97   CUST   62.731   261.0   1.60   6.83   7.29   0     —     —  —
    98     CS   63.542   239.3   1.91   7.14   8.10   0     —     —  —
    99   CUST   63.772   212.4   2.14   7.37   8.33   0     —     —  —
   100   CUST   64.306   208.4   2.18   7.41   8.87   0     —     —  —
   101     CS   64.854   203.3   2.22   7.45   9.41   0     —     —  —
   102   CUST   65.126   175.0   2.50   7.73   9.69   0     —     —  —
   103     CS   65.780   157.1   2.65   7.88  10.34   1   b45     —  CHARGE, BRK-B45
   104   CUST   67.086   355.9   0.30   8.18  10.90   0     —     —  —
   105     CS   68.051   333.6   0.77   8.65  11.86   0     —    r1  REST-R1
   106   CUST   79.481   302.6   0.26   0.26   0.26   0     —     —  —
   107   CUST   80.016   298.8   0.30   0.30   0.80   0     —     —  —
   108     CS   80.676   282.6   0.46   0.46   1.46   0     —     —  —
   109     CS   80.839   265.5   0.62   0.62   1.62   0     —     —  —
   110     CS   81.041   243.0   0.82   0.82   1.82   0     —     —  —
   111     CS   81.247   220.8   1.03   1.03   2.03   0     —     —  —
   112     CS   81.451   198.5   1.23   1.23   2.23   0     —     —  —
   113     CS   81.710   173.9   1.49   1.49   2.49   0     —     —  —
   114     CS   81.952   147.9   1.73   1.73   2.73   0     —     —  —
   115     CS   82.185   121.1   1.97   1.97   2.97   1   b45     —  CHARGE, BRK-B45
   116     CS   83.595   389.9   0.28   2.25   3.54   0     —     —  —
   117     CS   83.815   367.4   0.50   2.47   3.76   0     —     —  —
   118     CS   84.033   344.7   0.72   2.69   3.97   0     —     —  —
   119     CS   84.261   318.2   0.95   2.92   4.20   0     —     —  —
   120     CS   84.494   292.2   1.18   3.15   4.43   0     —     —  —
   121     CS   84.735   266.9   1.42   3.39   4.68   0     —     —  —
   122     CS   85.102   239.3   1.79   3.76   5.04   0     —     —  —
   123     CS   85.418   208.9   2.11   4.07   5.36   1   b45     —  CHARGE, BRK-B45
   124     CS   86.809   429.4   0.25   4.32   5.92   0     —     —  —
   125     CS   87.072   402.6   0.51   4.58   6.18   0     —     —  —
   126     CS   87.314   373.7   0.75   4.83   6.42   0     —     —  —
   127     CS   87.564   345.8   1.00   5.08   6.67   0     —     —  —
   128     CS   87.795   318.8   1.23   5.31   6.90   0     —     —  —
   129     CS   88.036   292.7   1.47   5.55   7.14   0     —     —  —
   130     CS   88.299   268.3   1.74   5.81   7.40   0     —     —  —
   131     CS   88.699   242.1   2.14   6.21   7.81   0     —     —  —
   132     CS   88.992   209.7   2.43   6.50   8.10   0     —     —  —
   133   CUST   89.421   161.4   2.86   6.93   8.53   0     —     —  —
   134     CS   90.047   148.1   2.99   7.06   9.15   1   b45     —  CHARGE, BRK-B45
   135     CS   91.516   401.5   0.27   7.33   9.74   0     —     —  —
   136     CS   91.787   370.6   0.54   7.60  10.01   0     —     —  —
   137     CS   92.072   341.1   0.83   7.89  10.30   0     —     —  —
   138     CS   92.278   316.5   1.03   8.09  10.50   0     —     —  —
   139     CS   92.491   292.7   1.25   8.31  10.72   0     —    r2  REST-R2
   140     CS  101.880   269.5   0.22   0.22   0.22   0     —     —  —
   141     CS  102.268   245.2   0.61   0.61   0.61   0     —     —  —
   142     CS  102.541   214.6   0.88   0.88   0.88   1   b45     —  CHARGE, BRK-B45
   143     CS  104.059   392.8   0.29   1.17   1.65   0     —     —  —
   144     CS  104.338   365.5   0.57   1.45   1.93   0     —     —  —
   145     CS  104.614   338.0   0.85   1.73   2.21   0     —     —  —
   146     CS  104.922   312.5   1.15   2.04   2.51   0     —     —  —
   147     CS  105.143   290.8   1.38   2.26   2.74   0     —     —  —
   148     CS  105.352   268.1   1.58   2.47   2.94   0     —     —  —
   149     CS  105.579   246.8   1.81   2.69   3.17   0     —     —  —
   150     CS  105.963   203.9   2.20   3.08   3.56   0     —     —  —
   151     CS  106.249   179.0   2.48   3.36   3.84   0     —     —  —
   152     CS  106.492   150.7   2.72   3.61   4.08   0     —     —  —
   153     CS  106.845   128.6   3.08   3.96   4.44   1   b45     —  CHARGE, BRK-B45
   154     CS  108.566   401.6   0.30   4.26   5.23   0     —     —  —
   155     CS  108.898   375.5   0.63   4.59   5.57   0     —     —  —
   156     CS  109.160   344.4   0.89   4.85   5.83   0     —     —  —
   157     CS  109.425   313.6   1.16   5.12   6.09   0     —     —  —
   158     CS  109.746   276.7   1.48   5.44   6.41   0     —     —  —
   159     CS  109.990   248.1   1.72   5.68   6.66   0     —     —  —
   160     CS  110.238   220.0   1.97   5.93   6.91   0     —     —  —
   161     CS  110.500   193.0   2.23   6.19   7.17   0     —     —  —
   162     CS  110.770   166.7   2.50   6.46   7.44   1     —    r1  CHARGE, REST-R1
   163     CS  123.270   370.2   0.29   0.29   0.29   0     —     —  —
   164     CS  123.489   344.5   0.51   0.51   0.51   0     —     —  —
   165     CS  123.731   320.8   0.76   0.76   0.76   0     —     —  —
   166     CS  123.961   293.3   0.99   0.99   0.99   0     —     —  —
   167     CS  124.201   266.7   1.23   1.23   1.23   0     —     —  —
   168     CS  124.404   242.7   1.43   1.43   1.43   0     —     —  —
   169     CS  124.620   219.8   1.65   1.65   1.65   0     —     —  —
   170     CS  124.825   195.9   1.85   1.85   1.85   1   b45     —  CHARGE, BRK-B45
   171     CS  126.019   359.9   0.24   2.09   2.29   0     —     —  —
   172     CS  126.293   334.8   0.51   2.36   2.57   0     —     —  —
   173     CS  126.538   307.6   0.76   2.61   2.81   0     —     —  —
   174     CS  126.822   283.2   1.04   2.89   3.10   0     —     —  —
   175     CS  127.092   255.8   1.31   3.16   3.37   0     —     —  —
   176     CS  127.340   226.3   1.56   3.41   3.61   0     —     —  —
