DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCfewTmedium_16_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.263   476.3   0.26   0.26   0.26   0     —     —  —
     2     CS    8.617   456.2   0.62   0.62   0.62   0     —     —  —
     3     CS    8.843   429.6   0.84   0.84   0.84   0     —     —  —
     4     CS    9.118   400.2   1.12   1.12   1.12   0     —     —  —
     5     CS    9.385   370.3   1.39   1.39   1.39   0     —     —  —
     6     CS    9.647   339.8   1.65   1.65   1.65   0     —     —  —
     7     CS    9.947   309.2   1.95   1.95   1.95   0     —     —  —
     8     CS   10.230   277.1   2.23   2.23   2.23   0     —     —  —
     9     CS   10.480   251.1   2.48   2.48   2.48   0     —     —  —
    10     CS   10.751   226.5   2.75   2.75   2.75   0     —     —  —
    11     CS   10.999   200.4   3.00   3.00   3.00   0     —     —  —
    12     CS   11.311   174.3   3.31   3.31   3.31   0     —     —  —
    13     CS   11.643   149.2   3.64   3.64   3.64   0     —     —  —
    14     CS   11.897   118.8   3.90   3.90   3.90   1   b45     —  CHARGE, BRK-B45
    15     CS   13.366   346.9   0.42   4.32   4.57   0     —     —  —
    16     CS   13.652   316.3   0.71   4.60   4.86   0     —     —  —
    17     CS   14.013   290.2   1.07   4.97   5.22   0     —     —  —
    18     CS   14.371   264.0   1.43   5.32   5.58   0     —     —  —
    19     CS   14.605   239.2   1.66   5.56   5.81   0     —     —  —
    20     CS   14.839   214.5   1.89   5.79   6.05   0     —     —  —
    21     CS   15.059   188.4   2.11   6.01   6.27   0     —     —  —
    22     CS   15.297   164.0   2.35   6.25   6.51   0     —     —  —
    23     CS   15.730   124.9   2.79   6.68   6.94   1   b45     —  CHARGE, BRK-B45
    24     CS   16.995   383.5   0.24   6.92   7.39   0     —     —  —
    25     CS   17.211   359.9   0.46   7.14   7.61   0     —     —  —
    26     CS   17.424   336.0   0.67   7.35   7.82   0     —     —  —
    27     CS   17.646   311.4   0.89   7.57   8.04   0     —     —  —
    28     CS   17.867   286.7   1.11   7.79   8.26   0     —     —  —
    29     CS   18.104   263.3   1.35   8.03   8.50   0     —     —  —
    30     CS   18.335   239.4   1.58   8.26   8.73   0     —     —  —
    31     CS   18.610   211.6   1.85   8.54   9.01   0     —     —  —
    32     CS   18.885   183.9   2.13   8.81   9.28   0     —     —  —
    33     CS   19.250   160.6   2.49   9.18   9.64   1     —    r2  CHARGE, REST-R2
    34     CS   29.745   327.9   0.47   0.47   0.47   0     —     —  —
    35     CS   29.957   302.3   0.68   0.68   0.68   0     —     —  —
    36     CS   30.187   278.3   0.91   0.91   0.91   0     —     —  —
    37     CS   30.450   256.6   1.18   1.18   1.18   0     —     —  —
    38     CS   30.664   231.1   1.39   1.39   1.39   0     —     —  —
    39     CS   30.947   207.6   1.67   1.67   1.67   0     —     —  —
    40     CS   31.183   180.7   1.91   1.91   1.91   1   b45     —  CHARGE, BRK-B45
    41     CS   32.428   356.7   0.27   2.18   2.40   0     —     —  —
    42     CS   32.697   327.4   0.54   2.45   2.67   0     —     —  —
    43     CS   32.954   297.1   0.80   2.71   2.93   0     —     —  —
    44     CS   33.219   267.5   1.06   2.97   3.19   0     —     —  —
    45     CS   33.487   243.1   1.33   3.24   3.46   0     —     —  —
    46     CS   33.722   216.1   1.57   3.48   3.70   1   b45     —  CHARGE, BRK-B45
    47     CS   35.019   410.3   0.26   3.74   4.24   0     —     —  —
    48     CS   35.260   381.9   0.51   3.98   4.49   0     —     —  —
    49     CS   35.595   359.2   0.84   4.32   4.82   0     —     —  —
    50     CS   35.861   329.1   1.11   4.58   5.09   0     —     —  —
    51     CS   36.217   304.5   1.46   4.94   5.44   0     —     —  —
    52     CS   36.491   275.1   1.74   5.21   5.72   0     —     —  —
    53     CS   36.760   246.9   2.00   5.48   5.99   0     —     —  —
    54     CS   37.045   219.8   2.29   5.77   6.27   0     —     —  —
    55   CUST   37.298   190.1   2.54   6.02   6.52   0     —     —  —
    56     CS   37.862   183.0   2.61   6.08   7.09   1   b45     —  CHARGE, BRK-B45
    57     CS   39.240   398.6   0.23   6.32   7.72   0     —     —  —
    58     CS   39.460   374.2   0.45   6.54   7.94   0     —     —  —
    59     CS   39.698   351.3   0.69   6.77   8.17   0     —     —  —
    60     CS   40.157   298.6   1.15   7.23   8.63   0     —     —  —
    61     CS   40.352   276.2   1.34   7.43   8.83   0     —     —  —
    62     CS   40.548   253.9   1.54   7.62   9.02   0     —     —  —
    63     CS   40.745   231.7   1.74   7.82   9.22   0     —     —  —
    64     CS   41.017   206.6   2.01   8.09   9.49   0     —     —  —
    65     CS   41.255   178.6   2.25   8.33   9.73   0     —     —  —
    66     CS   41.497   151.1   2.49   8.57   9.97   0     —     —  —
    67     CS   41.773   126.2   2.76   8.85  10.25   1     —    r2  CHARGE, REST-R2
    68     CS   52.222   375.3   0.35   0.35   0.35   0     —     —  —
    69     CS   52.549   350.8   0.68   0.68   0.68   0     —     —  —
    70     CS   52.802   321.2   0.93   0.93   0.93   0     —     —  —
    71     CS   53.055   291.7   1.18   1.18   1.18   0     —     —  —
    72     CS   53.341   264.9   1.47   1.47   1.47   0     —     —  —
    73     CS   53.556   240.4   1.69   1.69   1.69   0     —     —  —
    74     CS   53.784   217.0   1.91   1.91   1.91   0     —     —  —
    75     CS   54.023   194.5   2.15   2.15   2.15   0     —     —  —
    76     CS   54.255   167.6   2.39   2.39   2.39   0     —     —  —
    77     CS   54.526   143.7   2.66   2.66   2.66   0     —     —  —
    78     CS   54.918   124.0   3.05   3.05   3.05   1   b45     —  CHARGE, BRK-B45
    79     CS   56.281   396.0   0.29   3.34   3.54   0     —     —  —
    80     CS   56.527   373.9   0.54   3.59   3.79   0     —     —  —
    81     CS   56.744   349.5   0.76   3.80   4.01   0     —     —  —
    82     CS   57.029   318.1   1.04   4.09   4.29   0     —     —  —
    83     CS   57.319   287.0   1.33   4.38   4.58   0     —     —  —
    84     CS   57.646   258.6   1.66   4.71   4.91   0     —     —  —
    85     CS   57.940   226.4   1.95   5.00   5.20   0     —     —  —
    86     CS   58.228   196.6   2.24   5.29   5.49   0     —     —  —
    87     CS   58.501   165.7   2.51   5.56   5.76   0     —     —  —
    88     CS   58.810   137.5   2.82   5.87   6.07   1   b45     —  CHARGE, BRK-B45
    89     CS   60.222   419.0   0.24   6.11   6.50   0     —     —  —
    90     CS   60.485   394.0   0.50   6.37   6.77   0     —     —  —
    91     CS   60.740   368.3   0.75   6.62   7.02   0     —     —  —
    92     CS   61.099   348.8   1.11   6.98   7.38   0     —     —  —
    93     CS   61.492   330.0   1.51   7.38   7.77   0     —     —  —
    94     CS   61.719   304.3   1.73   7.60   8.00   0     —     —  —
    95     CS   61.942   279.1   1.96   7.83   8.22   0     —     —  —
    96     CS   62.156   253.1   2.17   8.04   8.44   0     —     —  —
    97     CS   62.372   227.2   2.39   8.26   8.65   0     —     —  —
    98   CUST   62.629   204.6   2.64   8.51   8.91   0     —     —  —
    99     CS   63.169   200.0   2.68   8.55   9.45   1   b45     —  CHARGE, BRK-B45
   100     CS   64.570   366.6   0.45   9.01  10.10   0     —     —  —
   101     CS   64.889   346.0   0.77   9.32  10.42   0     —    r2  REST-R2
   102     CS   74.299   321.7   0.24   0.24   0.24   0     —     —  —
   103     CS   74.522   295.4   0.47   0.47   0.47   0     —     —  —
   104     CS   74.818   263.4   0.76   0.76   0.76   0     —     —  —
   105     CS   75.107   230.7   1.05   1.05   1.05   0     —     —  —
   106     CS   75.524   207.5   1.47   1.47   1.47   0     —     —  —
   107     CS   75.874   182.2   1.82   1.82   1.82   0     —     —  —
   108     CS   76.149   152.3   2.09   2.09   2.09   0     —     —  —
   109     CS   76.455   124.8   2.40   2.40   2.40   1   b45     —  CHARGE, BRK-B45
   110     CS   77.831   408.1   0.20   2.60   2.83   0     —     —  —
   111     CS   78.045   385.9   0.41   2.81   3.04   0     —     —  —
   112     CS   78.319   367.0   0.69   3.09   3.32   0     —     —  —
   113     CS   78.611   334.5   0.98   3.38   3.61   0     —     —  —
   114     CS   78.916   303.2   1.29   3.68   3.92   0     —     —  —
   115     CS   79.258   278.1   1.63   4.03   4.26   0     —     —  —
   116     CS   79.520   247.6   1.89   4.29   4.52   0     —     —  —
   117     CS   79.756   219.4   2.13   4.52   4.76   0     —     —  —
   118     CS   80.039   195.0   2.41   4.81   5.04   0     —     —  —
   119     CS   80.313   170.0   2.68   5.08   5.31   0     —     —  —
   120     CS   80.551   142.0   2.92   5.32   5.55   1   b45     —  CHARGE, BRK-B45
   121     CS   82.149   416.3   0.35   5.67   6.22   0     —     —  —
   122     CS   82.459   392.0   0.66   5.98   6.53   0     —     —  —
   123     CS   82.707   363.4   0.91   6.23   6.78   0     —     —  —
   124     CS   82.926   337.7   1.13   6.45   6.99   0     —     —  —
   125     CS   83.146   312.1   1.35   6.67   7.21   0     —     —  —
   126     CS   83.373   287.0   1.58   6.90   7.44   0     —     —  —
   127     CS   83.571   263.4   1.78   7.09   7.64   0     —     —  —
   128     CS   83.818   243.3   2.02   7.34   7.89   0     —     —  —
   129     CS   84.057   222.7   2.26   7.58   8.13   0     —     —  —
   130     CS   84.344   199.8   2.55   7.87   8.41   0     —     —  —
   131     CS   84.598   174.8   2.80   8.12   8.67   0     —     —  —
   132     CS   84.840   148.7   3.04   8.36   8.91   1     —    r1  CHARGE, REST-R1
   133     CS   97.203   395.5   0.24   0.24   0.24   0     —     —  —
   134     CS   97.441   368.7   0.48   0.48   0.48   0     —     —  —
   135     CS   97.778   342.4   0.81   0.81   0.81   0     —     —  —
   136     CS   98.063   312.9   1.10   1.10   1.10   0     —     —  —
   137     CS   98.345   283.1   1.38   1.38   1.38   0     —     —  —
   138     CS   98.612   251.9   1.65   1.65   1.65   0     —     —  —
   139     CS   98.911   220.1   1.95   1.95   1.95   0     —     —  —
   140     CS   99.223   199.6   2.26   2.26   2.26   0     —     —  —
   141     CS   99.487   176.9   2.52   2.52   2.52   0     —     —  —
   142     CS   99.712   151.4   2.75   2.75   2.75   0     —     —  —
   143     CS   99.938   125.9   2.97   2.97   2.97   1   b45     —  CHARGE, BRK-B45
   144     CS  101.516   390.9   0.26   3.23   3.66   0     —     —  —
   145     CS  101.770   360.5   0.51   3.49   3.92   0     —     —  —
   146     CS  102.040   331.6   0.78   3.76   4.19   0     —     —  —
   147     CS  102.507   292.4   1.25   4.22   4.66   0     —     —  —
   148     CS  102.779   259.7   1.52   4.50   4.93   0     —     —  —
   149     CS  103.052   227.1   1.80   4.77   5.20   0     —     —  —
   150     CS  103.334   195.2   2.08   5.05   5.48   0     —     —  —
   151     CS  103.662   175.0   2.41   5.38   5.81   0     —     —  —
   152     CS  103.895   149.8   2.64   5.61   6.04   0     —     —  —
   153     CS  104.124   124.2   2.87   5.84   6.27   1   b45     —  CHARGE, BRK-B45
   154     CS  105.699   419.0   0.24   6.08   6.86   0     —     —  —
   155     CS  105.998   399.9   0.54   6.38   7.15   0     —     —  —
   156     CS  106.239   378.2   0.78   6.62   7.40   0     —     —  —
   157     CS  106.481   352.9   1.02   6.86   7.64   0     —     —  —
   158     CS  106.709   326.4   1.25   7.09   7.87   0     —     —  —
   159     CS  106.940   300.3   1.48   7.32   8.10   0     —     —  —
   160     CS  107.174   274.4   1.72   7.56   8.33   0     —     —  —
   161     CS  107.663   226.5   2.20   8.05   8.82   0     —     —  —
   162     CS  107.933   197.6   2.48   8.32   9.09   0     —     —  —
   163     CS  108.202   168.6   2.74   8.58   9.36   0     —     —  —
   164     CS  108.466   139.1   3.01   8.85   9.62   1     —    r1  CHARGE, REST-R1
   165     CS  121.040   412.1   0.26   0.26   0.26   0     —     —  —
   166     CS  121.323   386.4   0.55   0.55   0.55   0     —     —  —
   167     CS  121.587   359.2   0.81   0.81   0.81   0     —     —  —
   168     CS  121.816   336.6   1.04   1.04   1.04   0     —     —  —
   169     CS  122.082   316.2   1.30   1.30   1.30   0     —     —  —
   170     CS  122.289   291.8   1.51   1.51   1.51   0     —     —  —
   171     CS  122.540   261.5   1.76   1.76   1.76   0     —     —  —
   172     CS  122.832   234.6   2.06   2.06   2.06   0     —     —  —
   173     CS  123.049   209.4   2.27   2.27   2.27   0     —     —  —
   174     CS  123.264   184.1   2.49   2.49   2.49   0     —     —  —
   175     CS  123.504   161.0   2.73   2.73   2.73   0     —     —  —
   176     CS  123.741   137.6   2.96   2.96   2.96   1   b45     —  CHARGE, BRK-B45
   177     CS  124.992   273.8   0.28   3.24   3.47   0     —     —  —
   178     CS  125.271   242.6   0.56   3.52   3.74   0     —     —  —
   179     CS  125.556   211.8   0.84   3.81   4.03   0     —     —  —
   180     CS  125.748   189.2   1.03   4.00   4.22   0     —     —  —
   181     CS  125.950   167.4   1.24   4.20   4.42   0     —     —  —
[1/33] RlongCfewTmedium_16          labelled   69 states in 109.2 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmanyTtight_5_DAGGER1_S1_H24_20260821_114040_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.259   476.0   0.26   0.26   0.26   0     —     —  —
     2     CS    8.541   453.4   0.54   0.54   0.54   0     —     —  —
     3     CS    8.790   428.8   0.79   0.79   0.79   0     —     —  —
     4     CS    8.988   405.9   0.99   0.99   0.99   0     —     —  —
     5     CS    9.182   382.6   1.18   1.18   1.18   0     —     —  —
     6     CS    9.407   361.8   1.41   1.41   1.41   0     —     —  —
     7     CS    9.608   338.4   1.61   1.61   1.61   0     —     —  —
     8     CS    9.833   317.0   1.83   1.83   1.83   0     —     —  —
     9     CS   10.040   294.2   2.04   2.04   2.04   0     —     —  —
    10     CS   10.286   266.2   2.29   2.29   2.29   0     —     —  —
    11     CS   10.526   237.6   2.53   2.53   2.53   0     —     —  —
    12     CS   10.775   209.9   2.78   2.78   2.78   0     —     —  —
    13     CS   11.010   186.4   3.01   3.01   3.01   0     —     —  —
    14     CS   11.232   161.7   3.23   3.23   3.23   0     —     —  —
    15     CS   11.481   139.1   3.48   3.48   3.48   0     —     —  —
    16     CS   11.701   114.3   3.70   3.70   3.70   1   b45     —  CHARGE, BRK-B45
    17     CS   13.266   404.0   0.22   3.92   4.31   0     —     —  —
    18     CS   13.488   380.2   0.44   4.14   4.53   0     —     —  —
    19     CS   13.734   358.1   0.68   4.38   4.78   0     —     —  —
    20     CS   14.030   327.5   0.98   4.68   5.07   0     —     —  —
    21     CS   14.327   297.1   1.28   4.98   5.37   0     —     —  —
    22     CS   14.621   266.3   1.57   5.27   5.66   0     —     —  —
    23     CS   14.882   235.8   1.83   5.53   5.92   0     —     —  —
    24     CS   15.175   207.9   2.13   5.83   6.22   0     —     —  —
    25     CS   15.431   181.5   2.38   6.08   6.47   0     —     —  —
    26     CS   15.676   154.3   2.63   6.33   6.72   1   b45     —  CHARGE, BRK-B45
    27     CS   17.110   399.2   0.28   6.60   7.32   0     —     —  —
    28     CS   17.369   370.2   0.54   6.86   7.58   0     —     —  —
    29     CS   17.685   345.1   0.85   7.18   7.89   0     —     —  —
    30     CS   17.936   315.5   1.10   7.43   8.14   0     —     —  —
    31     CS   18.197   284.9   1.36   7.69   8.40   0     —     —  —
    32     CS   18.470   255.5   1.64   7.96   8.68   0     —     —  —
    33     CS   18.766   226.4   1.93   8.26   8.97   0     —     —  —
    34     CS   19.055   196.7   2.22   8.55   9.26   0     —     —  —
    35     CS   19.345   167.2   2.51   8.84   9.55   1   b45     —  CHARGE, BRK-B45
    36     CS   20.615   350.5   0.26   9.10  10.07   0     —    r2  REST-R2
    37     CS   30.076   321.6   0.29   0.29   0.29   0     —     —  —
    38     CS   30.329   299.3   0.55   0.55   0.55   0     —     —  —
    39     CS   30.545   274.1   0.76   0.76   0.76   0     —     —  —
    40     CS   30.759   248.6   0.98   0.98   0.98   0     —     —  —
    41     CS   31.000   225.6   1.22   1.22   1.22   0     —     —  —
    42     CS   31.304   202.2   1.52   1.52   1.52   0     —     —  —
    43     CS   31.557   175.6   1.78   1.78   1.78   1   b45     —  CHARGE, BRK-B45
    44     CS   32.859   422.0   0.24   2.01   2.21   0     —     —  —
    45     CS   33.148   401.1   0.53   2.30   2.50   0     —     —  —
    46     CS   33.367   375.6   0.75   2.52   2.71   0     —     —  —
    47   CUST   33.614   352.3   0.99   2.77   2.96   0     —     —  —
    48     CS   34.177   345.1   1.06   2.83   3.52   0     —     —  —
    49   CUST   34.519   308.9   1.40   3.17   3.87   0     —     —  —
    50     CS   35.133   296.9   1.51   3.29   4.48   0     —     —  —
    51     CS   35.353   274.7   1.73   3.51   4.70   0     —     —  —
    52     CS   35.564   251.9   1.94   3.72   4.91   0     —     —  —
    53   CUST   35.791   230.2   2.17   3.95   5.14   0     —     —  —
    54     CS   36.342   224.3   2.22   4.00   5.69   0     —     —  —
    55     CS   36.562   204.3   2.44   4.22   5.91   0     —     —  —
    56     CS   36.817   186.0   2.70   4.47   6.16   0     —     —  —
    57     CS   37.034   165.8   2.91   4.69   6.38   1   b45     —  CHARGE, BRK-B45
    58     CS   38.678   417.4   0.31   5.00   7.14   0     —     —  —
    59     CS   38.970   390.9   0.60   5.29   7.44   0     —     —  —
    60     CS   39.229   361.6   0.86   5.55   7.69   0     —     —  —
    61     CS   39.514   331.7   1.15   5.84   7.98   0     —     —  —
    62     CS   39.792   301.2   1.43   6.12   8.26   0     —     —  —
    63     CS   40.073   270.9   1.71   6.40   8.54   0     —     —  —
    64     CS   40.342   245.5   1.98   6.66   8.81   0     —     —  —
    65     CS   40.762   225.4   2.40   7.08   9.23   0     —     —  —
    66     CS   41.006   198.1   2.64   7.33   9.47   0     —     —  —
    67     CS   41.233   175.4   2.87   7.56   9.70   0     —     —  —
    68     CS   41.438   150.6   3.07   7.76   9.90   0     —     —  —
    69     CS   41.647   126.4   3.28   7.97  10.11   1   b45     —  CHARGE, BRK-B45
    70     CS   42.963   375.9   0.26   8.23  10.62   0     —     —  —
    71     CS   43.238   347.3   0.53   8.50  10.89   0     —     —  —
    72     CS   43.501   317.8   0.80   8.77  11.15   0     —     —  —
    73     CS   43.820   289.5   1.12   9.09  11.47   0     —     —  —
    74     CS   44.126   260.5   1.42   9.39  11.78   0     —    r2  REST-R2
    75     CS   53.585   228.1   0.29   0.29   0.29   0     —     —  —
    76     CS   53.888   196.6   0.60   0.60   0.60   1   b45     —  CHARGE, BRK-B45
    77     CS   55.168   399.3   0.26   0.85   1.13   0     —     —  —
    78     CS   55.422   373.4   0.51   1.11   1.38   0     —     —  —
    79     CS   55.665   346.5   0.76   1.35   1.62   0     —     —  —
    80     CS   55.905   319.5   1.00   1.59   1.86   0     —     —  —
    81     CS   56.199   288.4   1.29   1.89   2.16   0     —     —  —
    82     CS   56.523   259.4   1.61   2.21   2.48   0     —     —  —
    83     CS   56.768   235.2   1.86   2.45   2.73   0     —     —  —
    84     CS   56.996   209.5   2.09   2.68   2.95   0     —     —  —
    85     CS   57.228   184.2   2.32   2.92   3.19   1   b45     —  CHARGE, BRK-B45
    86     CS   58.527   396.4   0.27   3.19   3.73   0     —     —  —
    87     CS   58.791   374.7   0.54   3.45   4.00   0     —     —  —
    88     CS   59.036   351.9   0.78   3.70   4.24   0     —     —  —
    89     CS   59.263   326.5   1.01   3.92   4.47   0     —     —  —
    90     CS   59.526   303.8   1.27   4.19   4.73   0     —     —  —
    91     CS   59.828   282.9   1.57   4.49   5.04   0     —     —  —
    92     CS   60.049   257.1   1.79   4.71   5.26   0     —     —  —
    93     CS   60.522   220.1   2.27   5.18   5.73   1   b45     —  CHARGE, BRK-B45
    94     CS   61.916   395.4   0.25   5.44   6.37   0     —     —  —
    95     CS   62.165   367.9   0.50   5.68   6.62   0     —     —  —
    96     CS   62.446   342.8   0.78   5.97   6.90   0     —     —  —
    97   CUST   62.738   318.3   1.08   6.26   7.20   0     —     —  —
    98   CUST   63.357   304.4   1.19   6.38   7.81   0     —     —  —
    99     CS   64.157   270.3   1.49   6.68   8.61   0     —     —  —
   100   CUST   64.321   253.4   1.66   6.84   8.78   0     —     —  —
   101     CS   65.109   219.3   1.95   7.13   9.57   0     —     —  —
   102     CS   65.383   190.5   2.22   7.40   9.84   0     —     —  —
   103     CS   65.666   162.4   2.50   7.68  10.12   1   b45     —  CHARGE, BRK-B45
   104     CS   67.096   356.7   0.46   8.14  10.80   0     —     —  —
   105     CS   67.395   329.8   0.76   8.44  11.10   0     —     —  —
   106     CS   67.722   304.4   1.08   8.77  11.43   0     —    r2  REST-R2
   107     CS   77.185   277.2   0.30   0.30   0.30   0     —     —  —
   108     CS   77.484   250.2   0.59   0.59   0.59   0     —     —  —
   109     CS   77.901   203.2   1.01   1.01   1.01   0     —     —  —
   110     CS   78.122   179.2   1.23   1.23   1.23   0     —     —  —
   111     CS   78.365   157.0   1.48   1.48   1.48   0     —     —  —
   112     CS   78.595   133.8   1.71   1.71   1.71   1   b45     —  CHARGE, BRK-B45
   113     CS   80.229   444.7   0.29   1.99   2.23   0     —     —  —
   114     CS   80.550   421.3   0.61   2.31   2.55   0     —     —  —
   115     CS   80.846   396.6   0.90   2.61   2.85   0     —     —  —
   116     CS   81.092   368.2   1.15   2.85   3.09   0     —     —  —
   117     CS   81.313   342.7   1.37   3.08   3.31   0     —     —  —
   118     CS   81.563   319.5   1.62   3.33   3.56   0     —     —  —
   119     CS   81.785   294.0   1.84   3.55   3.78   0     —     —  —
   120   CUST   82.359   254.5   2.42   4.12   4.36   0     —     —  —
   121   CUST   83.196   215.5   2.75   4.46   5.20   0     —     —  —
   122     CS   83.854   201.2   2.91   4.62   5.85   0     —     —  —
   123     CS   84.441   161.4   3.50   5.20   6.44   1   b45     —  CHARGE, BRK-B45
   124     CS   85.805   381.1   0.24   5.44   7.06   0     —     —  —
   125     CS   86.049   355.3   0.48   5.69   7.30   0     —     —  —
   126     CS   86.277   328.0   0.71   5.91   7.53   0     —     —  —
   127     CS   86.716   291.2   1.15   6.35   7.97   0     —     —  —
   128     CS   86.982   262.8   1.42   6.62   8.23   0     —     —  —
   129     CS   87.241   233.9   1.67   6.88   8.49   0     —     —  —
   130     CS   87.501   205.0   1.93   7.14   8.75   0     —     —  —
   131     CS   87.752   175.3   2.19   7.39   9.00   0     —     —  —
   132     CS   87.981   147.7   2.41   7.62   9.23   0     —     —  —
   133     CS   88.246   123.1   2.68   7.88   9.50   1     —    r1  CHARGE, REST-R1
   134     CS  100.551   386.8   0.23   0.23   0.23   0     —     —  —
   135     CS  100.778   361.0   0.46   0.46   0.46   0     —     —  —
   136     CS  101.013   335.9   0.69   0.69   0.69   0     —     —  —
   137     CS  101.220   314.6   0.90   0.90   0.90   0     —     —  —
   138     CS  101.412   292.0   1.09   1.09   1.09   0     —     —  —
   139     CS  101.620   270.7   1.30   1.30   1.30   0     —     —  —
   140     CS  101.882   245.9   1.56   1.56   1.56   0     —     —  —
   141     CS  102.128   219.9   1.81   1.81   1.81   0     —     —  —
   142     CS  102.368   193.3   2.05   2.05   2.05   0     —     —  —
   143     CS  102.606   166.6   2.29   2.29   2.29   1   b45     —  CHARGE, BRK-B45
   144     CS  103.991   410.8   0.31   2.59   2.80   0     —     —  —
   145     CS  104.272   378.9   0.59   2.87   3.08   0     —     —  —
   146     CS  104.611   351.1   0.93   3.21   3.42   0     —     —  —
   147     CS  104.956   327.8   1.27   3.56   3.77   0     —     —  —
   148     CS  105.396   306.7   1.71   4.00   4.21   0     —     —  —
   149     CS  105.597   283.3   1.91   4.20   4.41   0     —     —  —
   150     CS  105.904   265.4   2.22   4.51   4.72   0     —     —  —
   151     CS  106.131   244.1   2.45   4.73   4.94   0     —     —  —
   152     CS  106.406   213.6   2.72   5.01   5.22   0     —     —  —
   153     CS  106.671   182.3   2.99   5.27   5.48   1   b45     —  CHARGE, BRK-B45
   154     CS  107.931   370.9   0.25   5.52   5.99   0     —     —  —
   155     CS  108.199   342.6   0.52   5.79   6.26   0     —     —  —
   156     CS  108.452   312.9   0.77   6.05   6.51   0     —     —  —
   157     CS  108.740   286.7   1.06   6.33   6.80   0     —     —  —
   158     CS  109.013   259.5   1.33   6.61   7.07   0     —     —  —
   159     CS  109.293   232.9   1.61   6.89   7.35   0     —     —  —
   160     CS  109.559   205.1   1.88   7.15   7.62   1   b45     —  CHARGE, BRK-B45
   161     CS  111.065   394.9   0.37   7.52   8.37   0     —     —  —
   162     CS  111.279   370.3   0.58   7.74   8.59   0     —     —  —
   163     CS  111.489   345.3   0.79   7.95   8.80   0     —     —  —
   164     CS  111.711   321.4   1.02   8.17   9.02   0     —     —  —
   165     CS  111.969   292.4   1.27   8.43   9.28   0     —     —  —
   166     CS  112.226   263.2   1.53   8.68   9.53   0     —    r1  REST-R1
   167     CS  123.656   234.7   0.26   0.26   0.26   0     —     —  —
   168     CS  123.938   207.6   0.55   0.55   0.55   0     —     —  —
   169     CS  124.398   157.5   1.01   1.01   1.01   1     —     —  CHARGE
   170     CS  125.333   288.5   1.26   1.26   1.94   0     —     —  —
   171     CS  125.564   263.8   1.49   1.49   2.17   0     —     —  —
[2/33] RlongCmanyTtight_5           labelled   56 states in 121.1 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTnone_6_DAGGER1_S1_H24_20260821_134147_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.240   474.6   0.24   0.24   0.24   0     —     —  —
     2     CS    8.465   447.9   0.47   0.47   0.47   0     —     —  —
     3     CS    8.696   421.7   0.70   0.70   0.70   0     —     —  —
     4     CS    8.955   390.8   0.95   0.95   0.95   0     —     —  —
     5     CS    9.241   362.5   1.24   1.24   1.24   0     —     —  —
     6     CS    9.499   331.6   1.50   1.50   1.50   0     —     —  —
     7     CS    9.794   299.5   1.79   1.79   1.79   0     —     —  —
     8     CS   10.079   266.3   2.08   2.08   2.08   0     —     —  —
     9     CS   10.333   246.0   2.33   2.33   2.33   0     —     —  —
    10     CS   10.552   223.4   2.55   2.55   2.55   0     —     —  —
    11     CS   10.755   199.3   2.75   2.75   2.75   1   b45     —  CHARGE, BRK-B45
    12     CS   12.120   421.2   0.29   3.04   3.31   0     —     —  —
    13     CS   12.366   392.4   0.53   3.29   3.56   0     —     —  —
    14     CS   12.617   364.1   0.79   3.54   3.81   0     —     —  —
    15     CS   12.989   337.6   1.16   3.91   4.18   0     —     —  —
    16     CS   13.435   313.3   1.60   4.36   4.63   0     —     —  —
    17     CS   13.717   283.0   1.88   4.64   4.91   0     —     —  —
    18     CS   14.018   254.3   2.19   4.94   5.21   0     —     —  —
    19     CS   14.357   227.9   2.53   5.28   5.55   0     —     —  —
    20     CS   14.680   202.7   2.85   5.60   5.87   0     —     —  —
    21     CS   14.933   172.5   3.10   5.86   6.13   1   b45     —  CHARGE, BRK-B45
    22     CS   16.364   413.8   0.25   6.10   6.71   0     —     —  —
    23     CS   16.721   393.1   0.61   6.46   7.07   0     —     —  —
    24     CS   16.958   366.2   0.84   6.70   7.30   0     —     —  —
    25     CS   17.198   339.7   1.08   6.94   7.54   0     —     —  —
