DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCmanyTnone_8_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.230   473.7   0.23   0.23   0.23   0     —     —  —
     2     CS    8.457   447.1   0.46   0.46   0.46   0     —     —  —
     3     CS    8.713   422.9   0.71   0.71   0.71   0     —     —  —
     4     CS    8.983   390.9   0.98   0.98   0.98   0     —     —  —
     5     CS    9.263   359.7   1.26   1.26   1.26   0     —     —  —
     6     CS    9.513   329.9   1.51   1.51   1.51   0     —     —  —
     7     CS    9.761   299.8   1.76   1.76   1.76   0     —     —  —
     8     CS   10.029   271.6   2.03   2.03   2.03   0     —     —  —
     9     CS   10.302   243.9   2.30   2.30   2.30   0     —     —  —
    10     CS   10.533   219.3   2.53   2.53   2.53   0     —     —  —
    11     CS   10.765   194.8   2.77   2.77   2.77   0     —     —  —
    12     CS   11.011   171.3   3.01   3.01   3.01   1   b45     —  CHARGE, BRK-B45
    13     CS   12.715   462.1   0.25   3.26   3.64   0     —     —  —
    14     CS   12.929   437.5   0.46   3.47   3.86   0     —     —  —
    15     CS   13.142   412.9   0.68   3.69   4.07   0     —     —  —
    16     CS   13.497   388.2   1.03   4.04   4.42   0     —     —  —
    17     CS   13.804   361.2   1.34   4.35   4.73   0     —     —  —
    18     CS   14.099   330.6   1.63   4.64   5.03   0     —     —  —
    19     CS   14.525   306.1   2.06   5.07   5.45   0     —     —  —
    20     CS   14.812   274.8   2.35   5.36   5.74   0     —     —  —
    21     CS   15.077   244.6   2.61   5.62   6.00   0     —     —  —
    22     CS   15.335   213.7   2.87   5.88   6.26   1   b45     —  CHARGE, BRK-B45
    23     CS   16.624   404.1   0.25   6.13   6.80   0     —     —  —
    24     CS   16.867   377.3   0.50   6.38   7.04   0     —     —  —
    25     CS   17.113   350.7   0.74   6.62   7.29   0     —     —  —
    26     CS   17.354   323.6   0.98   6.86   7.53   0     —     —  —
    27     CS   17.593   297.0   1.22   7.10   7.77   0     —     —  —
    28     CS   17.839   271.0   1.47   7.35   8.02   0     —     —  —
    29     CS   18.120   239.2   1.75   7.63   8.30   0     —     —  —
    30     CS   18.426   209.4   2.06   7.94   8.60   0     —     —  —
    31   CUST   18.724   179.0   2.35   8.23   8.90   0     —    r2  REST-R2
    32   CUST   28.364   162.2   0.14   0.14   0.14   0     —     —  —
    33     CS   28.898   158.2   0.17   0.17   0.67   1   b45     —  CHARGE, BRK-B45
    34   CUST   30.523   298.1   0.39   0.56   1.55   0     —     —  —
    35   CUST   31.267   274.1   0.63   0.81   2.29   0     —     —  —
    36   CUST   31.826   267.7   0.69   0.87   2.85   0     —     —  —
    37   CUST   32.498   252.4   0.86   1.04   3.52   0     —     —  —
    38     CS   33.078   243.2   0.94   1.12   4.10   0     —     —  —
    39   CUST   33.265   221.2   1.13   1.30   4.29   0     —     —  —
    40     CS   34.003   194.4   1.37   1.54   5.03   0     —     —  —
    41     CS   34.352   154.3   1.72   1.89   5.38   1   b45     —  CHARGE, BRK-B45
    42     CS   35.865   427.6   0.26   2.15   5.93   0     —     —  —
    43     CS   36.106   402.9   0.50   2.39   6.17   0     —     —  —
    44     CS   36.328   376.4   0.72   2.61   6.40   0     —     —  —
    45     CS   36.604   354.0   1.00   2.89   6.67   0     —     —  —
    46     CS   36.897   321.6   1.29   3.18   6.96   0     —     —  —
    47     CS   37.231   292.3   1.62   3.51   7.30   0     —     —  —
    48     CS   37.467   264.1   1.86   3.75   7.53   0     —     —  —
    49     CS   37.712   236.9   2.10   4.00   7.78   0     —     —  —
    50     CS   37.974   206.4   2.37   4.26   8.04   0     —     —  —
    51     CS   38.246   176.9   2.64   4.53   8.31   0     —     —  —
    52     CS   38.530   148.4   2.92   4.81   8.60   1   b45     —  CHARGE, BRK-B45
    53     CS   40.170   453.2   0.32   5.13   9.13   0     —     —  —
    54     CS   40.436   424.7   0.58   5.40   9.39   0     —     —  —
    55     CS   40.690   395.0   0.84   5.65   9.65   0     —     —  —
    56     CS   41.049   369.7   1.20   6.01  10.01   0     —     —  —
    57     CS   41.314   338.3   1.46   6.28  10.27   0     —     —  —
    58     CS   41.539   314.7   1.69   6.50  10.50   0     —     —  —
    59     CS   41.749   289.7   1.90   6.71  10.71   0     —     —  —
    60   CUST   41.978   266.4   2.13   6.94  10.93   0     —     —  —
    61   CUST   42.671   245.1   2.32   7.13  11.63   0     —    r2  REST-R2
    62   CUST   52.484   220.3   0.31   0.31   0.31   0     —     —  —
    63     CS   53.243   202.0   0.57   0.57   1.07   0     —     —  —
    64     CS   53.757   160.7   1.09   1.09   1.59   0     —     —  —
    65     CS   53.999   134.2   1.33   1.33   1.83   0     —     —  —
    66     CS   54.248   108.5   1.58   1.58   2.08   1   b45     —  CHARGE, BRK-B45
    67     CS   55.653   371.4   0.24   1.81   2.66   0     —     —  —
    68     CS   55.996   352.5   0.58   2.16   3.01   0     —     —  —
    69     CS   56.227   328.7   0.81   2.39   3.24   0     —     —  —
    70     CS   56.454   302.9   1.04   2.61   3.47   0     —     —  —
    71     CS   56.692   278.1   1.28   2.85   3.70   0     —     —  —
    72     CS   56.919   252.3   1.50   3.08   3.93   0     —     —  —
    73     CS   57.165   224.5   1.75   3.33   4.18   0     —     —  —
    74     CS   57.430   198.4   2.01   3.59   4.44   0     —     —  —
    75     CS   57.688   171.7   2.27   3.85   4.70   0     —     —  —
    76     CS   57.958   145.9   2.54   4.12   4.97   1   b45     —  CHARGE, BRK-B45
    77     CS   59.483   385.7   0.45   4.57   5.70   0     —     —  —
    78     CS   59.713   361.8   0.68   4.80   5.93   0     —     —  —
    79     CS   59.942   337.8   0.91   5.03   6.16   0     —     —  —
    80     CS   60.186   314.9   1.16   5.27   6.40   0     —     —  —
    81   CUST   60.425   291.6   1.39   5.51   6.64   0     —     —  —
    82   CUST   61.087   276.6   1.56   5.67   7.30   0     —     —  —
    83   CUST   61.813   254.6   1.78   5.90   8.03   0     —     —  —
    84     CS   62.741   210.8   2.21   6.33   8.96   0     —     —  —
    85   CUST   62.804   205.7   2.27   6.39   9.02   0     —     —  —
    86     CS   63.723   168.7   2.69   6.81   9.94   1   b45     —  CHARGE, BRK-B45
    87   CUST   65.042   376.1   0.28   7.09  10.51   0     —     —  —
    88     CS   65.755   351.8   0.50   7.31  11.22   0     —     —  —
    89     CS   66.103   318.3   0.84   7.66  11.57   0     —     —  —
    90     CS   66.603   294.4   1.34   8.16  12.07   0     —     —  —
    91     CS   66.921   264.0   1.66   8.47  12.39   0     —    r2  REST-R2
    92     CS   76.313   238.0   0.23   0.23   0.23   0     —     —  —
    93     CS   76.544   212.4   0.46   0.46   0.46   0     —     —  —
    94     CS   76.783   187.5   0.70   0.70   0.70   0     —     —  —
    95     CS   77.034   163.5   0.95   0.95   0.95   1   b45     —  CHARGE, BRK-B45
    96     CS   78.273   380.2   0.27   1.22   1.44   0     —     —  —
    97     CS   78.531   351.6   0.53   1.47   1.69   0     —     —  —
    98     CS   78.789   323.3   0.78   1.73   1.95   0     —     —  —
    99     CS   79.000   298.4   1.00   1.94   2.16   0     —     —  —
   100     CS   79.255   276.8   1.25   2.20   2.42   0     —     —  —
   101     CS   79.474   252.7   1.47   2.42   2.64   0     —     —  —
   102     CS   79.682   228.4   1.68   2.62   2.85   0     —     —  —
   103     CS   79.919   206.3   1.91   2.86   3.08   0     —     —  —
   104     CS   80.135   182.8   2.13   3.08   3.30   0     —     —  —
   105     CS   80.377   162.4   2.37   3.32   3.54   0     —     —  —
   106     CS   80.579   139.0   2.57   3.52   3.74   0     —     —  —
   107     CS   80.791   116.6   2.79   3.73   3.95   1   b45     —  CHARGE, BRK-B45
   108     CS   82.100   315.3   0.33   4.07   4.51   0     —     —  —
   109     CS   82.365   293.0   0.60   4.33   4.78   0     —     —  —
   110     CS   82.587   267.6   0.82   4.55   5.00   0     —     —  —
   111     CS   82.841   239.9   1.07   4.81   5.25   0     —     —  —
   112     CS   83.102   212.9   1.34   5.07   5.51   0     —     —  —
   113     CS   83.349   184.6   1.58   5.31   5.76   0     —     —  —
   114     CS   83.606   157.3   1.84   5.57   6.02   0     —     —  —
[1/33] RmediumCmanyTnone_8          labelled   46 states in  85.4 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCfewTnone_1_DAGGER1_S1_H24_20260821_111653_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.236   474.3   0.24   0.24   0.24   0     —     —  —
     2     CS    8.463   447.7   0.46   0.46   0.46   0     —     —  —
     3     CS    8.687   420.8   0.69   0.69   0.69   0     —     —  —
     4     CS    9.137   399.2   1.14   1.14   1.14   0     —     —  —
     5     CS    9.404   370.5   1.40   1.40   1.40   0     —     —  —
     6     CS    9.730   351.1   1.73   1.73   1.73   0     —     —  —
     7     CS    9.977   328.4   1.98   1.98   1.98   0     —     —  —
     8     CS   10.198   303.7   2.20   2.20   2.20   0     —     —  —
     9     CS   10.430   277.6   2.43   2.43   2.43   0     —     —  —
    10     CS   10.677   252.8   2.68   2.68   2.68   0     —     —  —
    11     CS   10.910   226.7   2.91   2.91   2.91   0     —     —  —
    12     CS   11.143   200.8   3.14   3.14   3.14   0     —     —  —
    13     CS   11.353   176.6   3.35   3.35   3.35   0     —     —  —
    14     CS   11.575   153.5   3.57   3.57   3.57   0     —     —  —
    15     CS   11.826   132.3   3.83   3.83   3.83   1   b45     —  CHARGE, BRK-B45
    16     CS   13.069   386.5   0.23   4.06   4.26   0     —     —  —
    17     CS   13.334   365.5   0.50   4.32   4.52   0     —     —  —
    18     CS   13.559   341.9   0.72   4.55   4.75   0     —     —  —
    19     CS   13.789   315.6   0.95   4.78   4.98   0     —     —  —
    20     CS   14.012   288.7   1.18   5.00   5.20   0     —     —  —
    21     CS   14.239   262.1   1.40   5.23   5.43   0     —     —  —
    22     CS   14.492   237.7   1.66   5.48   5.68   0     —     —  —
    23     CS   14.753   209.5   1.92   5.74   5.94   0     —     —  —
    24     CS   15.009   180.8   2.17   6.00   6.20   0     —     —  —
    25     CS   15.300   154.9   2.46   6.29   6.49   1   b45     —  CHARGE, BRK-B45
    26     CS   16.630   370.1   0.28   6.57   7.07   0     —     —  —
    27     CS   16.864   346.5   0.51   6.80   7.30   0     —     —  —
    28     CS   17.079   321.2   0.73   7.02   7.52   0     —     —  —
    29     CS   17.294   295.9   0.94   7.23   7.73   0     —     —  —
    30     CS   17.545   271.4   1.19   7.48   7.98   0     —     —  —
    31     CS   17.792   246.5   1.44   7.73   8.23   0     —     —  —
    32     CS   18.015   219.6   1.66   7.95   8.45   0     —     —  —
    33     CS   18.415   200.5   2.06   8.35   8.85   0     —     —  —
    34     CS   18.680   170.2   2.33   8.62   9.12   0     —     —  —
    35     CS   19.002   144.1   2.65   8.94   9.44   1   b45     —  CHARGE, BRK-B45
    36     CS   20.432   408.5   0.25   9.18   9.96   0     —     —  —
    37     CS   20.679   380.6   0.49   9.43  10.20   0     —     —  —
    38     CS   20.920   352.2   0.73   9.67  10.44   1     —    r2  CHARGE, REST-R2
    39     CS   30.858   407.1   0.31   0.31   0.31   0     —     —  —
    40     CS   31.228   381.3   0.68   0.68   0.68   0     —     —  —
    41     CS   31.500   349.3   0.95   0.95   0.95   0     —     —  —
    42     CS   31.763   319.0   1.21   1.21   1.21   0     —     —  —
    43     CS   32.021   288.1   1.47   1.47   1.47   0     —     —  —
    44     CS   32.281   259.1   1.73   1.73   1.73   0     —     —  —
    45     CS   32.533   229.3   1.98   1.98   1.98   0     —     —  —
    46   CUST   32.793   200.2   2.24   2.24   2.24   0     —     —  —
    47   CUST   33.573   170.2   2.52   2.52   3.02   0     —     —  —
    48     CS   34.420   145.2   2.87   2.87   3.87   0     —     —  —
    49     CS   34.691   114.5   3.14   3.14   4.14   1   b45     —  CHARGE, BRK-B45
    50     CS   36.256   387.4   0.46   3.60   4.84   0     —     —  —
    51     CS   36.523   357.4   0.73   3.87   5.11   0     —     —  —
    52     CS   36.781   333.9   0.98   4.13   5.37   0     —     —  —
    53     CS   37.002   307.3   1.21   4.35   5.59   0     —     —  —
    54     CS   37.248   283.0   1.45   4.59   5.84   0     —     —  —
    55     CS   37.472   256.7   1.68   4.82   6.06   0     —     —  —
    56     CS   37.720   228.5   1.92   5.07   6.31   0     —     —  —
    57     CS   37.966   200.2   2.17   5.31   6.55   1   b45     —  CHARGE, BRK-B45
    58     CS   39.259   389.1   0.23   5.54   7.10   0     —     —  —
    59     CS   39.534   367.0   0.50   5.81   7.37   0     —     —  —
    60     CS   39.787   343.7   0.75   6.07   7.62   0     —     —  —
    61     CS   40.015   318.4   0.98   6.29   7.85   0     —     —  —
    62     CS   40.407   273.8   1.37   6.69   8.24   0     —     —  —
    63     CS   40.660   247.2   1.63   6.94   8.50   0     —     —  —
    64     CS   40.910   220.4   1.88   7.19   8.75   0     —     —  —
    65     CS   41.172   194.6   2.14   7.45   9.01   0     —     —  —
    66     CS   41.418   167.4   2.38   7.70   9.26   0     —     —  —
    67     CS   41.863   115.8   2.83   8.14   9.70   1   b45     —  CHARGE, BRK-B45
    68     CS   43.316   394.5   0.33   8.47  10.24   0     —     —  —
    69     CS   43.599   366.6   0.61   8.75  10.53   0     —     —  —
    70     CS   43.856   336.4   0.87   9.01  10.78   0     —     —  —
    71     CS   44.090   312.1   1.10   9.24  11.02   0     —    r2  REST-R2
    72     CS   53.482   286.9   0.22   0.22   0.22   0     —     —  —
    73     CS   53.721   262.9   0.46   0.46   0.46   0     —     —  —
    74     CS   53.973   236.3   0.72   0.72   0.72   0     —     —  —
    75     CS   54.223   209.5   0.97   0.97   0.97   0     —     —  —
    76     CS   54.471   182.5   1.21   1.21   1.21   1   b45     —  CHARGE, BRK-B45
    77     CS   55.948   390.5   0.28   1.49   1.94   0     —     —  —
    78     CS   56.207   362.2   0.54   1.75   2.20   0     —     —  —
    79     CS   56.531   338.0   0.86   2.08   2.52   0     —     —  —
    80     CS   56.819   306.0   1.15   2.36   2.81   0     —     —  —
    81     CS   57.106   273.8   1.44   2.65   3.10   0     —     —  —
    82     CS   57.392   241.7   1.72   2.94   3.39   0     —     —  —
    83     CS   57.802   207.0   2.13   3.35   3.80   0     —     —  —
    84     CS   58.090   175.0   2.42   3.63   4.08   0     —     —  —
    85     CS   58.437   147.1   2.77   3.98   4.43   0     —     —  —
    86     CS   58.745   116.7   3.08   4.29   4.74   1   b45     —  CHARGE, BRK-B45
    87     CS   60.128   384.4   0.26   4.55   5.25   0     —     —  —
    88     CS   60.418   357.7   0.55   4.84   5.54   0     —     —  —
    89     CS   60.753   333.4   0.89   5.18   5.87   0     —     —  —
    90     CS   60.991   306.3   1.13   5.42   6.11   0     —     —  —
    91     CS   61.243   280.3   1.38   5.67   6.36   0     —     —  —
    92     CS   61.496   254.6   1.63   5.92   6.61   0     —     —  —
    93     CS   61.715   234.1   1.85   6.14   6.83   0     —     —  —
    94     CS   61.906   211.4   2.04   6.33   7.02   0     —     —  —
    95     CS   62.103   189.1   2.24   6.53   7.22   1   b45     —  CHARGE, BRK-B45
    96     CS   63.427   373.6   0.35   6.88   7.80   0     —     —  —
    97     CS   63.765   344.5   0.69   7.22   8.13   0     —     —  —
    98     CS   64.016   316.2   0.94   7.47   8.38   0     —     —  —
    99     CS   64.324   291.9   1.25   7.78   8.69   0     —     —  —
   100     CS   64.578   263.8   1.50   8.03   8.95   0     —     —  —
   101     CS   64.803   238.6   1.73   8.25   9.17   0     —     —  —
   102     CS   65.025   213.2   1.95   8.48   9.39   0     —     —  —
   103     CS   65.298   191.4   2.22   8.75   9.67   1     —    r1  CHARGE, REST-R1
   104     CS   77.494   382.7   0.23   0.23   0.23   0     —     —  —
   105     CS   77.714   356.3   0.45   0.45   0.45   0     —     —  —
   106     CS   77.936   329.9   0.67   0.67   0.67   0     —     —  —
   107     CS   78.231   307.4   0.97   0.97   0.97   0     —     —  —
   108     CS   78.613   287.5   1.35   1.35   1.35   0     —     —  —
   109     CS   78.873   262.9   1.61   1.61   1.61   0     —     —  —
   110     CS   79.148   232.0   1.88   1.88   1.88   0     —     —  —
   111     CS   79.425   201.4   2.16   2.16   2.16   0     —     —  —
   112     CS   79.770   175.2   2.51   2.51   2.51   1   b45     —  CHARGE, BRK-B45
   113     CS   81.233   417.9   0.28   2.79   3.08   0     —     —  —
   114     CS   81.546   388.6   0.60   3.10   3.39   0     —     —  —
   115     CS   81.822   356.2   0.87   3.38   3.67   0     —     —  —
   116     CS   82.030   334.3   1.08   3.59   3.88   0     —     —  —
   117     CS   82.249   313.1   1.30   3.81   4.10   0     —     —  —
   118     CS   82.457   291.1   1.51   4.02   4.30   0     —     —  —
   119     CS   82.681   269.6   1.73   4.24   4.53   0     —     —  —
   120     CS   82.956   250.8   2.01   4.51   4.80   0     —     —  —
   121     CS   83.216   231.3   2.27   4.78   5.06   0     —     —  —
   122     CS   83.492   203.6   2.54   5.05   5.34   0     —     —  —
   123     CS   83.777   176.6   2.83   5.34   5.62   0     —     —  —
   124     CS   84.081   150.7   3.13   5.64   5.93   1   b45     —  CHARGE, BRK-B45
   125     CS   85.575   403.5   0.26   5.90   6.54   0     —     —  —
   126     CS   85.878   376.3   0.56   6.20   6.84   0     —     —  —
   127     CS   86.094   350.4   0.78   6.42   7.06   0     —     —  —
   128     CS   86.324   325.9   1.01   6.65   7.29   0     —     —  —
   129     CS   86.649   306.2   1.33   6.97   7.61   0     —     —  —
   130     CS   86.891   282.6   1.58   7.22   7.86   0     —     —  —
   131     CS   87.309   235.7   1.99   7.63   8.27   0     —     —  —
   132     CS   87.513   213.4   2.20   7.84   8.48   0     —     —  —
   133     CS   87.756   193.7   2.44   8.08   8.72   0     —     —  —
   134     CS   87.950   170.4   2.64   8.28   8.92   1   b45     —  CHARGE, BRK-B45
   135     CS   89.333   402.8   0.26   8.54   9.50   0     —     —  —
   136     CS   89.571   374.2   0.50   8.77   9.73   0     —    r2  REST-R2
   137     CS   98.992   347.2   0.25   0.25   0.25   0     —     —  —
   138     CS   99.244   320.0   0.51   0.51   0.51   0     —     —  —
   139     CS   99.624   274.2   0.89   0.89   0.89   0     —     —  —
   140     CS   99.887   243.8   1.15   1.15   1.15   0     —     —  —
   141     CS  100.164   214.7   1.43   1.43   1.43   0     —     —  —
   142     CS  100.426   184.3   1.69   1.69   1.69   1   b45     —  CHARGE, BRK-B45
   143     CS  101.833   404.3   0.24   1.93   2.33   0     —     —  —
   144     CS  102.084   379.2   0.49   2.18   2.58   0     —     —  —
   145     CS  102.320   352.8   0.72   2.41   2.81   0     —     —  —
   146     CS  102.633   331.1   1.04   2.72   3.13   0     —     —  —
   147     CS  102.901   303.6   1.30   2.99   3.39   0     —     —  —
   148     CS  103.187   277.3   1.59   3.28   3.68   0     —     —  —
   149     CS  103.448   252.9   1.85   3.54   3.94   0     —     —  —
   150     CS  103.687   226.9   2.09   3.78   4.18   0     —     —  —
   151     CS  103.990   204.8   2.39   4.08   4.48   0     —     —  —
   152     CS  104.220   177.9   2.62   4.31   4.71   1   b45     —  CHARGE, BRK-B45
   153     CS  105.820   395.6   0.29   4.60   5.54   0     —     —  —
   154     CS  106.140   366.4   0.61   4.92   5.86   0     —     —  —
   155     CS  106.347   344.3   0.81   5.12   6.07   0     —     —  —
   156     CS  106.545   321.4   1.01   5.32   6.27   0     —     —  —
   157     CS  106.747   298.9   1.21   5.53   6.47   0     —     —  —
   158     CS  107.034   277.7   1.50   5.81   6.76   0     —     —  —
   159     CS  107.269   253.4   1.73   6.05   6.99   0     —     —  —
   160     CS  107.655   234.9   2.12   6.43   7.38   0     —     —  —
   161     CS  107.912   209.2   2.38   6.69   7.63   0     —     —  —
   162     CS  108.166   183.3   2.63   6.94   7.89   0     —     —  —
   163     CS  108.405   156.0   2.87   7.18   8.13   0     —     —  —
   164     CS  108.699   132.6   3.17   7.48   8.42   1   b45     —  CHARGE, BRK-B45
   165     CS  110.380   424.5   0.38   7.85   9.10   0     —    r1  REST-R1
   166     CS  121.795   395.1   0.25   0.25   0.25   0     —     —  —
   167     CS  122.060   367.3   0.51   0.51   0.51   0     —     —  —
   168     CS  122.321   339.0   0.77   0.77   0.77   0     —     —  —
   169     CS  122.568   314.9   1.02   1.02   1.02   0     —     —  —
   170     CS  122.797   289.4   1.25   1.25   1.25   0     —     —  —
   171     CS  123.020   263.3   1.47   1.47   1.47   0     —     —  —
   172     CS  123.496   239.8   1.95   1.95   1.95   0     —     —  —
   173     CS  123.918   215.1   2.37   2.37   2.37   0     —     —  —
   174     CS  124.273   188.2   2.73   2.73   2.73   1   b45     —  CHARGE, BRK-B45
   175     CS  125.532   406.0   0.22   2.95   3.22   0     —     —  —
   176     CS  125.854   385.9   0.54   3.27   3.54   0     —     —  —
   177     CS  126.111   362.7   0.80   3.53   3.80   0     —     —  —
   178     CS  126.339   337.5   1.03   3.75   4.03   0     —     —  —
   179     CS  126.674   301.9   1.36   4.09   4.36   0     —     —  —
   180     CS  126.936   276.1   1.63   4.35   4.62   0     —     —  —
   181     CS  127.181   248.8   1.87   4.60   4.87   0     —     —  —
   182     CS  127.431   221.9   2.12   4.85   5.12   0     —     —  —
   183     CS  127.679   192.5   2.37   5.09   5.37   0     —     —  —
   184     CS  128.119   171.4   2.81   5.53   5.81   0     —     —  —
   185     CS  128.370   142.3   3.06   5.79   6.06   0     —     —  —
[2/33] RlongCfewTnone_1             labelled   56 states in 112.9 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmanyTmedium_17_DAGGER1_S1_H24_20260821_130946_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.239   474.6   0.24   0.24   0.24   0     —     —  —
     2     CS    8.467   448.0   0.47   0.47   0.47   0     —     —  —
     3     CS    8.704   422.4   0.70   0.70   0.70   0     —     —  —
     4     CS    8.986   396.9   0.99   0.99   0.99   0     —     —  —
     5     CS    9.246   369.8   1.25   1.25   1.25   0     —     —  —
     6     CS    9.477   344.2   1.48   1.48   1.48   0     —     —  —
     7     CS    9.708   318.5   1.71   1.71   1.71   0     —     —  —
     8     CS    9.946   293.6   1.95   1.95   1.95   0     —     —  —
     9     CS   10.183   268.5   2.18   2.18   2.18   1   b45     —  CHARGE, BRK-B45
    10     CS   11.538   454.3   0.30   2.49   2.74   0     —     —  —
    11     CS   11.845   424.2   0.61   2.79   3.05   0     —     —  —
    12     CS   12.099   397.0   0.87   3.05   3.30   0     —     —  —
    13     CS   12.345   369.0   1.11   3.29   3.55   0     —     —  —
    14   CUST   12.738   347.9   1.50   3.69   3.94   0     —     —  —
    15   CUST   13.268   344.7   1.53   3.72   4.47   0     —     —  —
    16   CUST   13.883   331.6   1.65   3.83   5.08   0     —     —  —
    17     CS   14.800   291.4   2.07   4.25   6.00   0     —     —  —
    18     CS   14.993   270.0   2.26   4.44   6.19   0     —     —  —
    19     CS   15.204   248.9   2.47   4.65   6.41   0     —     —  —
    20     CS   15.398   226.5   2.66   4.85   6.60   0     —     —  —
    21     CS   15.598   204.6   2.86   5.05   6.80   1   b45     —  CHARGE, BRK-B45
    22     CS   16.829   402.1   0.26   5.31   7.28   0     —     —  —
    23     CS   17.094   379.5   0.52   5.57   7.55   0     —     —  —
    24     CS   17.324   354.4   0.76   5.80   7.78   0     —     —  —
    25     CS   17.544   328.3   0.97   6.02   8.00   0     —     —  —
    26     CS   17.798   298.2   1.23   6.28   8.25   0     —     —  —
    27   CUST   18.070   269.9   1.50   6.55   8.52   0     —     —  —
    28     CS   18.809   241.4   1.74   6.79   9.26   0     —     —  —
    29   CUST   19.057   213.8   1.99   7.03   9.51   0     —     —  —
    30     CS   19.878   181.6   2.31   7.36  10.33   0     —     —  —
    31     CS   20.102   158.2   2.53   7.58  10.55   0     —     —  —
    32   CUST   20.560   110.2   2.99   8.04  11.01   0     —    r2  REST-R2
    33     CS   30.118   104.8   0.06   0.06   0.06   1   b45     —  CHARGE, BRK-B45
    34     CS   31.587   391.0   0.31   0.37   0.57   0     —     —  —
    35     CS   31.934   362.8   0.66   0.71   0.92   0     —     —  —
    36     CS   32.224   330.6   0.95   1.00   1.21   0     —     —  —
    37     CS   32.466   302.2   1.19   1.24   1.45   0     —     —  —
    38     CS   32.751   277.2   1.47   1.53   1.74   0     —     —  —
    39   CUST   32.994   249.0   1.72   1.77   1.98   0     —     —  —
    40     CS   33.793   213.6   2.01   2.07   2.78   0     —     —  —
    41     CS   34.194   173.2   2.42   2.47   3.18   0     —     —  —
    42     CS   34.575   136.8   2.80   2.85   3.56   1   b45     —  CHARGE, BRK-B45
    43     CS   36.033   418.7   0.26   3.11   4.02   0     —     —  —
    44     CS   36.305   389.7   0.53   3.38   4.29   0     —     —  —
    45     CS   36.577   360.7   0.80   3.65   4.57   0     —     —  —
    46     CS   36.906   335.4   1.13   3.98   4.90   0     —     —  —
    47     CS   37.335   303.6   1.56   4.41   5.33   0     —     —  —
    48     CS   37.622   281.7   1.84   4.70   5.61   0     —     —  —
    49     CS   37.858   256.8   2.08   4.93   5.85   0     —     —  —
    50     CS   38.251   238.0   2.47   5.33   6.24   0     —     —  —
    51     CS   38.490   214.2   2.71   5.57   6.48   0     —     —  —
    52     CS   38.726   190.1   2.95   5.80   6.72   0     —     —  —
    53     CS   38.946   164.7   3.17   6.02   6.94   0     —     —  —
[3/33] RshortCmanyTmedium_17        labelled   14 states in  14.9 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmediumTtight_9_DAGGER1_S1_H24_20260821_132440_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.242   474.8   0.24   0.24   0.24   0     —     —  —
     2     CS    8.494   450.4   0.49   0.49   0.49   0     —     —  —
     3     CS    8.769   427.4   0.77   0.77   0.77   0     —     —  —
     4     CS    9.055   400.0   1.05   1.05   1.05   0     —     —  —
     5     CS    9.320   371.0   1.32   1.32   1.32   0     —     —  —
     6     CS    9.546   346.8   1.55   1.55   1.55   0     —     —  —
     7     CS    9.797   324.3   1.80   1.80   1.80   0     —     —  —
     8     CS   10.031   300.7   2.03   2.03   2.03   0     —     —  —
     9     CS   10.287   272.1   2.29   2.29   2.29   0     —     —  —
    10     CS   10.540   243.2   2.54   2.54   2.54   0     —     —  —
    11     CS   10.797   214.7   2.80   2.80   2.80   0     —     —  —
    12     CS   11.030   189.8   3.03   3.03   3.03   0     —     —  —
    13     CS   11.301   167.6   3.30   3.30   3.30   0     —     —  —
    14     CS   11.529   142.3   3.53   3.53   3.53   0     —     —  —
    15     CS   11.760   117.3   3.76   3.76   3.76   1   b45     —  CHARGE, BRK-B45
    16     CS   13.320   421.6   0.26   4.02   4.28   0     —     —  —
    17     CS   13.560   394.7   0.50   4.26   4.52   0     —     —  —
    18     CS   13.794   367.1   0.73   4.49   4.75   0     —     —  —
