DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
    [warn] teacher query failed @10: Solver failed to locate input problem file: /tmp/tmp992peoi6.pyomo.lp
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmediumTnone_1_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
     3     CS    8.738   424.3   0.74   0.74   0.74   0     —     —  —
     4     CS    8.941   402.6   0.94   0.94   0.94   0     —     —  —
     5     CS    9.132   379.9   1.13   1.13   1.13   0     —     —  —
     6     CS    9.334   358.1   1.33   1.33   1.33   0     —     —  —
     7     CS    9.539   335.1   1.54   1.54   1.54   0     —     —  —
     8     CS    9.756   313.1   1.76   1.76   1.76   0     —     —  —
     9     CS    9.972   291.0   1.97   1.97   1.97   0     —     —  —
    10     CS   10.216   263.0   2.22   2.22   2.22   0     —     —  —
    11     CS   10.503   238.3   2.50   2.50   2.50   0     —     —  —
    12     CS   10.749   210.5   2.75   2.75   2.75   0     —     —  —
    13     CS   10.986   181.9   2.99   2.99   2.99   1   b45     —  CHARGE, BRK-B45
    14     CS   12.312   428.3   0.22   3.21   3.42   0     —     —  —
    15     CS   12.541   402.7   0.45   3.44   3.64   0     —     —  —
    16     CS   12.805   379.7   0.71   3.70   3.91   0     —     —  —
    17     CS   13.049   354.7   0.96   3.94   4.15   0     —     —  —
    18     CS   13.289   329.3   1.20   4.18   4.39   0     —     —  —
    19     CS   13.565   306.4   1.47   4.46   4.67   0     —     —  —
    20     CS   13.799   280.4   1.71   4.69   4.90   0     —     —  —
    21     CS   14.135   259.9   2.04   5.03   5.24   0     —     —  —
    22     CS   14.363   233.4   2.27   5.26   5.47   0     —     —  —
    23     CS   14.643   201.0   2.55   5.54   5.75   0     —     —  —
    24     CS   14.951   171.0   2.86   5.85   6.05   1   b45     —  CHARGE, BRK-B45
    25     CS   16.204   367.8   0.22   6.07   6.56   0     —     —  —
    26     CS   16.497   346.8   0.52   6.36   6.85   0     —     —  —
    27     CS   16.748   323.8   0.77   6.61   7.10   0     —     —  —
    28     CS   17.069   293.6   1.09   6.93   7.42   0     —     —  —
    29   CUST   17.353   260.4   1.37   7.22   7.71   0     —    r2  REST-R2
    30     CS   27.084   233.0   0.23   0.23   0.23   0     —     —  —
    31     CS   27.326   206.7   0.47   0.47   0.47   0     —     —  —
    32     CS   27.564   179.9   0.71   0.71   0.71   0     —     —  —
    33     CS   27.829   157.4   0.98   0.98   0.98   0     —     —  —
    34     CS   28.277   112.9   1.42   1.42   1.42   1   b45     —  CHARGE, BRK-B45
    35     CS   29.579   365.0   0.24   1.67   1.94   0     —     —  —
    36     CS   29.803   340.5   0.47   1.89   2.16   0     —     —  —
    37     CS   30.018   315.2   0.68   2.11   2.38   0     —     —  —
    38     CS   30.245   290.9   0.91   2.33   2.61   0     —     —  —
    39     CS   30.510   268.7   1.17   2.60   2.87   0     —     —  —
    40     CS   30.730   243.0   1.39   2.82   3.09   0     —     —  —
    41     CS   30.990   220.5   1.65   3.08   3.35   0     —     —  —
    42     CS   31.237   194.0   1.90   3.33   3.60   0     —     —  —
    43     CS   31.523   170.2   2.19   3.61   3.88   0     —     —  —
    44     CS   31.891   149.4   2.56   3.98   4.25   0     —     —  —
    45     CS   32.145   123.5   2.81   4.23   4.51   1   b45     —  CHARGE, BRK-B45
    46     CS   33.790   451.1   0.23   4.46   4.99   0     —     —  —
    47     CS   34.050   429.1   0.49   4.72   5.25   0     —     —  —
    48   CUST   34.346   408.9   0.78   5.02   5.54   0     —     —  —
    49     CS   34.872   407.3   0.81   5.04   6.07   0     —     —  —
    50     CS   35.202   374.7   1.14   5.37   6.40   0     —     —  —
    51     CS   35.480   348.5   1.42   5.65   6.68   0     —     —  —
    52     CS   35.727   319.9   1.67   5.90   6.92   0     —     —  —
    53     CS   36.047   296.1   1.99   6.22   7.24   0     —     —  —
    54     CS   36.258   271.2   2.20   6.43   7.45   0     —     —  —
    55     CS   36.472   246.6   2.41   6.64   7.67   0     —     —  —
    56     CS   36.684   221.8   2.62   6.86   7.88   0     —     —  —
    57     CS   36.969   195.4   2.91   7.14   8.16   0     —     —  —
    58     CS   37.224   166.7   3.16   7.40   8.42   0     —     —  —
[8/33] RshortCfewTnone_9            labelled   16 states in  13.3 min
    [warn] teacher query failed @55: Solver (gurobi) did not exit normally
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmediumTtight_8_DAGGER1_S1_H24_20260821_192318_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.247   475.2   0.25   0.25   0.25   0     —     —  —
     2     CS    8.476   448.8   0.48   0.48   0.48   0     —     —  —
     3     CS    8.718   423.6   0.72   0.72   0.72   0     —     —  —
     4     CS    8.974   403.4   0.97   0.97   0.97   0     —     —  —
     5     CS    9.188   380.3   1.19   1.19   1.19   0     —     —  —
     6     CS    9.390   356.2   1.39   1.39   1.39   0     —     —  —
     7     CS    9.620   329.9   1.62   1.62   1.62   0     —     —  —
     8     CS    9.850   303.6   1.85   1.85   1.85   0     —     —  —
     9     CS   10.094   278.6   2.09   2.09   2.09   0     —     —  —
    10     CS   10.323   252.1   2.32   2.32   2.32   0     —     —  —
    11     CS   10.772   201.0   2.77   2.77   2.77   0     —     —  —
    12     CS   11.047   168.5   3.05   3.05   3.05   0     —     —  —
    13     CS   11.321   136.0   3.32   3.32   3.32   0     —     —  —
    14     CS   11.799   112.5   3.80   3.80   3.80   1   b45     —  CHARGE, BRK-B45
    15     CS   13.326   393.7   0.26   4.05   4.39   0     —     —  —
    16     CS   13.580   363.1   0.51   4.31   4.64   0     —     —  —
    17     CS   13.853   334.5   0.78   4.58   4.91   0     —     —  —
    18     CS   14.192   307.3   1.12   4.92   5.25   0     —     —  —
    19     CS   14.490   277.7   1.42   5.22   5.55   0     —     —  —
    20     CS   14.726   254.2   1.65   5.45   5.78   0     —     —  —
    21     CS   14.950   229.8   1.88   5.68   6.01   0     —     —  —
    22     CS   15.182   206.0   2.11   5.91   6.24   1   b45     —  CHARGE, BRK-B45
    23     CS   16.554   398.7   0.23   6.14   6.86   0     —     —  —
    24     CS   16.777   373.0   0.45   6.36   7.09   0     —     —  —
    25     CS   16.998   347.0   0.67   6.58   7.31   0     —     —  —
    26     CS   17.223   321.5   0.90   6.81   7.53   0     —     —  —
    27     CS   17.487   297.8   1.16   7.07   7.80   0     —     —  —
    28     CS   17.736   273.2   1.41   7.32   8.05   0     —     —  —
    29     CS   17.976   247.8   1.65   7.56   8.28   0     —     —  —
    30     CS   18.259   222.3   1.93   7.84   8.57   0     —     —  —
    31     CS   18.521   195.3   2.19   8.10   8.83   0     —     —  —
    32     CS   18.806   165.4   2.48   8.39   9.11   0     —     —  —
    33     CS   19.114   137.1   2.79   8.70   9.42   0     —     —  —
    34     CS   19.507   112.7   3.18   9.09   9.82   1   b45     —  CHARGE, BRK-B45
    35     CS   20.845   383.0   0.23   9.32  10.29   0     —     —  —
    36     CS   21.081   358.0   0.46   9.55  10.53   0     —    r2  REST-R2
    37     CS   30.474   332.1   0.23   0.23   0.23   0     —     —  —
    38     CS   30.763   308.6   0.52   0.52   0.52   0     —     —  —
    39     CS   31.029   283.8   0.78   0.78   0.78   0     —     —  —
    40     CS   31.298   259.1   1.05   1.05   1.05   0     —     —  —
    41     CS   31.542   237.6   1.29   1.29   1.29   0     —     —  —
    42     CS   31.761   214.2   1.51   1.51   1.51   0     —     —  —
    43     CS   31.971   190.1   1.72   1.72   1.72   1   b45     —  CHARGE, BRK-B45
    44     CS   33.370   397.8   0.32   2.04   2.37   0     —     —  —
    45     CS   33.655   367.1   0.61   2.33   2.66   0     —     —  —
    46     CS   33.990   345.8   0.94   2.66   2.99   0     —     —  —
    47     CS   34.262   321.6   1.21   2.94   3.27   0     —     —  —
    48     CS   34.517   296.3   1.47   3.19   3.52   0     —     —  —
    49     CS   34.759   269.9   1.71   3.43   3.76   0     —     —  —
    50     CS   35.032   239.3   1.98   3.71   4.03   0     —     —  —
    51     CS   35.345   211.7   2.30   4.02   4.35   0     —     —  —
    52     CS   35.800   158.7   2.75   4.47   4.80   1   b45     —  CHARGE, BRK-B45
    53     CS   37.562   411.5   0.37   4.84   5.71   0     —     —  —
    54     CS   37.826   385.8   0.63   5.11   5.98   0     —     —  —
    55     CS   38.094   360.4   0.90   5.38   6.24   0     —     —  —
    56     CS   38.349   334.5   1.16   5.63   6.50   0     —     —  —
    57     CS   38.598   308.2   1.41   5.88   6.75   0     —     —  —
    58     CS   38.865   283.2   1.67   6.15   7.01   0     —     —  —
    59     CS   39.126   257.8   1.93   6.41   7.28   0     —     —  —
    60     CS   39.414   238.3   2.22   6.70   7.56   0     —     —  —
    61     CS   39.622   214.0   2.43   6.90   7.77   0     —     —  —
    62     CS   39.884   193.4   2.69   7.17   8.03   1   b45     —  CHARGE, BRK-B45
    63     CS   41.186   387.9   0.25   7.42   8.59   0     —     —  —
    64     CS   41.449   359.2   0.52   7.68   8.85   0     —     —  —
    65     CS   41.761   333.8   0.83   7.99   9.16   0     —     —  —
    66     CS   41.958   311.5   1.02   8.19   9.36   0     —     —  —
    67     CS   42.158   289.6   1.23   8.39   9.56   0     —     —  —
    68     CS   42.414   271.2   1.48   8.65   9.81   0     —     —  —
    69     CS   42.695   251.4   1.76   8.93  10.10   0     —     —  —
    70     CS   42.916   228.2   1.98   9.15  10.32   0     —     —  —
    71     CS   43.146   205.7   2.21   9.38  10.55   0     —     —  —
    72     CS   43.459   176.5   2.53   9.69  10.86   0     —    r2  REST-R2
    73     CS   52.922   145.9   0.30   0.30   0.30   0     —     —  —
    74     CS   53.212   114.9   0.59   0.59   0.59   1   b45     —  CHARGE, BRK-B45
    75     CS   54.705   377.3   0.38   0.97   1.16   0     —     —  —
    76     CS   54.996   352.0   0.68   1.26   1.45   0     —     —  —
    77     CS   55.272   325.7   0.95   1.54   1.73   0     —     —  —
    78     CS   55.535   298.5   1.21   1.80   1.99   0     —     —  —
    79     CS   55.795   272.5   1.48   2.06   2.25   0     —     —  —
    80     CS   56.094   248.9   1.77   2.36   2.55   0     —     —  —
    81     CS   56.350   222.6   2.03   2.62   2.81   0     —     —  —
    82     CS   56.635   194.8   2.31   2.90   3.09   0     —     —  —
    83     CS   56.895   165.0   2.57   3.16   3.35   0     —     —  —
    84     CS   57.161   135.7   2.84   3.43   3.62   1   b45     —  CHARGE, BRK-B45
    85     CS   58.439   389.7   0.24   3.67   4.06   0     —     —  —
    86     CS   58.670   362.7   0.47   3.90   4.30   0     —     —  —
    87     CS   58.929   338.1   0.73   4.16   4.56   0     —     —  —
    88     CS   59.202   312.3   1.01   4.43   4.83   0     —     —  —
    89     CS   59.464   285.6   1.27   4.69   5.09   0     —     —  —
    90     CS   59.719   258.5   1.52   4.95   5.34   0     —     —  —
    91     CS   60.269   212.5   2.07   5.50   5.89   1   b45     —  CHARGE, BRK-B45
    92     CS   61.697   372.4   0.31   5.81   6.57   0     —     —  —
    93     CS   61.985   340.3   0.59   6.09   6.86   0     —     —  —
    94   CUST   62.280   309.0   0.89   6.39   7.16   0     —     —  —
    95   CUST   63.159   277.4   1.27   6.77   8.03   0     —     —  —
    96     CS   63.739   270.4   1.35   6.85   8.61   0     —     —  —
    97   CUST   64.012   242.1   1.62   7.12   8.89   0     —     —  —
    98     CS   64.776   215.2   1.89   7.39   9.65   0     —     —  —
    99     CS   65.062   190.0   2.17   7.67   9.94   0     —     —  —
   100     CS   65.422   167.9   2.53   8.03  10.30   0     —     —  —
   101     CS   65.429   167.3   2.54   8.04  10.30   1   b45     —  CHARGE, BRK-B45
   102     CS   66.612   378.6   0.20   8.24  10.74   0     —     —  —
   103     CS   66.811   355.7   0.40   8.44  10.94   0     —     —  —
   104     CS   67.158   339.1   0.74   8.78  11.28   0     —    r1  REST-R1
   105     CS   78.577   312.5   0.25   0.25   0.25   0     —     —  —
   106     CS   78.833   286.2   0.51   0.51   0.51   0     —     —  —
   107     CS   79.075   258.7   0.75   0.75   0.75   0     —     —  —
   108     CS   79.317   232.9   0.99   0.99   0.99   0     —     —  —
   109     CS   79.552   206.5   1.23   1.23   1.23   0     —     —  —
   110     CS   79.793   180.6   1.47   1.47   1.47   0     —     —  —
   111     CS   80.055   156.3   1.73   1.73   1.73   1   b45     —  CHARGE, BRK-B45
   112     CS   81.429   377.9   0.26   1.99   2.35   0     —     —  —
   113     CS   81.655   352.2   0.48   2.21   2.58   0     —     —  —
   114     CS   81.876   325.7   0.70   2.43   2.80   0     —     —  —
   115     CS   82.112   297.6   0.94   2.67   3.04   0     —     —  —
   116     CS   82.431   274.9   1.26   2.99   3.36   0     —     —  —
   117     CS   82.681   245.6   1.51   3.24   3.61   0     —     —  —
   118     CS   82.950   218.1   1.78   3.51   3.88   0     —     —  —
   119     CS   83.217   190.4   2.04   3.78   4.14   0     —     —  —
   120     CS   83.475   165.0   2.30   4.03   4.40   0     —     —  —
   121     CS   83.709   137.5   2.54   4.27   4.63   0     —     —  —
   122     CS   83.969   112.2   2.80   4.53   4.89   1   b45     —  CHARGE, BRK-B45
   123     CS   85.388   419.1   0.21   4.74   5.29   0     —     —  —
   124     CS   85.583   396.7   0.40   4.93   5.48   0     —     —  —
   125     CS   85.776   374.1   0.60   5.12   5.68   0     —     —  —
   126     CS   86.017   346.5   0.84   5.37   5.92   0     —     —  —
   127     CS   86.270   319.9   1.09   5.62   6.17   0     —     —  —
   128   CUST   86.506   291.8   1.33   5.85   6.41   0     —     —  —
   129     CS   87.313   268.8   1.63   6.16   7.22   0     —     —  —
   130     CS   87.585   244.0   1.91   6.43   7.49   0     —     —  —
   131     CS   87.827   216.9   2.15   6.68   7.73   0     —     —  —
   132     CS   87.915   207.1   2.24   6.76   7.82   1   b45     —  CHARGE, BRK-B45
   133     CS   89.244   390.1   0.27   7.04   8.40   0     —     —  —
   134   CUST   89.496   361.1   0.53   7.29   8.65   0     —    r2  REST-R2
   135     CS   99.319   331.6   0.32   0.32   0.32   0     —     —  —
   136     CS   99.609   299.6   0.61   0.61   0.61   0     —     —  —
   137     CS   99.862   271.9   0.87   0.87   0.87   0     —     —  —
   138     CS  100.464   230.1   1.47   1.47   1.47   0     —     —  —
   139     CS  100.737   198.9   1.74   1.74   1.74   0     —     —  —
   140     CS  101.120   174.0   2.12   2.12   2.12   0     —     —  —
   141     CS  101.389   142.4   2.39   2.39   2.39   0     —     —  —
   142     CS  101.681   112.8   2.69   2.69   2.69   1   b45     —  CHARGE, BRK-B45
   143     CS  103.130   401.7   0.23   2.91   3.20   0     —     —  —
   144     CS  103.356   380.4   0.45   3.14   3.43   0     —     —  —
   145     CS  103.560   357.2   0.66   3.34   3.63   0     —     —  —
   146     CS  104.073   312.9   1.17   3.85   4.14   0     —     —  —
   147     CS  104.334   286.3   1.43   4.12   4.40   0     —     —  —
   148     CS  104.599   260.0   1.70   4.38   4.67   0     —     —  —
   149     CS  104.851   232.5   1.95   4.63   4.92   0     —     —  —
   150     CS  105.082   208.1   2.18   4.86   5.15   0     —     —  —
   151     CS  105.299   182.4   2.40   5.08   5.37   0     —     —  —
   152     CS  105.542   158.9   2.64   5.32   5.61   0     —     —  —
   153     CS  105.789   135.6   2.89   5.57   5.86   1   b45     —  CHARGE, BRK-B45
   154     CS  107.185   386.0   0.24   5.81   6.44   0     —     —  —
   155     CS  107.419   359.3   0.47   6.04   6.67   0     —     —  —
   156     CS  107.649   332.2   0.70   6.27   6.90   0     —     —  —
   157     CS  107.890   303.3   0.94   6.51   7.14   0     —     —  —
   158     CS  108.137   275.0   1.19   6.76   7.39   0     —     —  —
   159     CS  108.409   249.9   1.46   7.03   7.66   0     —     —  —
   160     CS  108.649   222.2   1.70   7.27   7.90   0     —     —  —
   161     CS  108.939   198.1   1.99   7.56   8.19   0     —     —  —
   162     CS  109.240   174.6   2.29   7.86   8.49   1     —    r1  CHARGE, REST-R1
   163     CS  121.477   375.2   0.29   0.29   0.29   0     —     —  —
   164     CS  121.736   349.0   0.55   0.55   0.55   0     —     —  —
   165     CS  122.009   324.0   0.83   0.83   0.83   0     —     —  —
   166     CS  122.249   296.2   1.07   1.07   1.07   0     —     —  —
   167     CS  122.507   270.0   1.32   1.32   1.32   0     —     —  —
   168     CS  122.754   245.2   1.57   1.57   1.57   0     —     —  —
   169     CS  122.998   220.2   1.81   1.81   1.81   0     —     —  —
   170     CS  123.224   193.5   2.04   2.04   2.04   1   b45     —  CHARGE, BRK-B45
   171     CS  124.736   445.6   0.23   2.27   2.60   0     —     —  —
   172     CS  124.965   419.1   0.46   2.50   2.83   0     —     —  —
   173     CS  125.195   392.9   0.69   2.73   3.06   0     —     —  —
   174     CS  125.441   364.1   0.93   2.98   3.31   0     —     —  —
   175     CS  125.693   335.9   1.19   3.23   3.56   0     —     —  —
   176     CS  125.948   308.0   1.44   3.48   3.82   0     —     —  —
   177     CS  126.386   265.0   1.88   3.92   4.25   0     —     —  —
   178     CS  126.635   236.5   2.13   4.17   4.50   0     —     —  —
   179     CS  126.894   208.9   2.39   4.43   4.76   0     —     —  —
   180     CS  127.173   182.9   2.67   4.71   5.04   1     —     —  CHARGE
   181     CS  128.174   320.1   2.93   4.97   6.04   0     —     —  —
   182     CS  128.402   293.6   3.15   5.19   6.27   0     —     —  —
   183     CS  128.694   271.5   3.45   5.49   6.56   0     —     —  —
[9/33] RlongCmediumTtight_8         labelled   60 states in 123.9 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmanyTlarge_10_DAGGER1_S1_H24_20260821_212713_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.231   473.8   0.23   0.23   0.23   0     —     —  —
     2     CS    8.511   451.1   0.51   0.51   0.51   0     —     —  —
     3     CS    8.752   425.8   0.75   0.75   0.75   0     —     —  —
     4     CS    9.052   396.2   1.05   1.05   1.05   0     —     —  —
     5     CS    9.325   364.5   1.33   1.33   1.33   0     —     —  —
     6     CS    9.590   335.9   1.59   1.59   1.59   0     —     —  —
     7     CS    9.895   310.1   1.90   1.90   1.90   0     —     —  —
     8     CS   10.232   285.8   2.23   2.23   2.23   0     —     —  —
     9     CS   10.459   261.6   2.46   2.46   2.46   0     —     —  —
    10     CS   10.673   236.2   2.67   2.67   2.67   0     —     —  —
    11     CS   10.897   211.8   2.90   2.90   2.90   0     —     —  —
    12     CS   11.113   186.5   3.11   3.11   3.11   0     —     —  —
    13     CS   11.480   144.4   3.48   3.48   3.48   1   b45     —  CHARGE, BRK-B45
    14     CS   13.090   447.6   0.26   3.74   3.98   0     —     —  —
    15     CS   13.424   423.2   0.60   4.08   4.31   0     —     —  —
    16   CUST   13.687   394.4   0.86   4.34   4.57   0     —     —  —
    17     CS   14.348   379.4   1.02   4.50   5.24   0     —     —  —
    18     CS   14.838   355.9   1.51   4.99   5.73   0     —     —  —
    19     CS   15.126   324.3   1.80   5.28   6.01   0     —     —  —
    20     CS   15.414   292.7   2.09   5.57   6.30   0     —     —  —
    21     CS   15.621   269.8   2.29   5.77   6.51   0     —     —  —
    22     CS   15.824   246.6   2.50   5.98   6.71   0     —     —  —
    23   CUST   16.043   224.7   2.71   6.19   6.93   0     —     —  —
    24     CS   16.812   195.5   2.98   6.46   7.70   0     —     —  —
    25     CS   17.073   165.5   3.24   6.72   7.96   1   b45     —  CHARGE, BRK-B45
    26   CUST   18.396   418.8   0.20   6.92   8.40   0     —     —  —
    27     CS   19.239   399.2   0.54   7.27   9.25   0     —     —  —
    28     CS   19.703   348.3   1.01   7.73   9.71   0     —     —  —
    29     CS   19.978   320.4   1.28   8.01   9.98   0     —     —  —
    30     CS   20.267   293.7   1.57   8.29  10.27   0     —     —  —
    31   CUST   20.527   264.6   1.83   8.55  10.53   0     —     —  —
    32     CS   21.193   245.5   2.00   8.72  11.20   0     —     —  —
    33   CUST   21.442   219.8   2.25   8.97  11.45   0     —     —  —
    34   CUST   22.177   195.1   2.48   9.20  12.18   0     —    r2  REST-R2
    35     CS   31.969   174.7   0.29   0.29   0.29   1   b45     —  CHARGE, BRK-B45
    36   CUST   33.324   408.1   0.11   0.41   0.90   0     —     —  —
    37     CS   34.028   386.1   0.32   0.61   1.60   0     —     —  —
    38     CS   34.241   364.9   0.53   0.82   1.81   0     —     —  —
    39     CS   34.434   341.9   0.72   1.02   2.01   0     —     —  —
    40     CS   34.537   331.2   0.83   1.12   2.11   0     —     —  —
    41     CS   34.903   308.0   1.19   1.49   2.48   0     —     —  —
    42     CS   35.153   277.9   1.44   1.73   2.73   0     —     —  —
    43     CS   35.458   252.2   1.75   2.04   3.03   0     —     —  —
    44     CS   35.753   233.5   2.04   2.34   3.33   0     —     —  —
    45     CS   35.973   211.0   2.26   2.56   3.55   0     —     —  —
    46     CS   36.260   192.0   2.55   2.84   3.83   0     —     —  —
    47     CS   36.558   165.2   2.85   3.14   4.13   0     —     —  —
    48     CS   36.891   140.2   3.18   3.47   4.46   0     —     —  —
[10/33] RshortCmanyTlarge_10         labelled   19 states in  16.7 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCfewTtight_13_DAGGER1_S1_H24_20260821_214356_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.242   474.8   0.24   0.24   0.24   0     —     —  —
     2     CS    8.557   453.6   0.56   0.56   0.56   0     —     —  —
     3     CS    8.791   427.7   0.79   0.79   0.79   0     —     —  —
     4     CS    9.028   399.6   1.03   1.03   1.03   0     —     —  —
     5     CS    9.274   372.4   1.27   1.27   1.27   0     —     —  —
     6     CS    9.585   349.4   1.59   1.59   1.59   0     —     —  —
     7     CS    9.786   326.8   1.79   1.79   1.79   0     —     —  —
     8     CS    9.987   304.1   1.99   1.99   1.99   0     —     —  —
     9     CS   10.214   283.6   2.21   2.21   2.21   1   b45     —  CHARGE, BRK-B45
    10     CS   11.482   439.5   0.30   2.51   2.73   0     —     —  —
    11     CS   11.791   408.4   0.60   2.82   3.04   0     —     —  —
    12   CUST   12.087   376.3   0.90   3.11   3.34   0     —     —  —
    13     CS   12.843   348.9   1.16   3.37   4.09   0     —     —  —
    14     CS   12.962   334.9   1.27   3.49   4.21   0     —     —  —
    15     CS   13.192   309.3   1.50   3.72   4.44   0     —     —  —
    16     CS   13.418   283.2   1.73   3.95   4.67   0     —     —  —
    17     CS   13.657   258.3   1.97   4.18   4.91   0     —     —  —
    18     CS   13.883   232.3   2.20   4.41   5.13   0     —     —  —
    19     CS   14.146   204.2   2.46   4.67   5.40   0     —     —  —
    20     CS   14.396   175.1   2.71   4.92   5.65   0     —     —  —
    21     CS   14.643   145.6   2.96   5.17   5.89   1   b45     —  CHARGE, BRK-B45
    22     CS   16.167   418.9   0.29   5.46   6.43   0     —     —  —
    23     CS   16.458   386.3   0.58   5.75   6.72   0     —     —  —
    24     CS   16.681   361.8   0.80   5.97   6.95   0     —     —  —
    25     CS   16.919   338.5   1.04   6.21   7.18   0     —     —  —
    26     CS   17.153   314.9   1.27   6.44   7.42   0     —     —  —
    27     CS   17.524   296.5   1.64   6.81   7.79   0     —     —  —
    28     CS   17.799   269.4   1.92   7.09   8.06   0     —     —  —
    29     CS   18.060   241.3   2.18   7.35   8.32   0     —     —  —
    30     CS   18.307   211.8   2.43   7.60   8.57   0     —     —  —
    31     CS   18.561   183.0   2.68   7.85   8.83   1   b45     —  CHARGE, BRK-B45
    32     CS   19.793   383.1   0.27   8.12   9.31   0     —     —  —
    33     CS   20.146   359.4   0.62   8.47   9.66   0     —     —  —
    34   CUST   20.424   331.9   0.90   8.75   9.94   0     —    r2  REST-R2
    35     CS   30.223   310.9   0.30   0.30   0.30   0     —     —  —
    36   CUST   30.677   258.9   0.75   0.75   0.75   0     —     —  —
    37     CS   31.569   215.6   1.15   1.15   1.65   0     —     —  —
    38     CS   31.976   171.2   1.55   1.55   2.05   1   b45     —  CHARGE, BRK-B45
    39     CS   33.166   316.0   0.25   1.81   2.49   0     —     —  —
    40     CS   33.423   291.3   0.51   2.06   2.75   0     —     —  —
    41     CS   33.653   264.5   0.74   2.29   2.98   0     —     —  —
    42     CS   33.882   237.5   0.97   2.52   3.21   0     —     —  —
    43     CS   34.093   213.4   1.18   2.73   3.42   0     —     —  —
    44     CS   34.314   190.3   1.40   2.95   3.64   0     —     —  —
    45     CS   34.526   166.3   1.61   3.17   3.85   0     —     —  —
[11/33] RshortCfewTtight_13          labelled    8 states in  12.1 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmediumTlarge_7_DAGGER1_S1_H24_20260821_215604_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.229   473.6   0.23   0.23   0.23   0     —     —  —
     2     CS    8.483   449.3   0.48   0.48   0.48   0     —     —  —
     3     CS    8.728   424.3   0.73   0.73   0.73   0     —     —  —
     4     CS    8.996   401.4   1.00   1.00   1.00   0     —     —  —
     5     CS    9.303   380.3   1.30   1.30   1.30   0     —     —  —
     6     CS    9.536   354.9   1.54   1.54   1.54   0     —     —  —
     7     CS    9.763   329.0   1.76   1.76   1.76   0     —     —  —
     8     CS   10.111   298.5   2.11   2.11   2.11   0     —     —  —
     9     CS   10.367   275.7   2.37   2.37   2.37   0     —     —  —
    10     CS   10.600   251.3   2.60   2.60   2.60   0     —     —  —
    11     CS   10.820   225.6   2.82   2.82   2.82   1   b45     —  CHARGE, BRK-B45
    12     CS   12.561   443.8   0.43   3.25   3.74   0     —     —  —
    13     CS   12.810   415.3   0.68   3.50   3.99   0     —     —  —
    14     CS   13.056   386.6   0.93   3.75   4.23   0     —     —  —
    15     CS   13.301   362.1   1.17   3.99   4.48   0     —     —  —
    16     CS   13.537   337.0   1.41   4.23   4.72   0     —     —  —
    17     CS   13.767   311.3   1.64   4.46   4.95   0     —     —  —
    18     CS   14.007   286.5   1.88   4.70   5.19   0     —     —  —
    19     CS   14.212   262.7   2.08   4.90   5.39   0     —     —  —
    20     CS   14.429   239.9   2.30   5.12   5.61   0     —     —  —
    21     CS   14.638   216.4   2.51   5.33   5.82   0     —     —  —
    22     CS   14.870   188.7   2.74   5.56   6.05   0     —     —  —
    23     CS   15.111   161.8   2.98   5.80   6.29   0     —     —  —
    24     CS   15.376   136.9   3.25   6.07   6.55   1   b45     —  CHARGE, BRK-B45
    25     CS   17.003   374.1   0.45   6.52   7.29   0     —     —  —
    26     CS   17.281   345.7   0.73   6.80   7.57   0     —     —  —
    27     CS   17.626   321.0   1.08   7.14   7.92   0     —     —  —
    28     CS   17.916   293.5   1.37   7.43   8.21   0     —     —  —
    29     CS   18.241   268.0   1.69   7.76   8.53   0     —     —  —
    30     CS   18.717   219.1   2.17   8.23   9.01   0     —     —  —
    31     CS   19.036   196.8   2.49   8.55   9.33   0     —     —  —
    32     CS   19.396   175.8   2.85   8.91   9.69   0     —     —  —
