DAgger round 1: 34 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
    [warn] teacher query failed @8: Solver failed to locate input problem file: /tmp/tmp1w_zbsei.pyomo.lp
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmanyTlarge_14_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.228   473.5   0.23   0.23   0.23   0     —     —  —
     2     CS    8.514   451.1   0.51   0.51   0.51   0     —     —  —
     3     CS    8.879   431.3   0.88   0.88   0.88   0     —     —  —
     4     CS    9.092   408.2   1.09   1.09   1.09   0     —     —  —
     5     CS    9.305   385.0   1.30   1.30   1.30   0     —     —  —
     6     CS    9.510   361.2   1.51   1.51   1.51   0     —     —  —
     7     CS    9.841   340.5   1.84   1.84   1.84   0     —     —  —
     8     CS   10.087   315.6   2.09   2.09   2.09   0     —     —  —
     9     CS   10.320   289.6   2.32   2.32   2.32   0     —     —  —
    10     CS   10.553   263.0   2.55   2.55   2.55   0     —     —  —
    11     CS   10.782   236.0   2.78   2.78   2.78   0     —     —  —
    12     CS   11.010   209.0   3.01   3.01   3.01   0     —     —  —
    13     CS   11.270   184.6   3.27   3.27   3.27   0     —     —  —
    14     CS   11.537   156.9   3.54   3.54   3.54   0     —     —  —
    15     CS   11.840   131.6   3.84   3.84   3.84   1   b45     —  CHARGE, BRK-B45
    16     CS   13.247   384.3   0.33   4.17   4.42   0     —     —  —
    17     CS   13.513   352.5   0.60   4.44   4.69   0     —     —  —
    18     CS   13.807   323.3   0.89   4.73   4.98   0     —     —  —
    19     CS   14.052   297.6   1.14   4.98   5.23   0     —     —  —
    20     CS   14.295   271.7   1.38   5.22   5.47   0     —     —  —
    21     CS   14.562   247.6   1.65   5.49   5.74   0     —     —  —
    22     CS   14.932   210.4   2.02   5.86   6.11   1   b45     —  CHARGE, BRK-B45
    23     CS   16.353   441.1   0.30   6.15   6.65   0     —     —  —
    24     CS   16.608   412.4   0.55   6.41   6.91   0     —     —  —
    25     CS   16.880   385.1   0.82   6.68   7.18   0     —     —  —
    26     CS   17.133   356.2   1.08   6.93   7.43   0     —     —  —
    27     CS   17.431   324.3   1.37   7.23   7.73   0     —     —  —
    28     CS   17.728   292.4   1.67   7.53   8.03   0     —     —  —
    29     CS   17.991   265.1   1.93   7.79   8.29   0     —     —  —
    30     CS   18.240   236.6   2.18   8.04   8.54   0     —     —  —
    31     CS   18.507   209.7   2.45   8.31   8.81   1   b45     —  CHARGE, BRK-B45
    32     CS   19.747   370.8   0.28   8.58   9.30   0     —     —  —
    33     CS   20.028   338.2   0.56   8.86   9.58   0     —     —  —
    34     CS   20.313   305.9   0.84   9.15   9.86   0     —     —  —
    35     CS   20.782   272.3   1.31   9.62  10.33   0     —     —  —
    36     CS   21.016   244.8   1.55   9.85  10.57   0     —    r2  REST-R2
    37     CS   30.449   220.0   0.27   0.27   0.27   0     —     —  —
    38     CS   30.684   192.5   0.50   0.50   0.50   0     —     —  —
    39     CS   30.898   167.9   0.72   0.72   0.72   0     —     —  —
    40     CS   31.116   143.7   0.93   0.93   0.93   0     —     —  —
    41     CS   31.327   118.8   1.14   1.14   1.14   1   b45     —  CHARGE, BRK-B45
    42     CS   33.204   414.8   0.27   1.41   2.00   0     —     —  —
    43     CS   33.482   386.9   0.55   1.69   2.28   0     —     —  —
    44     CS   33.739   357.2   0.81   1.95   2.54   0     —     —  —
    45     CS   34.000   327.8   1.07   2.21   2.80   0     —     —  —
    46     CS   34.302   296.3   1.37   2.51   3.10   0     —     —  —
    47     CS   34.540   271.9   1.61   2.75   3.34   0     —     —  —
    48     CS   34.767   246.5   1.83   2.98   3.56   0     —     —  —
    49     CS   34.996   221.3   2.06   3.21   3.79   0     —     —  —
    50   CUST   35.252   198.1   2.32   3.46   4.05   0     —     —  —
    51   CUST   36.049   180.3   2.62   3.76   4.85   0     —     —  —
    52     CS   37.083   151.6   3.15   4.29   5.88   1   b45     —  CHARGE, BRK-B45
    53   CUST   40.032   339.1   0.38   4.67   8.08   0     —     —  —
    54   CUST   40.687   323.6   0.54   4.83   8.73   0     —     —  —
    55     CS   41.237   318.7   0.59   4.88   9.28   0     —     —  —
    56     CS   41.692   266.9   1.04   5.33   9.74   0     —     —  —
    57     CS   41.889   243.9   1.24   5.53   9.94   0     —     —  —
    58     CS   42.093   221.6   1.44   5.74  10.14   0     —     —  —
    59     CS   42.296   199.1   1.64   5.94  10.34   1   b45     —  CHARGE, BRK-B45
    60     CS   43.846   386.9   0.42   6.36  11.14   0     —     —  —
    61     CS   44.102   359.8   0.68   6.62  11.40   0     —     —  —
    62     CS   44.343   331.4   0.92   6.86  11.64   0     —     —  —
    63     CS   44.667   303.4   1.24   7.18  11.96   0     —     —  —
    64     CS   44.949   272.5   1.53   7.46  12.25   0     —    r2  REST-R2
    65     CS   54.366   246.8   0.25   0.25   0.25   0     —     —  —
    66     CS   54.601   219.8   0.49   0.49   0.49   0     —     —  —
    67     CS   54.875   195.8   0.76   0.76   0.76   0     —     —  —
    68     CS   55.120   169.7   1.00   1.00   1.00   1   b45     —  CHARGE, BRK-B45
    69     CS   56.492   398.6   0.38   1.39   1.59   0     —     —  —
    70     CS   56.782   367.1   0.67   1.67   1.88   0     —     —  —
    71     CS   57.019   342.3   0.91   1.91   2.12   0     —     —  —
    72     CS   57.256   317.4   1.14   2.15   2.36   0     —     —  —
    73     CS   57.480   291.3   1.37   2.37   2.58   0     —     —  —
    74     CS   58.011   248.1   1.90   2.90   3.11   0     —     —  —
    75     CS   58.273   218.5   2.16   3.17   3.38   0     —     —  —
    76     CS   58.554   190.4   2.44   3.45   3.66   0     —     —  —
    77     CS   58.834   162.3   2.72   3.73   3.94   1   b45     —  CHARGE, BRK-B45
    78     CS   60.234   389.0   0.32   4.05   4.58   0     —     —  —
    79     CS   60.494   358.4   0.58   4.31   4.84   0     —     —  —
    80     CS   60.760   328.3   0.85   4.58   5.11   0     —     —  —
    81     CS   60.990   301.2   1.08   4.81   5.34   0     —     —  —
    82     CS   61.221   274.2   1.31   5.04   5.57   0     —     —  —
    83     CS   61.450   247.0   1.54   5.27   5.80   0     —     —  —
    84     CS   61.665   224.8   1.76   5.48   6.01   0     —     —  —
    85     CS   61.894   203.7   1.98   5.71   6.24   0     —     —  —
    86     CS   62.100   180.7   2.19   5.92   6.45   1   b45     —  CHARGE, BRK-B45
    87     CS   63.730   390.6   0.35   6.27   7.33   0     —     —  —
    88     CS   64.002   366.8   0.62   6.54   7.60   0     —     —  —
    89   CUST   64.275   343.0   0.89   6.81   7.87   0     —     —  —
    90     CS   65.080   312.8   1.20   7.12   8.68   0     —     —  —
    91     CS   65.373   281.6   1.49   7.41   8.97   0     —     —  —
    92     CS   65.670   250.8   1.79   7.71   9.27   0     —     —  —
    93     CS   65.756   240.9   1.87   7.79   9.35   1   b45     —  CHARGE, BRK-B45
    94     CS   67.161   377.8   0.33   8.12  10.01   0     —     —  —
    95   CUST   67.423   347.4   0.59   8.39  10.27   0     —     —  —
    96   CUST   67.963   342.7   0.63   8.43  10.81   0     —     —  —
    97   CUST   68.819   304.3   0.99   8.78  11.67   0     —    r2  REST-R2
    98     CS   78.657   266.6   0.34   0.34   0.34   0     —     —  —
    99     CS   78.813   253.3   0.49   0.49   0.49   0     —     —  —
   100     CS   79.238   209.3   0.92   0.92   0.92   0     —     —  —
   101     CS   79.506   179.3   1.19   1.19   1.19   0     —     —  —
   102     CS   79.777   149.8   1.46   1.46   1.46   0     —     —  —
   103     CS   80.045   119.9   1.73   1.73   1.73   1   b45     —  CHARGE, BRK-B45
   104     CS   81.533   411.5   0.24   1.97   2.22   0     —     —  —
   105     CS   81.778   384.2   0.49   2.21   2.46   0     —     —  —
   106     CS   82.024   357.1   0.73   2.46   2.71   0     —     —  —
   107     CS   82.322   330.2   1.03   2.76   3.01   0     —     —  —
   108     CS   82.580   300.1   1.29   3.02   3.27   0     —     —  —
   109     CS   82.834   269.7   1.54   3.27   3.52   0     —     —  —
   110     CS   83.255   225.3   1.97   3.69   3.94   0     —     —  —
   111     CS   83.526   195.7   2.24   3.96   4.21   0     —     —  —
   112     CS   83.785   165.0   2.50   4.22   4.47   0     —     —  —
   113     CS   84.048   134.6   2.76   4.48   4.73   0     —     —  —
   114     CS   84.307   103.8   3.02   4.74   4.99   1   b45     —  CHARGE, BRK-B45
   115   CUST   85.747   357.1   0.35   5.09   5.61   0     —     —  —
   116     CS   86.525   337.0   0.63   5.37   6.39   0     —     —  —
   117     CS   86.739   312.8   0.84   5.58   6.60   0     —     —  —
   118     CS   86.947   288.0   1.05   5.79   6.81   0     —     —  —
   119   CUST   87.234   260.8   1.34   6.08   7.10   0     —     —  —
   120   CUST   87.808   252.1   1.41   6.15   7.67   0     —     —  —
   121     CS   88.331   249.5   1.43   6.18   8.19   0     —     —  —
   122     CS   88.622   220.9   1.72   6.47   8.49   0     —     —  —
   123     CS   88.912   192.3   2.01   6.76   8.78   0     —     —  —
   124     CS   89.161   172.3   2.26   7.01   9.02   0     —     —  —
   125     CS   89.368   149.5   2.47   7.21   9.23   0     —     —  —
   126     CS   89.567   125.8   2.67   7.41   9.43   1   b45     —  CHARGE, BRK-B45
   127     CS   91.045   412.8   0.26   7.67   9.94   0     —     —  —
   128     CS   91.451   393.3   0.67   8.08  10.34   0     —     —  —
   129     CS   91.712   368.7   0.93   8.34  10.60   0     —     —  —
   130     CS   91.974   342.2   1.19   8.60  10.87   0     —     —  —
   131     CS   92.226   314.8   1.44   8.85  11.12   0     —     —  —
   132     CS   92.473   286.9   1.69   9.10  11.37   0     —    r1  REST-R1
   133     CS  103.909   257.1   0.27   0.27   0.27   0     —     —  —
   134     CS  104.177   227.2   0.54   0.54   0.54   0     —     —  —
   135     CS  104.436   196.4   0.80   0.80   0.80   0     —     —  —
   136     CS  104.785   172.6   1.15   1.15   1.15   0     —     —  —
   137     CS  105.048   143.9   1.41   1.41   1.41   0     —     —  —
   138     CS  105.326   116.3   1.69   1.69   1.69   1   b45     —  CHARGE, BRK-B45
   139     CS  106.838   405.4   0.27   1.95   2.20   0     —     —  —
   140     CS  107.239   381.4   0.67   2.36   2.61   0     —     —  —
   141     CS  107.474   357.9   0.90   2.59   2.84   0     —     —  —
   142     CS  107.698   333.4   1.13   2.81   3.06   0     —     —  —
   143     CS  107.927   309.3   1.36   3.04   3.29   0     —     —  —
   144     CS  108.212   291.9   1.64   3.33   3.58   0     —     —  —
   145     CS  108.406   269.4   1.84   3.52   3.77   0     —     —  —
   146     CS  108.613   248.0   2.04   3.73   3.98   0     —     —  —
   147     CS  108.863   219.6   2.29   3.98   4.23   0     —     —  —
   148     CS  109.138   193.3   2.57   4.25   4.50   0     —     —  —
   149     CS  109.394   165.4   2.82   4.51   4.76   1   b45     —  CHARGE, BRK-B45
   150     CS  110.769   408.7   0.27   4.78   5.27   0     —     —  —
   151     CS  111.036   377.9   0.54   5.05   5.54   0     —     —  —
   152     CS  111.309   347.7   0.81   5.32   5.81   0     —     —  —
   153     CS  111.571   325.8   1.07   5.58   6.07   0     —     —  —
   154     CS  111.795   301.4   1.30   5.81   6.30   0     —     —  —
   155     CS  112.011   276.2   1.51   6.02   6.51   0     —     —  —
   156     CS  112.285   246.0   1.79   6.30   6.79   0     —     —  —
   157     CS  112.561   216.1   2.06   6.57   7.06   0     —     —  —
   158     CS  112.882   189.3   2.38   6.89   7.38   1     —    r1  CHARGE, REST-R1
   159     CS  125.325   422.6   0.26   0.26   0.26   0     —     —  —
   160     CS  125.641   396.2   0.58   0.58   0.58   0     —     —  —
   161     CS  125.921   365.8   0.86   0.86   0.86   0     —     —  —
   162     CS  126.249   338.7   1.18   1.18   1.18   0     —     —  —
   163     CS  126.523   307.8   1.46   1.46   1.46   0     —     —  —
   164     CS  126.796   276.7   1.73   1.73   1.73   0     —     —  —
   165     CS  127.084   247.0   2.02   2.02   2.02   0     —     —  —
   166     CS  127.419   220.4   2.35   2.35   2.35   0     —     —  —
   167     CS  127.629   197.0   2.56   2.56   2.56   0     —     —  —
   168     CS  127.851   174.6   2.79   2.79   2.79   0     —     —  —
   169     CS  128.059   151.0   2.99   2.99   2.99   1     —     —  CHARGE
   170     CS  129.030   292.6   3.22   3.22   3.96   0     —     —  —
   171     CS  129.255   267.5   3.44   3.44   4.19   0     —     —  —
[1/34] RlongCmanyTlarge_14          labelled   54 states in 114.0 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmediumTnone_14_DAGGER1_S1_H24_20260821_114529_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.225   473.3   0.23   0.23   0.23   0     —     —  —
     2     CS    8.454   446.8   0.45   0.45   0.45   0     —     —  —
     3     CS    8.698   421.8   0.70   0.70   0.70   0     —     —  —
     4     CS    8.934   397.7   0.93   0.93   0.93   0     —     —  —
     5     CS    9.161   373.0   1.16   1.16   1.16   0     —     —  —
     6     CS    9.382   347.6   1.38   1.38   1.38   0     —     —  —
     7     CS    9.617   323.5   1.62   1.62   1.62   0     —     —  —
     8     CS    9.901   290.4   1.90   1.90   1.90   0     —     —  —
     9     CS   10.178   264.5   2.18   2.18   2.18   0     —     —  —
    10     CS   10.478   240.1   2.48   2.48   2.48   0     —     —  —
    11     CS   10.724   211.7   2.72   2.72   2.72   0     —     —  —
    12   CUST   10.988   184.9   2.99   2.99   2.99   0     —     —  —
    13     CS   11.842   147.4   3.34   3.34   3.84   0     —     —  —
    14     CS   11.926   139.6   3.43   3.43   3.93   1   b45     —  CHARGE, BRK-B45
    15     CS   13.578   436.7   0.32   3.74   4.53   0     —     —  —
    16     CS   13.840   408.6   0.58   4.01   4.79   0     —     —  —
    17   CUST   14.143   383.3   0.88   4.31   5.09   0     —    r2  REST-R2
    18     CS   23.847   366.9   0.20   0.20   0.20   0     —     —  —
    19     CS   24.084   339.4   0.44   0.44   0.44   0     —     —  —
    20     CS   24.323   312.2   0.68   0.68   0.68   0     —     —  —
    21     CS   24.612   282.6   0.97   0.97   0.97   0     —     —  —
    22     CS   24.879   250.9   1.24   1.24   1.24   0     —     —  —
    23     CS   25.146   219.4   1.50   1.50   1.50   1   b45     —  CHARGE, BRK-B45
    24     CS   26.584   374.8   0.24   1.74   2.19   0     —     —  —
    25     CS   26.809   351.2   0.47   1.97   2.42   0     —     —  —
    26   CUST   27.037   327.8   0.69   2.20   2.64   0     —     —  —
    27     CS   27.805   300.7   0.96   2.47   3.41   0     —     —  —
    28     CS   28.054   272.0   1.21   2.71   3.66   0     —     —  —
    29     CS   28.452   226.9   1.61   3.11   4.06   0     —     —  —
    30     CS   28.691   200.2   1.85   3.35   4.30   0     —     —  —
    31   CUST   28.928   173.4   2.08   3.59   4.54   0     —     —  —
    32     CS   29.685   144.3   2.34   3.85   5.29   0     —     —  —
    33     CS   29.997   119.1   2.65   4.16   5.60   1   b45     —  CHARGE, BRK-B45
    34     CS   31.423   303.2   0.44   4.59   6.28   0     —     —  —
    35     CS   31.653   279.2   0.67   4.82   6.51   0     —     —  —
    36     CS   31.871   254.2   0.88   5.04   6.73   0     —     —  —
    37     CS   32.090   229.3   1.10   5.26   6.95   0     —     —  —
    38     CS   32.375   202.3   1.39   5.55   7.23   0     —     —  —
    39     CS   32.653   174.7   1.67   5.82   7.51   0     —     —  —
    40     CS   32.912   145.6   1.92   6.08   7.77   0     —     —  —
[2/34] RshortCmediumTnone_14        labelled   15 states in  11.0 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmanyTlarge_1_DAGGER1_S1_H24_20260821_115627_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.226   473.3   0.23   0.23   0.23   0     —     —  —
     2     CS    8.466   448.0   0.47   0.47   0.47   0     —     —  —
     3     CS    8.734   424.5   0.73   0.73   0.73   0     —     —  —
     4     CS    8.957   398.4   0.96   0.96   0.96   0     —     —  —
     5     CS    9.270   377.6   1.27   1.27   1.27   0     —     —  —
     6     CS    9.548   355.4   1.55   1.55   1.55   0     —     —  —
     7     CS    9.817   325.6   1.82   1.82   1.82   0     —     —  —
     8     CS   10.078   295.0   2.08   2.08   2.08   0     —     —  —
     9     CS   10.353   265.8   2.35   2.35   2.35   0     —     —  —
    10     CS   10.636   237.1   2.64   2.64   2.64   0     —     —  —
    11     CS   10.899   206.8   2.90   2.90   2.90   1   b45     —  CHARGE, BRK-B45
    12     CS   12.193   413.4   0.21   3.11   3.44   0     —     —  —
    13     CS   12.426   392.6   0.44   3.34   3.68   0     —     —  —
    14     CS   12.642   370.5   0.66   3.56   3.89   0     —     —  —
    15     CS   12.971   347.7   0.99   3.88   4.22   0     —     —  —
    16     CS   13.219   320.1   1.23   4.13   4.47   0     —     —  —
    17     CS   13.463   292.1   1.48   4.38   4.71   0     —     —  —
    18     CS   13.723   265.5   1.74   4.64   4.97   0     —     —  —
    19     CS   14.078   224.7   2.09   4.99   5.33   0     —     —  —
    20     CS   14.313   198.1   2.33   5.23   5.56   0     —     —  —
    21     CS   14.542   170.9   2.56   5.46   5.79   0     —     —  —
    22     CS   14.797   146.0   2.81   5.71   6.05   1   b45     —  CHARGE, BRK-B45
    23     CS   16.208   425.7   0.25   5.96   6.49   0     —     —  —
    24     CS   16.428   400.3   0.47   6.18   6.71   0     —     —  —
    25     CS   16.658   375.7   0.70   6.41   6.94   0     —     —  —
    26     CS   16.929   353.9   0.97   6.68   7.21   0     —     —  —
    27     CS   17.144   332.5   1.19   6.90   7.42   0     —     —  —
    28     CS   17.345   310.0   1.39   7.10   7.63   0     —     —  —
    29     CS   17.549   287.6   1.59   7.30   7.83   0     —     —  —
    30     CS   17.844   256.6   1.89   7.60   8.12   0     —     —  —
    31     CS   18.141   225.7   2.18   7.89   8.42   0     —     —  —
    32     CS   18.381   198.0   2.42   8.13   8.66   0     —     —  —
    33     CS   18.678   174.3   2.72   8.43   8.96   0     —     —  —
    34     CS   18.915   146.2   2.96   8.67   9.20   0     —     —  —
    35     CS   19.221   123.0   3.26   8.97   9.50   1   b45     —  CHARGE, BRK-B45
    36     CS   20.686   402.2   0.30   9.28  10.07   0     —     —  —
    37     CS   20.906   379.7   0.52   9.50  10.29   0     —     —  —
    38     CS   21.120   356.7   0.74   9.71  10.51   0     —    r2  REST-R2
    39     CS   30.536   327.4   0.25   0.25   0.25   0     —     —  —
    40     CS   30.784   298.1   0.50   0.50   0.50   0     —     —  —
    41     CS   31.127   270.5   0.84   0.84   0.84   0     —     —  —
    42     CS   31.407   238.5   1.12   1.12   1.12   0     —     —  —
    43   CUST   31.777   212.3   1.49   1.49   1.49   0     —     —  —
    44     CS   32.580   186.0   1.79   1.79   2.29   1   b45     —  CHARGE, BRK-B45
    45     CS   34.044   422.3   0.20   2.00   2.93   0     —     —  —
    46     CS   34.241   400.4   0.40   2.19   3.13   0     —     —  —
    47     CS   34.434   378.2   0.59   2.39   3.32   0     —     —  —
    48     CS   34.696   347.8   0.85   2.65   3.58   0     —     —  —
    49     CS   34.966   318.1   1.12   2.92   3.85   0     —     —  —
    50     CS   35.246   286.9   1.40   3.20   4.13   0     —     —  —
    51     CS   35.536   256.6   1.69   3.49   4.42   0     —     —  —
    52     CS   35.835   227.0   1.99   3.79   4.72   0     —     —  —
    53     CS   36.125   195.6   2.28   4.08   5.01   0     —     —  —
    54     CS   36.410   163.7   2.57   4.36   5.29   1   b45     —  CHARGE, BRK-B45
    55     CS   37.700   362.5   0.25   4.61   5.83   0     —     —  —
    56     CS   37.934   335.0   0.48   4.84   6.07   0     —     —  —
    57     CS   38.176   308.3   0.72   5.08   6.31   0     —     —  —
    58     CS   38.452   279.0   1.00   5.36   6.59   0     —     —  —
    59     CS   38.733   250.3   1.28   5.64   6.87   0     —     —  —
    60     CS   39.001   220.3   1.55   5.91   7.14   0     —     —  —
    61     CS   39.253   190.2   1.80   6.16   7.39   0     —     —  —
    62     CS   39.525   161.8   2.07   6.43   7.66   1   b45     —  CHARGE, BRK-B45
    63     CS   41.086   426.3   0.32   6.75   8.30   0     —     —  —
    64     CS   41.316   400.6   0.55   6.98   8.53   0     —     —  —
    65     CS   41.539   374.2   0.77   7.20   8.76   0     —     —  —
    66     CS   41.852   353.3   1.08   7.52   9.07   0     —     —  —
    67     CS   42.283   305.3   1.51   7.95   9.50   0     —     —  —
    68     CS   42.536   276.4   1.77   8.20   9.75   0     —     —  —
    69     CS   42.858   252.1   2.09   8.52  10.08   0     —     —  —
    70     CS   43.151   226.2   2.38   8.82  10.37   0     —    r2  REST-R2
    71     CS   52.572   197.5   0.25   0.25   0.25   1   b45     —  CHARGE, BRK-B45
    72     CS   53.915   372.9   0.27   0.52   0.85   0     —     —  —
    73   CUST   54.192   341.4   0.55   0.80   1.12   0     —     —  —
    74     CS   54.945   319.5   0.80   1.05   1.88   0     —     —  —
    75     CS   55.170   295.5   1.02   1.28   2.10   0     —     —  —
    76     CS   55.393   271.3   1.25   1.50   2.32   0     —     —  —
    77     CS   55.412   269.5   1.27   1.52   2.34   0     —     —  —
    78   CUST   55.866   216.4   1.72   1.97   2.80   0     —     —  —
    79   CUST   56.760   190.6   2.11   2.37   3.69   0     —     —  —
    80     CS   57.505   162.1   2.36   2.61   4.44   0     —     —  —
    81     CS   57.746   133.3   2.60   2.85   4.68   1   b45     —  CHARGE, BRK-B45
    82     CS   59.061   418.9   0.10   2.95   5.08   0     —     —  —
    83     CS   59.321   391.8   0.36   3.21   5.34   0     —     —  —
    84     CS   59.568   363.5   0.61   3.46   5.59   0     —     —  —
    85     CS   59.832   333.2   0.87   3.72   5.85   0     —     —  —
    86     CS   60.100   303.4   1.14   3.99   6.12   0     —     —  —
    87     CS   60.370   273.6   1.41   4.26   6.39   0     —     —  —
    88     CS   60.659   243.2   1.70   4.55   6.68   0     —     —  —
    89     CS   60.932   211.4   1.97   4.82   6.95   0     —     —  —
    90     CS   61.203   179.4   2.24   5.09   7.22   0     —     —  —
    91     CS   61.663   126.9   2.70   5.55   7.68   1   b45     —  CHARGE, BRK-B45
    92     CS   62.946   351.3   0.32   5.88   8.22   0     —     —  —
    93     CS   63.201   323.4   0.58   6.13   8.47   0     —     —  —
    94     CS   63.462   295.9   0.84   6.39   8.73   0     —     —  —
    95     CS   63.749   267.6   1.13   6.68   9.02   0     —     —  —
    96     CS   64.011   237.2   1.39   6.94   9.28   0     —     —  —
    97     CS   64.340   211.4   1.72   7.27   9.61   0     —     —  —
    98     CS   64.595   184.2   1.97   7.53   9.87   0     —     —  —
    99     CS   64.901   160.4   2.28   7.83  10.17   0     —     —  —
   100     CS   65.144   132.0   2.52   8.08  10.41   1   b45     —  CHARGE, BRK-B45
   101     CS   66.611   380.1   0.26   8.33  11.08   0     —     —  —
   102     CS   66.857   351.3   0.50   8.58  11.32   0     —     —  —
   103     CS   67.144   325.8   0.79   8.87  11.61   0     —    r2  REST-R2
   104     CS   76.661   301.7   0.35   0.35   0.35   0     —     —  —
   105   CUST   76.948   274.5   0.64   0.64   0.64   0     —     —  —
   106     CS   77.657   253.0   0.85   0.85   1.35   0     —     —  —
   107     CS   77.854   230.4   1.04   1.04   1.54   0     —     —  —
   108     CS   78.058   208.4   1.25   1.25   1.75   0     —     —  —
   109   CUST   78.076   206.5   1.27   1.27   1.77   0     —     —  —
   110     CS   78.808   181.6   1.50   1.50   2.50   1   b45     —  CHARGE, BRK-B45
   111   CUST   80.224   359.8   0.46   1.96   3.16   0     —     —  —
   112   CUST   81.011   328.2   0.75   2.25   3.95   0     —     —  —
   113     CS   81.816   300.1   1.05   2.55   4.76   0     —     —  —
   114     CS   82.088   269.3   1.33   2.82   5.03   0     —     —  —
   115     CS   82.152   262.2   1.39   2.89   5.09   0     —     —  —
   116     CS   82.420   238.8   1.66   3.15   5.36   0     —     —  —
   117     CS   82.650   212.5   1.89   3.38   5.59   0     —     —  —
   118     CS   82.914   188.9   2.15   3.65   5.85   0     —     —  —
   119     CS   83.149   163.9   2.39   3.88   6.09   0     —     —  —
   120     CS   83.374   137.9   2.61   4.11   6.31   0     —     —  —
   121     CS   83.603   112.3   2.84   4.34   6.54   1   b45     —  CHARGE, BRK-B45
   122     CS   84.931   368.5   0.28   4.62   7.07   0     —     —  —
   123     CS   85.171   341.6   0.52   4.86   7.31   0     —     —  —
   124     CS   85.512   320.2   0.86   5.20   7.65   0     —     —  —
   125     CS   85.836   292.2   1.18   5.52   7.97   0     —     —  —
   126     CS   86.117   261.2   1.47   5.80   8.26   0     —     —  —
   127     CS   86.467   234.6   1.82   6.15   8.61   0     —     —  —
   128     CS   86.705   209.1   2.05   6.39   8.84   0     —     —  —
   129     CS   86.937   182.9   2.29   6.62   9.07   0     —     —  —
   130     CS   87.162   156.2   2.51   6.85   9.30   1   b45     —  CHARGE, BRK-B45
   131     CS   88.562   354.7   0.33   7.18   9.95   0     —     —  —
   132     CS   88.834   332.8   0.60   7.45  10.22   0     —     —  —
   133     CS   89.064   308.1   0.83   7.68  10.45   0     —     —  —
   134     CS   89.440   266.8   1.21   8.05  10.83   0     —     —  —
   135     CS   89.722   234.2   1.49   8.34  11.11   0     —     —  —
   136     CS   90.125   208.5   1.89   8.74  11.51   0     —     —  —
   137     CS   90.440   178.7   2.21   9.05  11.83   1     —    r1  CHARGE, REST-R1
   138     CS  102.570   378.3   0.24   0.24   0.24   0     —     —  —
   139     CS  102.791   355.1   0.46   0.46   0.46   0     —     —  —
   140     CS  103.022   332.7   0.69   0.69   0.69   0     —     —  —
   141     CS  103.322   301.0   0.99   0.99   0.99   0     —     —  —
   142     CS  103.654   271.6   1.32   1.32   1.32   0     —     —  —
   143     CS  103.952   239.7   1.62   1.62   1.62   0     —     —  —
   144     CS  104.264   212.0   1.93   1.93   1.93   0     —     —  —
   145     CS  104.541   181.8   2.21   2.21   2.21   1     —     —  CHARGE
   146     CS  105.490   304.3   2.51   2.51   3.16   0     —     —  —
   147     CS  105.802   273.5   2.82   2.82   3.47   0     —     —  —
[3/34] RlongCmanyTlarge_1           labelled   46 states in  86.2 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCmediumTlarge_6_DAGGER1_S1_H24_20260821_132238_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.299   478.2   0.30   0.30   0.30   0     —     —  —
     2     CS    8.536   452.5   0.54   0.54   0.54   0     —     —  —
     3     CS    8.767   426.3   0.77   0.77   0.77   0     —     —  —
     4     CS    8.965   404.2   0.96   0.96   0.96   0     —     —  —
     5     CS    9.166   382.4   1.17   1.17   1.17   0     —     —  —
     6     CS    9.368   360.7   1.37   1.37   1.37   0     —     —  —
     7     CS    9.632   334.2   1.63   1.63   1.63   0     —     —  —
     8     CS    9.877   306.1   1.88   1.88   1.88   0     —     —  —
     9     CS   10.120   277.9   2.12   2.12   2.12   0     —     —  —
    10     CS   10.347   253.1   2.35   2.35   2.35   0     —     —  —
