
Gurobi 9.5.2 (linux64) logging started Thu Aug 13 16:06:03 2026

Set parameter LogFile to value "/mnt/beegfs/users/celinep/ChargeAndBreak/logs/oracle_RlongCmanyTnone_22__kw700_gurobi.log"
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 16 physical cores, 32 logical processors, using up to 32 threads
Optimize a model with 8057 rows, 4251 columns and 127995 nonzeros
Model fingerprint: 0x44ed37f9
Variable types: 2678 continuous, 1573 integer (1573 binary)
Coefficient statistics:
  Matrix range     [4e-02, 2e+03]
  Objective range  [5e-01, 1e+00]
  Bounds range     [1e+00, 5e+01]
  RHS range        [2e-02, 2e+07]

User MIP start produced solution with objective 103.983 (0.09s)
Loaded user MIP start with objective 103.983

Presolve removed 2537 rows and 823 columns
Presolve time: 1.10s
Presolved: 5520 rows, 3428 columns, 116079 nonzeros
Variable types: 2047 continuous, 1381 integer (1381 binary)
Root relaxation presolve removed 151 rows and 94 columns
Root relaxation presolved: 5369 rows, 3334 columns, 88696 nonzeros


Root relaxation: objective 8.641169e+01, 5795 iterations, 1.35 seconds (1.30 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   86.41169    0  404  103.98258   86.41169  16.9%     -    3s
H   81    96                     102.2391586   91.76584  10.2%   685  152s
H   82    96                     102.1945830   91.76584  10.2%   691  152s
H   93    96                     102.1945830   91.76584  10.2%   721  152s
   104   112   92.07455    9  498  102.19458   91.78404  10.2%   726  155s
   127   144   91.84411   11  506  102.19458   91.82081  10.2%   704  160s
H  130   144                     102.1945830   91.83474  10.1%   697  160s
H  132   144                     102.0030582   91.84487  10.0%   700  160s
H  141   144                     101.8478053   91.84487  9.82%   695  160s
H  177   184                     101.6723899   92.01586  9.50%   712  166s
   228   229   92.03578   17  378  101.67239   92.03356  9.48%   644  171s
   294   308   92.04294   18  400  101.67239   92.04294  9.47%   572  175s
   375   341     cutoff   21       101.67239   92.05529  9.46%   521  181s
H  386   339                     101.6124835   92.05603  9.40%   521  181s
   420   387   92.06273   28  393  101.61248   92.06273  9.40%   519  185s
   518   486   92.20280   41  412  101.61248   92.13478  9.33%   515  191s
   697   628   92.58917   15  450  101.61248   92.17947  9.28%   456  196s
   827   748  100.99237   44  334  101.61248   92.20371  9.26%   431  201s
   948   849     cutoff   52       101.61248   92.22870  9.23%   415  206s
  1070   988   92.26772   27  391  101.61248   92.26772  9.20%   404  211s
  1281  1108  100.96280   17  337  101.61248   92.29208  9.17%   371  217s
  1473  1237     cutoff   19       101.61248   92.30731  9.16%   355  222s
  1661  1419   92.31787   10  460  101.61248   92.31706  9.15%   344  227s
  1774  1487  101.43889   11  430  101.61248   92.32050  9.14%   336  230s
  1901  1516 infeasible   24       101.61248   92.32437  9.14%   333  235s
H 1922  1514                     101.5948837   92.32633  9.12%   336  235s
H 1981  1607                     101.5883712   92.33132  9.11%   340  239s
  2121  1608   94.70869   24  532  101.58837   92.33433  9.11%   330  253s
  2123  1609   94.70869   29  409  101.58837   92.33433  9.11%   330  256s
  2125  1611   92.35006   40  325  101.58837   92.33433  9.11%   329  260s
  2130  1614   92.37330   11  441  101.58837   92.33433  9.11%   328  266s
  2136  1618   92.46553   47  388  101.58837   92.33433  9.11%   328  270s
H 2137  1537                     101.5291307   92.33433  9.06%   327  271s
  2143  1541   92.52590   13  446  101.52913   92.33433  9.06%   326  281s
  2146  1543   94.62536   46  525  101.52913   92.33433  9.06%   326  285s
  2147  1543  101.14797   17  451  101.52913   92.33433  9.06%   326  293s
  2151  1546   92.55746   15  540  101.52913   92.33433  9.06%   325  297s
  2152  1547   94.62536   18  491  101.52913   92.33433  9.06%   325  304s
  2153  1547  101.02928   32  501  101.52913   92.33433  9.06%   325  305s
  2155  1549   94.59170   11  526  101.52913   92.33433  9.06%   325  311s
H 2155  1471                     101.4576762   92.33433  8.99%   325  316s
  2156  1471   92.39179    9  492  101.45768   92.33433  8.99%   325  320s
  2157  1472  101.45768   10  478  101.45768   92.33433  8.99%   324  327s
  2158  1473   94.62536   15  480  101.45768   92.33433  8.99%   324  337s
  2160  1474  101.02879   42  528  101.45768   92.33433  8.99%   324  343s
  2161  1475   94.62536   23  438  101.45768   92.33433  8.99%   324  351s
H 2161  1401                     101.2791048   92.33433  8.83%   324  354s
  2163  1402  101.27910   27  441  101.27910   92.33433  8.83%   323  366s
  2165  1403   94.62536   23  440  101.27910   92.33433  8.83%   323  371s
  2166  1406   92.33433   13  470  101.27910   92.33433  8.83%   336  396s
  2168  1407   92.33433   14  428  101.27910   92.33433  8.83%   337  421s
  2171  1410   92.33433   15  416  101.27910   92.33433  8.83%   337  425s
  2185  1424   92.33433   17  451  101.27910   92.33433  8.83%   340  431s
  2233  1443   92.33433   20  520  101.27910   92.33433  8.83%   345  436s
  2267  1463   92.33433   22  525  101.27910   92.33433  8.83%   349  441s
  2318  1478   92.33433   26  524  101.27910   92.33433  8.83%   350  448s
  2336  1501   92.33433   27  530  101.27910   92.33433  8.83%   353  450s
  2369  1503   92.34216   29  517  101.27910   92.33433  8.83%   351  456s
H 2379  1429                     101.2476960   92.33433  8.80%   351  456s
H 2415  1379                     101.2145996   92.33433  8.77%   351  475s
H 2419  1314                     101.1750312   92.33433  8.74%   351  475s
  2552  1352   94.72023   42  431  101.17503   92.38680  8.69%   350  482s
  2643  1414   92.40298   41  494  101.17503   92.40298  8.67%   350  486s
  2858  1504     cutoff   47       101.17503   92.42835  8.65%   346  490s
  3052  1572   92.55871   62  515  101.17503   92.52266  8.55%   348  495s
  3186  1594  100.67081   59  242  101.17503   92.54290  8.53%   350  508s
  3204  1614     cutoff   50       101.17503   92.55422  8.52%   355  510s
  3457  1792  101.14747   57  263  101.17503   92.57268  8.50%   354  517s
  3662  1896  100.74986   65  258  101.17503   92.58157  8.49%   353  520s
  3843  1925     cutoff   63       101.17503   92.59139  8.48%   354  525s
  3944  2035   92.67228   54  409  101.17503   92.60114  8.47%   357  530s
  4227  2193  100.75720   61  224  101.17503   92.61018  8.47%   354  535s
  4580  2362   92.61767   57  411  101.17503   92.61767  8.46%   350  541s
  4934  2593   92.78136   53  451  101.17503   92.62492  8.45%   349  547s
  5145  2711   93.09332   57  336  101.17503   92.62890  8.45%   347  550s
  5635  2858     cutoff   43       101.17503   92.63599  8.44%   339  558s
  5739  2825   92.68882   42  434  101.17503   92.64038  8.44%   341  565s
  5850  3037 infeasible   60       101.17503   92.64546  8.43%   345  572s
  6069  3070   94.67128   35  475  101.17503   92.65063  8.43%   344  578s
  6125  3253   94.24511   68  264  101.17503   92.65740  8.42%   347  581s
  6386  3446 infeasible   66       101.17503   92.66181  8.41%   346  585s
  6716  3523     cutoff   58       101.17503   92.66968  8.41%   341  591s
  7249  4036   92.68275   57  416  101.17503   92.67998  8.40%   331  599s
  7655  4164     cutoff   63       101.17503   92.68411  8.39%   326  605s
  7850  4486   92.73085   73  350  101.17503   92.68751  8.39%   323  611s
  8282  4712     cutoff   62       101.17503   92.69168  8.38%   317  616s
  8753  4966 infeasible   77       101.17503   92.69643  8.38%   311  621s
  9092  5272     cutoff   71       101.17503   92.70083  8.38%   310  626s
  9513  5556   92.74080   61  336  101.17503   92.71095  8.37%   307  631s
  9979  5549   92.72751   68  479  101.17503   92.71869  8.36%   303  642s
 10069  5570   93.12691   75  306  101.17503   92.72371  8.35%   304  654s
 10124  5635  100.99215   57  166  101.17503   92.72909  8.35%   306  662s
 10252  6021   93.68940   64  372  101.17503   92.73524  8.34%   306  668s
 10875  6361   92.74062   63  396  101.17503   92.74013  8.34%   301  674s
 11390  6734     cutoff   71       101.17503   92.74233  8.33%   299  680s
 11994  6803     cutoff   79       101.17503   92.74834  8.33%   296  689s
 12173  7202     cutoff   70       101.17503   92.75724  8.32%   296  697s
 12746  7523     cutoff   43       101.17503   92.76697  8.31%   293  703s
